SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Sc1cc(NC(N)N)c(cc1CCCc1oncc1)Br,16/000000042,"InChI=1S/C13H17BrN4OS/c14-10-6-8(2-1-3-9-4-5-17-19-9)12(20)7-11(10)18-13(15)16/h4-7,13,18,20H,1-3,15-16H2",C13H16N4OSBr,356,2.92,4.12,5.28,21.3,0,3.4190248613255028,1
OCC#CCc1cc(Br)c(cc1S)NC(=O)C,16/000000019,"InChI=1S/C12H12BrNO2S/c1-8(16)14-11-7-12(17)9(6-10(11)13)4-2-3-5-15/h6-7,15,17H,4-5H2,1H3,(H,14,16)",C12H12NO2SBr,314,2.12,4.12,6.62,3.85,-20,3.1175020333455734,1
OCN[C@H](c1ccc(c(c1)NC(=O)N)N(=O)=O)C=C,29/000000001,"InChI=1S/C11H14N4O4/c1-2-8(13-6-16)7-3-4-10(15(18)19)9(5-7)14-11(12)17/h2-5,8,13,16H,1,6H2,(H3,12,14,17)/t8-/m0/s1",C11H14N4O4,266,-0.29,4.12,5.4,19.2,-150,3.411717625303604,1
Sc1cc(I)c(cc1COC(=O)CCN1C=CCN1)Br,16/000000034,"InChI=1S/C13H14BrIN2O2S/c14-10-6-9(12(20)7-11(10)15)8-19-13(18)2-5-17-4-1-3-16-17/h1,4,6-7,16,20H,2-3,5,8H2",C13H14N2O2SBrI,469,4.03,4.12,2.84,3.72,-22,3.6969863997870416,1
OC(=O)/C(=C/c1cc(SCS)ccc1O)/C(=O)O,26/000000007,"InChI=1S/C11H10O5S2/c12-9-2-1-7(18-5-17)3-6(9)4-8(10(13)14)11(15)16/h1-4,12,17H,5H2,(H,13,14)(H,15,16)",C11H9O5S2,285,1.59,4.12,6.92,3.72,0,3.0372663875303765,1
OC(=O)CN[C@@H]1Nc2c(N1)c(ccc2)CCCCS,5/000000004,"InChI=1S/C13H19N3O2S/c17-11(18)8-14-13-15-10-6-3-5-9(12(10)16-13)4-1-2-7-19/h3,5-6,13-16,19H,1-2,4,7-8H2,(H,17,18)",C13H17N3O2S,279,2.11,4.12,5.71,3.58,-40,3.5526007323925946,1
Oc1c(cc(cc1F)F)/C=C/[C@H](CCO)CO,1/000000011,"InChI=1S/C12H14F2O3/c13-10-5-9(12(17)11(14)6-10)2-1-8(7-16)3-4-15/h1-2,5-6,8,15-17H,3-4,7H2/b2-1+/t8-/m1/s1",C12H14O3F2,244,1.41,4.12,3.41,2.22,-150,3.4369863751679413,1
Oc1c(I)c(F)cc(c1)CC(=O)O,22/000000012,"InChI=1S/C8H6FIO3/c9-5-1-4(3-7(12)13)2-6(11)8(5)10/h1-2,11H,3H2,(H,12,13)",C8H6O3FI,296,2.27,4.12,3.14,2.22,0,2.520376854081224,1
C=C(NCc1nnc(o1)c1ccc(cc1)C[NH3+])C1=NOCN1,26/000000004,"InChI=1S/C14H16N6O2/c1-9(13-17-8-21-20-13)16-7-12-18-19-14(22-12)11-4-2-10(6-15)3-5-11/h2-5,16H,1,6-8,15H2,(H,17,20)/p+1",C14H17N6O2,301,2.71,4.12,1.64,24.6,-120,3.7690077321867577,1
C(=C\[C@H](c1nnn[nH]1)N)\Cc1cc(C=C)cc(c1Cl)Cl,5/000000001,"InChI=1S/C13H13Cl2N5/c1-2-8-6-9(12(15)10(14)7-8)4-3-5-11(16)13-17-19-20-18-13/h2-3,5-7,11H,1,4,16H2,(H,17,18,19,20)/b5-3-/t11-/m1/s1",C13H13N5Cl2,309,2.42,4.11,5.35,3.58,-150,3.992749635541566,1
OCC(=S)c1nc(c[nH]1)c1cccc(c1ON)F,27/000000482,"InChI=1S/C11H10FN3O2S/c12-7-3-1-2-6(10(7)17-13)8-4-14-11(15-8)9(18)5-16/h1-4,16H,5,13H2,(H,14,15)",C11H10N3O2SF,267,-0.01,4.11,2.54,2.22,-160,3.5399945029149915,1
Sc1cc(I)c(cc1COC(=O)CCn1cc[nH]c1=O)Br,16/000000017,"InChI=1S/C13H12BrIN2O3S/c14-9-5-8(11(21)6-10(9)15)7-20-12(18)1-3-17-4-2-16-13(17)19/h2,4-6,21H,1,3,7H2,(H,16,19)",C13H12N2O3SBrI,483,3.37,4.1,3.5,3.72,0,3.235310463933496,1
NC(=O)Nc1cc(OCCl)ccc1N(=O)=O,29/000000015,"InChI=1S/C8H8ClN3O4/c9-4-16-5-1-2-7(12(14)15)6(3-5)11-8(10)13/h1-3H,4H2,(H3,10,11,13)",C8H7N3O4Cl,244,0.61,4.1,3.35,3.58,0,2.3698057204288325,1
N(Cc1cc(cc2c1C(=O)N(C2=O)C(=O)N(=O)=O)C)N,12/000000023,"InChI=1S/C11H10N4O5/c1-5-2-6(4-13-12)8-7(3-5)9(16)14(10(8)17)11(18)15(19)20/h2-3,13H,4,12H2,1H3",C11H10N4O5,278,-0.04,4.1,5.75,5.09,-60,3.2342327765235135,1
NC(=S)Nc1cc(OCCCNC)ccc1N(=O)=O,29/000000009,"InChI=1S/C11H16N4O3S/c1-13-5-2-6-18-8-3-4-10(15(16)17)9(7-8)14-11(12)19/h3-4,7,13H,2,5-6H2,1H3,(H3,12,14,19)",C11H16N4O3S,284,1.01,4.1,4.48,2.48,-20,2.338259594412092,1
ON(c1cc(S)c(cc1Br)C#CCCC)C(=O)C=C,16/000000043,"InChI=1S/C14H14BrNO2S/c1-3-5-6-7-10-8-11(15)12(9-13(10)19)16(18)14(17)4-2/h4,8-9,18-19H,2-3,5H2,1H3",C14H14NO2SBr,340,3.7,4.1,9.48,20.0,-20,3.731619984248499,1
N=C1N(c2c(I)ncc(c2S)N=O)CCC1,30/000000001,"InChI=1S/C9H9IN4OS/c10-9-7(14-3-1-2-6(14)11)8(16)5(13-15)4-12-9/h4,11H,1-3H2,(H,12,16)/b11-6+",C9H9N4OSI,348,2.43,4.09,8.38,17.7,-120,3.9942418319916886,1
OC(=O)/C=C/C(=O)Nc1c(I)ncc(c1S)O,30/000000058,"InChI=1S/C9H7IN2O4S/c10-9-7(8(17)4(13)3-11-9)12-5(14)1-2-6(15)16/h1-3,13H,(H,11,17)(H,12,14)(H,15,16)/b2-1+",C9H7N2O4SI,366,0.82,4.09,6.78,2.22,0,3.335426581840556,1
OCC1=CCc2c1ccc(c2)C[C@H](CCO)CNN,8/000000009,"InChI=1S/C15H22N2O2/c16-17-9-12(5-6-18)7-11-1-4-15-13(8-11)2-3-14(15)10-19/h1,3-4,8,12,17-19H,2,5-7,9-10,16H2/t12-/m0/s1",C15H22N2O2,262,0.4,4.09,7.68,3.58,-190,3.536569963161825,1
NOc1c(cc(cc1F)CCC)/C=C/c1nn[nH]n1,27/000000506,"InChI=1S/C12H14FN5O/c1-2-3-8-6-9(12(19-14)10(13)7-8)4-5-11-15-17-18-16-11/h4-7H,2-3,14H2,1H3,(H,15,16,17,18)/b5-4+",C12H14N5OF,263,2.22,4.09,2.84,3.58,-20,3.12562586660144,1
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)N1C(=O)OCC1,1/000000073,"InChI=1S/C13H13F2NO4/c14-9-5-8(12(18)11(15)6-9)1-2-10(7-17)16-3-4-20-13(16)19/h1-2,5-6,10,17-18H,3-4,7H2/b2-1+/t10-/m0/s1",C13H13NO4F2,285,1.43,4.09,2.97,3.58,-150,3.720311453723384,1
Oc1c(cc(cc1F)F)/C=C/[C@H](CS)ON,1/000000134,"InChI=1S/C10H11F2NO2S/c11-7-3-6(10(14)9(12)4-7)1-2-8(5-16)15-13/h1-4,8,14,16H,5,13H2/b2-1+/t8-/m1/s1",C10H11NO2SF2,247,1.99,4.09,4.27,2.22,-150,3.83863437274354,1
Oc1cnc(c(c1)C#CC(=O)OCc1nc([nH]c1)S)I,30/000000014,"InChI=1S/C12H8IN3O3S/c13-11-7(3-9(17)5-14-11)1-2-10(18)19-6-8-4-15-12(20)16-8/h3-5,17H,6H2,(H2,15,16,20)",C12H8N3O3SI,401,2.48,4.09,5.76,23.7,0,3.9484869492375916,1
Sc1ccc(cc1C[C@@H](c1nnn[nH]1)F)Br,16/000000012,"InChI=1S/C9H8BrFN4S/c10-6-1-2-8(16)5(3-6)4-7(11)9-12-14-15-13-9/h1-3,7,16H,4H2,(H,12,13,14,15)/t7-/m0/s1",C9H8N4SFBr,303,2.46,4.08,4.38,2.22,-150,3.8674484693446143,1
ONC(=O)c1c(cnn1[C@@H](CCl)Cl)CCO,27/000000200,"InChI=1S/C8H11Cl2N3O3/c9-3-6(10)13-7(8(15)12-16)5(1-2-14)4-11-13/h4,6,14,16H,1-3H2,(H,12,15)/t6-/m0/s1",C8H11N3O3Cl2,267,0.05,4.08,3.09,19.6,-170,3.9373993101317337,1
NOc1c(cc(cc1F)CCS(=O)(=O)C)/C=C/c1nn[nH]n1,27/000000369,"InChI=1S/C12H14FN5O3S/c1-22(19,20)5-4-8-6-9(12(21-14)10(13)7-8)2-3-11-15-17-18-16-11/h2-3,6-7H,4-5,14H2,1H3,(H,15,16,17,18)/b3-2+",C12H14N5O3SF,327,1.25,4.08,1.53,3.58,-20,3.2381231049799464,1
Sc1cc(I)c(cc1COC(=O)CCc1c(=O)[nH][nH]c1)Br,16/000000018,"InChI=1S/C13H12BrIN2O3S/c14-9-3-8(11(21)4-10(9)15)6-20-12(18)2-1-7-5-16-17-13(7)19/h3-5,21H,1-2,6H2,(H2,16,17,19)",C13H12N2O3SBrI,483,3.78,4.08,4.19,3.72,-2,3.424432214596626,1
OCC#Cc1ccc(cc1)n1cnnc1S,14/000000005,"InChI=1S/C11H9N3OS/c15-7-1-2-9-3-5-10(6-4-9)14-8-12-13-11(14)16/h3-6,8,15H,7H2,(H,13,16)",C11H9N3OS,231,3.16,4.07,3.78,17.9,-120,2.8430976392279312,1
Sc1cccc2c1ncn2CC(NCCS)(F)F,22/000000053,"InChI=1S/C11H13F2N3S2/c12-11(13,15-4-5-17)6-16-7-14-10-8(16)2-1-3-9(10)18/h1-3,7,15,17-18H,4-6H2",C11H13N3S2F2,289,2.86,4.07,0.17,2.22,-190,3.5130221952226837,1
O[C@@H](/C=C/c1cc(Br)c(cc1S)O)C(=O)NC,16/000000027,"InChI=1S/C11H12BrNO3S/c1-13-11(16)8(14)3-2-6-4-7(12)9(15)5-10(6)17/h2-5,8,14-15,17H,1H3,(H,13,16)/b3-2+/t8-/m0/s1",C11H12NO3SBr,318,1.62,4.07,6.88,2.35,-170,3.818151191221453,1
C#Cc1ccc(c2c1nc[nH]2)C(=O)c1nnc([nH]1)S,22/000000067,"InChI=1S/C12H7N5OS/c1-2-6-3-4-7(9-8(6)13-5-14-9)10(18)11-15-12(19)17-16-11/h1,3-5H,(H,13,14)(H2,15,16,17,19)",C12H7N5OS,269,2.8,4.07,2.36,24.3,-40,3.786538687114261,1
OC[C@@H](c1ccc(cc1)N(=O)=O)O,12/000000001,"InChI=1S/C8H9NO4/c10-5-8(11)6-1-3-7(4-2-6)9(12)13/h1-4,8,10-11H,5H2/t8-/m0/s1",C8H9NO4,183,0.5,4.07,3.12,1.0,-150,2.385725678071042,1
Sc1cc(c(cc1CCn1ccc(=O)[nH]c1=O)F)CS,26/000000014,"InChI=1S/C13H13FN2O2S2/c14-10-5-8(11(20)6-9(10)7-19)1-3-16-4-2-12(17)15-13(16)18/h2,4-6,19-20H,1,3,7H2,(H,15,17,18)",C13H13N2O2S2F,312,2.04,4.07,7.63,3.58,0,3.085073837349478,1
OC(=O)Cc1nc2c(o1)cc(c(n2)[C@@H](CF)N=O)C(=O)O,22/000000030,"InChI=1S/C11H8FN3O6/c12-3-5(15-20)9-4(11(18)19)1-6-10(14-9)13-7(21-6)2-8(16)17/h1,5H,2-3H2,(H,16,17)(H,18,19)/t5-/m1/s1",C11H8N3O6F,297,-0.17,4.07,6.17,24.9,-190,3.927332926169342,1
OC(=O)Cc1ccc(c(c1)Cl)N/C=C\C,27/000000583,"InChI=1S/C11H12ClNO2/c1-2-5-13-10-4-3-8(6-9(10)12)7-11(14)15/h2-6,13H,7H2,1H3,(H,14,15)/b5-2-",C11H12NO2Cl,225,2.48,4.07,3.87,2.35,-20,2.3912884658958493,1
Oc1c(cc(cc1F)F)/C=C/[C@H](COC)ON,1/000000147,"InChI=1S/C11H13F2NO3/c1-16-6-9(17-14)3-2-7-4-8(12)5-10(13)11(7)15/h2-5,9,15H,6,14H2,1H3/b3-2+/t9-/m1/s1",C11H13NO3F2,245,1.13,4.06,5.0,2.22,-170,3.644841224666269,1
OC(=O)[C@H](c1ccc(c(c1)Cl)COS(=O)(=O)N)C=S,27/000000578,"InChI=1S/C10H10ClNO5S2/c11-9-3-6(8(5-18)10(13)14)1-2-7(9)4-17-19(12,15)16/h1-3,5,8H,4H2,(H,13,14)(H2,12,15,16)/t8-/m0/s1",C10H10NO5S2Cl,323,0.32,4.06,5.2,3.58,-150,3.5236375529054147,1
Sc1cc(c(cc1C[C@@H](c1scnc1)F)Br)CCNC(=O)C,16/000000016,"InChI=1S/C15H16BrFN2OS2/c1-9(20)19-3-2-10-6-14(21)11(4-12(10)16)5-13(17)15-7-18-8-22-15/h4,6-8,13,21H,2-3,5H2,1H3,(H,19,20)/t13-/m0/s1",C15H16N2OS2FBr,403,3.02,4.06,9.22,3.87,-170,3.761760349922004,1
Sc1cc(S)c(cc1OC(=O)CC(=O)C)Br,16/000000041,"InChI=1S/C10H9BrO3S2/c1-5(12)2-10(13)14-7-3-6(11)8(15)4-9(7)16/h3-4,15-16H,2H2,1H3",C10H9O3S2Br,321,2.83,4.06,6.9,2.22,-20,3.2690319918318487,1
