SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
C#Cc1ccc(c2c1nc[nH]2)[C@H](/C=C/c1csc(c1)Cl)N;22/000000059;InChI=1S/C16H12ClN3S/c1-2-11-4-5-12(16-15(11)19-9-20-16)13(18)6-3-10-7-14(17)21-8-10/h1,3-9,13H,18H2,(H,19,20)/b6-3+/t13-/m0/s1;C16H12N3SCl;313;2.72;4.79;2.84;24.10;-190
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)C#CC;22/000000037;InChI=1S/C12H9IO5/c1-2-3-10(15)18-11(12(16)17)7-4-5-8(13)9(14)6-7/h4-6,11,14H,1H3,(H,16,17)/t11-/m1/s1;C12H9O5I;360;2.52;4.73;1.44;3.58;-170
Sc1ccc(c2c1ncn2CC(F)F)ON;22/000000057;InChI=1S/C9H9F2N3OS/c10-7(11)3-14-4-13-8-6(16)2-1-5(15-12)9(8)14/h1-2,4,7,16H,3,12H2;C9H9N3OSF2;245;1.31;4.04;2.22;18.60;-190
OC(=O)[C@@H](COc1ccc(cc1Br)C(=O)NN)c1nnc[nH]1;22/000000020;InChI=1S/C12H12BrN5O4/c13-8-3-6(11(19)17-14)1-2-9(8)22-4-7(12(20)21)10-15-5-16-18-10/h1-3,5,7H,4,14H2,(H,17,19)(H,20,21)(H,15,16,18)/t7-/m0/s1;C12H12N5O4Br;370;1.21;4.70;5.97;3.58;-150
C#Cc1ccc(c2c1nc[nH]2)[C@H](/C=C/C1=NCNC=C1)N;22/000000063;InChI=1S/C16H15N5/c1-2-11-3-5-13(16-15(11)20-10-21-16)14(17)6-4-12-7-8-18-9-19-12/h1,3-8,10,14,18H,9,17H2,(H,20,21)/b6-4+/t14-/m0/s1;C16H15N5;277;1.15;4.16;2.35;23.30;-190
Sc1cccc2c1ncn2CC(NCCS)(F)F;22/000000053;InChI=1S/C11H13F2N3S2/c12-11(13,15-4-5-17)6-16-7-14-10-8(16)2-1-3-9(10)18/h1-3,7,15,17-18H,4-6H2;C11H13N3S2F2;289;2.86;4.07;0.17;2.22;-190
C#Cc1ccc(c2c1nc[nH]2)[C@H](/C=C/c1csc(c1)Cl)N;22/000000058;InChI=1S/C16H12ClN3S/c1-2-11-4-5-12(16-15(11)19-9-20-16)13(18)6-3-10-7-14(17)21-8-10/h1,3-9,13H,18H2,(H,19,20)/b6-3+/t13-/m0/s1;C16H12N3SCl;313;2.72;4.88;2.91;24.10;-190
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)C=C;22/000000025;InChI=1S/C11H9IO5/c1-2-9(14)17-10(11(15)16)6-3-4-7(12)8(13)5-6/h2-5,10,13H,1H2,(H,15,16)/t10-/m1/s1;C11H9O5I;348;2.15;4.48;1.71;3.58;-150
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)C=C;22/000000022;InChI=1S/C11H9IO5/c1-2-9(14)17-10(11(15)16)6-3-4-7(12)8(13)5-6/h2-5,10,13H,1H2,(H,15,16)/t10-/m1/s1;C11H9O5I;348;2.15;4.50;1.82;3.58;-150
OCc1c(F)c(ccc1Cl)[C@H](CNC(=O)c1nonc1)S;22/000000050;InChI=1S/C12H11ClFN3O3S/c13-8-2-1-6(11(14)7(8)5-18)10(21)4-15-12(19)9-3-16-20-17-9/h1-3,10,18,21H,4-5H2,(H,15,19)/t10-/m0/s1;C12H11N3O3SFCl;331;2.46;4.55;2.41;4.94;-150
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)C#CC;22/000000036;InChI=1S/C12H9IO5/c1-2-3-10(15)18-11(12(16)17)7-4-5-8(13)9(14)6-7/h4-6,11,14H,1H3,(H,16,17)/t11-/m1/s1;C12H9O5I;360;2.52;4.73;1.43;3.58;-170
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)CCCl;22/000000033;InChI=1S/C11H10ClIO5/c12-4-3-9(15)18-10(11(16)17)6-1-2-7(13)8(14)5-6/h1-2,5,10,14H,3-4H2,(H,16,17)/t10-/m1/s1;C11H10O5ClI;384;2.45;4.25;0.80;4.69;-170
OC(=O)Cc1ccc(c(c1)O)I;22/000000001;InChI=1S/C8H7IO3/c9-6-2-1-5(3-7(6)10)4-8(11)12/h1-3,10H,4H2,(H,11,12);C8H7O3I;278;2.11;4.02;3.07;2.47;0
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)CN(=O)=O;22/000000026;InChI=1S/C10H8INO7/c11-6-2-1-5(3-7(6)13)9(10(15)16)19-8(14)4-12(17)18/h1-3,9,13H,4H2,(H,15,16)/t9-/m1/s1;C10H8NO7I;381;1.16;4.15;2.00;3.58;-150
OCc1c(F)c(ccc1Cl)[C@H](CNC(=O)c1nonc1)S;22/000000051;InChI=1S/C12H11ClFN3O3S/c13-8-2-1-6(11(14)7(8)5-18)10(21)4-15-12(19)9-3-16-20-17-9/h1-3,10,18,21H,4-5H2,(H,15,19)/t10-/m0/s1;C12H11N3O3SFCl;331;2.46;4.71;2.12;4.94;-150
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)CC(=O)C;22/000000019;InChI=1S/C12H11IO6/c1-6(14)4-10(16)19-11(12(17)18)7-2-3-8(13)9(15)5-7/h2-3,5,11,15H,4H2,1H3,(H,17,18)/t11-/m1/s1;C12H11O6I;378;1.33;4.87;2.30;4.69;-170
OC(=O)[C@H](CC=C)c1ccc(c(c1)O)I;22/000000007;InChI=1S/C11H11IO3/c1-2-3-8(11(14)15)7-4-5-9(12)10(13)6-7/h2,4-6,8,13H,1,3H2,(H,14,15)/t8-/m1/s1;C11H11O3I;318;2.68;4.50;1.98;3.33;-150
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)CC(=O)N;22/000000042;InChI=1S/C11H10INO6/c12-6-2-1-5(3-7(6)14)10(11(17)18)19-9(16)4-8(13)15/h1-3,10,14H,4H2,(H2,13,15)(H,17,18)/t10-/m1/s1;C11H10NO6I;379;0.33;4.76;1.96;4.69;-170
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)C=C;22/000000023;InChI=1S/C11H9IO5/c1-2-9(14)17-10(11(15)16)6-3-4-7(12)8(13)5-6/h2-5,10,13H,1H2,(H,15,16)/t10-/m1/s1;C11H9O5I;348;2.15;4.13;3.39;3.58;-150
S[C@@H](CNC(=O)c1nonc1)c1nnc2n1ncs2;22/000000049;InChI=1S/C8H7N7O2S2/c16-7(4-1-11-17-14-4)9-2-5(18)6-12-13-8-15(6)10-3-19-8/h1,3,5,18H,2H2,(H,9,16)/t5-/m0/s1;C8H7N7O2S2;297;2.02;4.10;1.67;4.94;-150
OC(=O)[C@@H](COc1c(O)ccc(c1)F)c1nnc[nH]1;22/000000031;InChI=1S/C11H10FN3O4/c12-6-1-2-8(16)9(3-6)19-4-7(11(17)18)10-13-5-14-15-10/h1-3,5,7,16H,4H2,(H,17,18)(H,13,14,15)/t7-/m0/s1;C11H10N3O4F;267;1.76;4.32;3.97;3.58;-150
Oc1c(I)c(F)cc(c1)CC(=O)O;22/000000012;InChI=1S/C8H6FIO3/c9-5-1-4(3-7(12)13)2-6(11)8(5)10/h1-2,11H,3H2,(H,12,13);C8H6O3FI;296;2.27;4.12;3.14;2.22;0
OC[C@H](c1ccc(c2c1[nH]cn2)C#C)C1=COCCO1;22/000000068;InChI=1S/C15H14N2O3/c1-2-10-3-4-11(15-14(10)16-9-17-15)12(7-18)13-8-19-5-6-20-13/h1,3-4,8-9,12,18H,5-7H2,(H,16,17)/t12-/m1/s1;C15H14N2O3;270;1.24;4.32;2.94;19.50;-190
OCc1c(F)c(ccc1Cl)[C@H](CNC(=O)c1nonc1)S;22/000000052;InChI=1S/C12H11ClFN3O3S/c13-8-2-1-6(11(14)7(8)5-18)10(21)4-15-12(19)9-3-16-20-17-9/h1-3,10,18,21H,4-5H2,(H,15,19)/t10-/m0/s1;C12H11N3O3SFCl;331;2.46;4.48;2.02;4.94;-150
SC/C=C/[C@H](c1snnc1)C(=O)O;22/000000041;InChI=1S/C7H8N2O2S2/c10-7(11)5(2-1-3-12)6-4-8-9-13-6/h1-2,4-5,12H,3H2,(H,10,11)/b2-1+/t5-/m1/s1;C7H8N2O2S2;216;1.56;4.04;1.96;2.35;-150
C#Cc1ccc(c2c1nc[nH]2)[C@@H](CO)c1onc(c1)O;22/000000065;InChI=1S/C14H11N3O3/c1-2-8-3-4-9(14-13(8)15-7-16-14)10(6-18)11-5-12(19)17-20-11/h1,3-5,7,10,18H,6H2,(H,15,16)(H,17,19)/t10-/m1/s1;C14H11N3O3;269;1.30;4.22;2.83;21.90;-190
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)C=C;22/000000021;InChI=1S/C11H9IO5/c1-2-9(14)17-10(11(15)16)6-3-4-7(12)8(13)5-6/h2-5,10,13H,1H2,(H,15,16)/t10-/m1/s1;C11H9O5I;348;2.15;4.50;1.46;3.58;-150
OC(=O)c1c(F)ccc(c1)[C@H](CNC(=O)c1cocc1)O;22/000000003;InChI=1S/C14H12FNO5/c15-11-2-1-8(5-10(11)14(19)20)12(17)6-16-13(18)9-3-4-21-7-9/h1-5,7,12,17H,6H2,(H,16,18)(H,19,20)/t12-/m0/s1;C14H12NO5F;293;0.91;4.32;1.15;3.58;-150
OC(=O)[C@@H](c1ccc(c(c1)O)I)Br;22/000000029;InChI=1S/C8H6BrIO3/c9-7(8(12)13)4-1-2-5(10)6(11)3-4/h1-3,7,11H,(H,12,13)/t7-/m1/s1;C8H6O3BrI;357;2.65;4.25;3.15;2.22;-150
OC(=O)Cc1ccc(c(c1)O)I;22/000000002;InChI=1S/C8H7IO3/c9-6-2-1-5(3-7(6)10)4-8(11)12/h1-3,10H,4H2,(H,11,12);C8H7O3I;278;2.11;4.02;3.07;2.47;0
OC(=O)C[C@H](c1ccc(c(c1)O)I)C(=O)O;22/000000039;InChI=1S/C10H9IO5/c11-7-2-1-5(3-8(7)12)6(10(15)16)4-9(13)14/h1-3,6,12H,4H2,(H,13,14)(H,15,16)/t6-/m1/s1;C10H9O5I;336;1.44;4.15;2.32;3.58;-150
OC(=O)Cc1nc2c(o1)cc(c(n2)[C@@H](CF)N=O)C(=O)O;22/000000030;InChI=1S/C11H8FN3O6/c12-3-5(15-20)9-4(11(18)19)1-6-10(14-9)13-7(21-6)2-8(16)17/h1,5H,2-3H2,(H,16,17)(H,18,19)/t5-/m1/s1;C11H8N3O6F;297;-0.17;4.07;6.17;24.90;-190
Sc1ccc(c2c1ncn2CC(F)F)ON;22/000000056;InChI=1S/C9H9F2N3OS/c10-7(11)3-14-4-13-8-6(16)2-1-5(15-12)9(8)14/h1-2,4,7,16H,3,12H2;C9H9N3OSF2;245;1.31;4.62;2.25;18.60;-190
OC[C@H](c1ccc(c2c1[nH]cn2)C#C)c1nncs1;22/000000064;InChI=1S/C13H10N4OS/c1-2-8-3-4-9(12-11(8)14-6-15-12)10(5-18)13-17-16-7-19-13/h1,3-4,6-7,10,18H,5H2,(H,14,15)/t10-/m1/s1;C13H10N4OS;270;1.94;4.44;3.83;23.40;-190
C#Cc1ccc(c2c1nc[nH]2)[C@H](/C=C/c1csc(c1)Cl)N;22/000000060;InChI=1S/C16H12ClN3S/c1-2-11-4-5-12(16-15(11)19-9-20-16)13(18)6-3-10-7-14(17)21-8-10/h1,3-9,13H,18H2,(H,19,20)/b6-3+/t13-/m0/s1;C16H12N3SCl;313;2.72;4.83;2.23;24.10;-190
SC/C=C/[C@H](c1snnc1)C(=O)O;22/000000040;InChI=1S/C7H8N2O2S2/c10-7(11)5(2-1-3-12)6-4-8-9-13-6/h1-2,4-5,12H,3H2,(H,10,11)/b2-1+/t5-/m1/s1;C7H8N2O2S2;216;1.56;4.27;2.00;2.35;-150
OC(=O)[C@H](CC=C)c1ccc(c(c1)O)I;22/000000009;InChI=1S/C11H11IO3/c1-2-3-8(11(14)15)7-4-5-9(12)10(13)6-7/h2,4-6,8,13H,1,3H2,(H,14,15)/t8-/m1/s1;C11H11O3I;318;2.68;4.49;4.49;3.33;-150
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)CC(=O)C;22/000000018;InChI=1S/C12H11IO6/c1-6(14)4-10(16)19-11(12(17)18)7-2-3-8(13)9(15)5-7/h2-3,5,11,15H,4H2,1H3,(H,17,18)/t11-/m1/s1;C12H11O6I;378;1.33;4.87;2.41;4.69;-170
C#Cc1ccc(c2c1nc[nH]2)C(=O)c1nnc([nH]1)S;22/000000067;InChI=1S/C12H7N5OS/c1-2-6-3-4-7(9-8(6)13-5-14-9)10(18)11-15-12(19)17-16-11/h1,3-5H,(H,13,14)(H2,15,16,17,19);C12H7N5OS;269;2.80;4.07;2.36;24.30;-40
OC(=O)Cc1ccc(c(c1)O)I;22/000000013;InChI=1S/C8H7IO3/c9-6-2-1-5(3-7(6)10)4-8(11)12/h1-3,10H,4H2,(H,11,12);C8H7O3I;278;2.11;4.02;3.07;2.47;0
OC/C=C/[C@H](c1snnc1)C(=O)O;22/000000046;InChI=1S/C7H8N2O3S/c10-3-1-2-5(7(11)12)6-4-8-9-13-6/h1-2,4-5,10H,3H2,(H,11,12)/b2-1+/t5-/m1/s1;C7H8N2O3S;200;0.38;4.27;2.21;2.35;-150
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)CC(=O)C;22/000000017;InChI=1S/C12H11IO6/c1-6(14)4-10(16)19-11(12(17)18)7-2-3-8(13)9(15)5-7/h2-3,5,11,15H,4H2,1H3,(H,17,18)/t11-/m1/s1;C12H11O6I;378;1.33;4.66;2.09;4.69;-190
OC/C=C/[C@H](c1snnc1)C(=O)O;22/000000047;InChI=1S/C7H8N2O3S/c10-3-1-2-5(7(11)12)6-4-8-9-13-6/h1-2,4-5,10H,3H2,(H,11,12)/b2-1+/t5-/m1/s1;C7H8N2O3S;200;0.38;4.22;3.13;2.35;-150
C#Cc1ccc(c2c1nc[nH]2)[C@H](/C=C/c1csc(c1)Cl)N;22/000000061;InChI=1S/C16H12ClN3S/c1-2-11-4-5-12(16-15(11)19-9-20-16)13(18)6-3-10-7-14(17)21-8-10/h1,3-9,13H,18H2,(H,19,20)/b6-3+/t13-/m0/s1;C16H12N3SCl;313;2.72;4.71;3.37;24.10;-190
C#Cc1ccc(c2c1nc[nH]2)[C@@H](CO)c1sc(=S)[nH]c1;22/000000069;InChI=1S/C14H11N3OS2/c1-2-8-3-4-9(13-12(8)16-7-17-13)10(6-18)11-5-15-14(19)20-11/h1,3-5,7,10,18H,6H2,(H,15,19)(H,16,17)/t10-/m1/s1;C14H11N3OS2;301;1.34;4.45;2.77;24.10;-190
OC(=O)[C@H](CC=C)c1ccc(c(c1)O)I;22/000000010;InChI=1S/C11H11IO3/c1-2-3-8(11(14)15)7-4-5-9(12)10(13)6-7/h2,4-6,8,13H,1,3H2,(H,14,15)/t8-/m1/s1;C11H11O3I;318;2.68;4.48;4.30;3.33;-150
O[C@H](c1cnc(nc1O)O)C#CC(=C)N(=O)=O;23/000000001;InChI=1S/C9H7N3O5/c1-5(12(16)17)2-3-7(13)6-4-10-9(15)11-8(6)14/h4,7,13H,1H2,(H2,10,11,14,15)/t7-/m0/s1;C9H7N3O5;237;0.59;4.37;2.33;2.22;-170
SCCNCC#C[C@@H](c1cnc(nc1O)O)O;23/000000003;InChI=1S/C10H13N3O3S/c14-8(2-1-3-11-4-5-17)7-6-12-10(16)13-9(7)15/h6,8,11,14,17H,3-5H2,(H2,12,13,15,16)/t8-/m0/s1;C10H13N3O3S;255;0.04;4.08;1.46;2.22;-170
O[C@H](c1cnc(nc1O)O)C#CC(=C)N(=O)=O;23/000000002;InChI=1S/C9H7N3O5/c1-5(12(16)17)2-3-7(13)6-4-10-9(15)11-8(6)14/h4,7,13H,1H2,(H2,10,11,14,15)/t7-/m0/s1;C9H7N3O5;237;0.59;4.02;1.77;2.22;-170
O[C@@H](COCCN)/C=C\C=C\c1ccc(c(c1)Br)F;24/000000011;InChI=1S/C14H17BrFNO2/c15-13-9-11(5-6-14(13)16)3-1-2-4-12(18)10-19-8-7-17/h1-6,9,12,18H,7-8,10,17H2/b3-1+,4-2-/t12-/m1/s1;C14H17NO2FBr;330;2.18;4.44;9.42;3.58;-150
Sc1c(F)cc(cc1CO)/C=C/[C@@H]1C=CCOC1;24/000000005;InChI=1S/C14H15FO2S/c15-13-7-11(6-12(8-16)14(13)18)4-3-10-2-1-5-17-9-10/h1-4,6-7,10,16,18H,5,8-9H2/b4-3+/t10-/m0/s1;C14H15O2SF;266;2.39;4.11;5.01;3.58;-150
OCC(=O)NC[C@H](c1cccc(c1)F)Br;24/000000006;InChI=1S/C10H11BrFNO2/c11-9(5-13-10(15)6-14)7-2-1-3-8(12)4-7/h1-4,9,14H,5-6H2,(H,13,15)/t9-/m1/s1;C10H11NO2FBr;276;1.32;4.32;3.60;2.35;-150
OC(=O)/C=C/C(=O)Nc1ccc(c(c1)F)[C@H](C=C)O;24/000000004;InChI=1S/C13H12FNO4/c1-2-11(16)9-4-3-8(7-10(9)14)15-12(17)5-6-13(18)19/h2-7,11,16H,1H2,(H,15,17)(H,18,19)/b6-5+/t11-/m0/s1;C13H12NO4F;265;0.77;4.05;5.28;3.58;-150
Sc1c(F)cc(cc1CO)/C=C/[C@@H]1C=CCOC1;24/000000008;InChI=1S/C14H15FO2S/c15-13-7-11(6-12(8-16)14(13)18)4-3-10-2-1-5-17-9-10/h1-4,6-7,10,16,18H,5,8-9H2/b4-3+/t10-/m0/s1;C14H15O2SF;266;2.39;4.11;5.01;3.58;-150
OC(=O)/C=C/C(=O)Nc1ccc(c(c1)F)[C@H](C=C)O;24/000000002;InChI=1S/C13H12FNO4/c1-2-11(16)9-4-3-8(7-10(9)14)15-12(17)5-6-13(18)19/h2-7,11,16H,1H2,(H,15,17)(H,18,19)/b6-5+/t11-/m0/s1;C13H12NO4F;265;0.77;4.05;5.28;3.58;-150
OCC(=O)NC[C@H](c1cccc(c1)F)Br;24/000000001;InChI=1S/C10H11BrFNO2/c11-9(5-13-10(15)6-14)7-2-1-3-8(12)4-7/h1-4,9,14H,5-6H2,(H,13,15)/t9-/m1/s1;C10H11NO2FBr;276;1.32;4.32;3.60;2.35;-150
OC/C=C\C=C\c1ccc(c(c1[C@H](C)O)Br)F;24/000000009;InChI=1S/C13H14BrFO2/c1-9(17)12-10(5-3-2-4-8-16)6-7-11(15)13(12)14/h2-7,9,16-17H,8H2,1H3/b4-2-,5-3+/t9-/m0/s1;C13H14O2FBr;301;2.76;4.17;6.60;2.48;-170
OCC(=O)NC[C@H](c1cccc(c1)F)Br;24/000000003;InChI=1S/C10H11BrFNO2/c11-9(5-13-10(15)6-14)7-2-1-3-8(12)4-7/h1-4,9,14H,5-6H2,(H,13,15)/t9-/m1/s1;C10H11NO2FBr;276;1.32;4.32;3.60;2.35;-150
OC(=O)/C=C/C(=O)Nc1ccc(c(c1)F)[C@H](C=C)O;24/000000007;InChI=1S/C13H12FNO4/c1-2-11(16)9-4-3-8(7-10(9)14)15-12(17)5-6-13(18)19/h2-7,11,16H,1H2,(H,15,17)(H,18,19)/b6-5+/t11-/m0/s1;C13H12NO4F;265;0.77;4.05;5.28;3.58;-150
OC(=O)COC[C@@H](/C=C\C=C\c1ccc(c(c1)Br)F)O;24/000000010;InChI=1S/C14H14BrFO4/c15-12-7-10(5-6-13(12)16)3-1-2-4-11(17)8-20-9-14(18)19/h1-7,11,17H,8-9H2,(H,18,19)/b3-1+,4-2-/t11-/m1/s1;C14H14O4FBr;345;2.34;4.60;9.66;3.58;-150
OC(=O)/C(=C/c1cc(SCS)ccc1O)/C(=O)O;26/000000005;InChI=1S/C11H10O5S2/c12-9-2-1-7(18-5-17)3-6(9)4-8(10(13)14)11(15)16/h1-4,12,17H,5H2,(H,13,14)(H,15,16);C11H9O5S2;285;1.59;4.09;6.95;3.72;0
OC(=O)/C(=C/c1cc(SCS)ccc1O)/C(=O)O;26/000000011;InChI=1S/C11H10O5S2/c12-9-2-1-7(18-5-17)3-6(9)4-8(10(13)14)11(15)16/h1-4,12,17H,5H2,(H,13,14)(H,15,16);C11H9O5S2;285;1.59;4.08;6.82;3.72;0
OC(=O)/C(=C/c1cc(SCS)ccc1O)/C(=O)O;26/000000008;InChI=1S/C11H10O5S2/c12-9-2-1-7(18-5-17)3-6(9)4-8(10(13)14)11(15)16/h1-4,12,17H,5H2,(H,13,14)(H,15,16);C11H9O5S2;285;1.59;4.12;7.03;3.72;0
C=C(NCc1nnc(o1)c1ccc(cc1)C[NH3+])C1=NOCN1;26/000000004;InChI=1S/C14H16N6O2/c1-9(13-17-8-21-20-13)16-7-12-18-19-14(22-12)11-4-2-10(6-15)3-5-11/h2-5,16H,1,6-8,15H2,(H,17,20)/p+1;C14H17N6O2;301;2.71;4.12;1.64;24.60;-120
Sc1cc(c(cc1CCn1ccc(=O)[nH]c1=O)F)CS;26/000000014;InChI=1S/C13H13FN2O2S2/c14-10-5-8(11(20)6-9(10)7-19)1-3-16-4-2-12(17)15-13(16)18/h2,4-6,19-20H,1,3,7H2,(H,15,17,18);C13H13N2O2S2F;312;2.04;4.07;7.63;3.58;0
Sc1ccc(cc1[C@H](Cc1ccc(c(c1)N(=O)=O)O)O)F;26/000000016;InChI=1S/C14H12FNO4S/c15-9-2-4-14(21)10(7-9)13(18)6-8-1-3-12(17)11(5-8)16(19)20/h1-5,7,13,17-18,21H,6H2/t13-/m0/s1;C14H12NO4SF;309;3.21;4.17;4.42;3.58;-150
Sc1cc(S)c(cc1CC[C@H]1NCNCC1)F;26/000000015;InChI=1S/C12H17FN2S2/c13-10-5-8(11(16)6-12(10)17)1-2-9-3-4-14-7-15-9/h5-6,9,14-17H,1-4,7H2/t9-/m1/s1;C12H17N2S2F;272;2.90;4.04;6.52;2.22;-150
OC(=O)/C(=C/c1ccc(cc1O)[C@@H](NCC)C=C)/C(=O)O;26/000000001;InChI=1S/C15H17NO5/c1-3-12(16-4-2)9-5-6-10(13(17)8-9)7-11(14(18)19)15(20)21/h3,5-8,12,16-17H,1,4H2,2H3,(H,18,19)(H,20,21)/t12-/m0/s1;C15H16NO5;290;1.01;4.18;8.29;5.09;-200
OC(=O)/C(=C/c1cc(SCS)ccc1O)/C(=O)O;26/000000006;InChI=1S/C11H10O5S2/c12-9-2-1-7(18-5-17)3-6(9)4-8(10(13)14)11(15)16/h1-4,12,17H,5H2,(H,13,14)(H,15,16);C11H9O5S2;285;1.59;4.06;6.61;3.72;0
OC(=O)/C(=C/c1cc(SCS)ccc1O)/C(=O)O;26/000000007;InChI=1S/C11H10O5S2/c12-9-2-1-7(18-5-17)3-6(9)4-8(10(13)14)11(15)16/h1-4,12,17H,5H2,(H,13,14)(H,15,16);C11H9O5S2;285;1.59;4.12;6.92;3.72;0
OC(=O)/C(=C/c1c(O)cc(c(c1)CCC)Br)/C(=O)O;26/000000012;InChI=1S/C13H13BrO5/c1-2-3-7-4-8(11(15)6-10(7)14)5-9(12(16)17)13(18)19/h4-6,15H,2-3H2,1H3,(H,16,17)(H,18,19);C13H12O5Br;328;2.23;4.00;6.84;3.58;-20
C=C(C(=O)CN)NCc1nnc(o1)c1ccc(cc1)C[NH3+];26/000000002;InChI=1S/C14H17N5O2/c1-9(12(20)7-16)17-8-13-18-19-14(21-13)11-4-2-10(6-15)3-5-11/h2-5,17H,1,6-8,15-16H2/p+1;C14H18N5O2;288;1.02;4.04;2.54;22.20;-120
OC(=O)/C(=C/c1cc(SCS)ccc1O)/C(=O)O;26/000000009;InChI=1S/C11H10O5S2/c12-9-2-1-7(18-5-17)3-6(9)4-8(10(13)14)11(15)16/h1-4,12,17H,5H2,(H,13,14)(H,15,16);C11H9O5S2;285;1.59;4.10;7.18;3.72;0
c1cc(c2nnc(o2)CNC(=C)c2n[nH]cc2)ccc1C[NH3+];26/000000013;InChI=1S/C15H16N6O/c1-10(13-6-7-18-19-13)17-9-14-20-21-15(22-14)12-4-2-11(8-16)3-5-12/h2-7,17H,1,8-9,16H2,(H,18,19)/p+1;C15H17N6O;297;2.91;4.15;2.71;25.00;-120
OC(=O)/C(=C/c1ccc(cc1O)[C@@H](NCC)C=C)/C(=O)O;26/000000003;InChI=1S/C15H17NO5/c1-3-12(16-4-2)9-5-6-10(13(17)8-9)7-11(14(18)19)15(20)21/h3,5-8,12,16-17H,1,4H2,2H3,(H,18,19)(H,20,21)/t12-/m0/s1;C15H16NO5;290;1.01;4.18;8.29;5.09;-200
OC(=O)/C(=C/c1cc(SCS)ccc1O)/C(=O)O;26/000000010;InChI=1S/C11H10O5S2/c12-9-2-1-7(18-5-17)3-6(9)4-8(10(13)14)11(15)16/h1-4,12,17H,5H2,(H,13,14)(H,15,16);C11H9O5S2;285;1.59;4.11;7.01;3.72;0
N=c1sc(c[nH]1)[C@@H](CC#Cc1c(Cl)nc[nH]1)O;27/000000209;InChI=1S/C10H9ClN4OS/c11-9-6(14-5-15-9)2-1-3-7(16)8-4-13-10(12)17-8/h4-5,7,16H,3H2,(H2,12,13)(H,14,15)/t7-/m1/s1;C10H9N4OSCl;268;1.59;4.01;2.26;2.22;-150
SCS(=O)(=O)CCc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000234;InChI=1S/C12H14FN3O3S2/c13-10-4-8(1-2-21(17,18)7-20)3-9(12(10)19-14)11-5-15-6-16-11/h3-6,20H,1-2,7,14H2,(H,15,16);C12H14N3O3S2F;331;1.04;5.07;5.36;3.58;-120
SCS(=O)(=O)CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)C(=O)NC;27/000000520;InChI=1S/C14H17FN4O4S2/c1-17-14(20)13-18-6-11(19-13)9-4-8(2-3-25(21,22)7-24)5-10(15)12(9)23-16/h4-6,24H,2-3,7,16H2,1H3,(H,17,20)(H,18,19);C14H17N4O4S2F;388;0.46;5.87;3.83;3.58;-160
SCS(=O)(=O)CCc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000238;InChI=1S/C12H14FN3O3S2/c13-10-4-8(1-2-21(17,18)7-20)3-9(12(10)19-14)11-5-15-6-16-11/h3-6,20H,1-2,7,14H2,(H,15,16);C12H14N3O3S2F;331;1.04;5.01;5.48;3.58;-120
Oc1cc(F)c(c(c1)c1nc([nH]c1)CC=C)ON;27/000000189;InChI=1S/C12H12FN3O2/c1-2-3-11-15-6-10(16-11)8-4-7(17)5-9(13)12(8)18-14/h2,4-6,17H,1,3,14H2,(H,15,16);C12H12N3O2F;249;1.19;4.47;2.22;18.40;-140
NOc1c(F)cc(cc1c1nc([nH]c1)CC)C=S;27/000000417;InChI=1S/C12H12FN3OS/c1-2-11-15-5-10(16-11)8-3-7(6-18)4-9(13)12(8)17-14/h3-6H,2,14H2,1H3,(H,15,16);C12H12N3OSF;265;1.36;4.20;1.14;19.90;-160
Oc1cc(F)c(c(c1)c1nc([nH]c1)CC=C)ON;27/000000192;InChI=1S/C12H12FN3O2/c1-2-3-11-15-6-10(16-11)8-4-7(17)5-9(13)12(8)18-14/h2,4-6,17H,1,3,14H2,(H,15,16);C12H12N3O2F;249;1.19;4.48;1.91;18.40;-140
OC(=O)Cc1nc(c[nH]1)c1c(ON)c(F)cc(c1)CCS(=O)(=O)CN(=O)=O;27/000000472;InChI=1S/C14H15FN4O7S/c15-10-4-8(1-2-27(24,25)7-19(22)23)3-9(14(10)26-16)11-6-17-12(18-11)5-13(20)21/h3-4,6H,1-2,5,7,16H2,(H,17,18)(H,20,21);C14H15N4O7SF;402;-0.22;5.02;4.85;3.70;-180
