SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
OC(=O)[C@@H](n1ncc(c1)N(=O)=O)C#Cc1ccc(cc1)O,27/000000008,"InChI=1S/C13H9N3O5/c17-11-4-1-9(2-5-11)3-6-12(13(18)19)15-8-10(7-14-15)16(20)21/h1-2,4-5,7-8,12,17H,(H,18,19)/t12-/m0/s1",C13H9N3O5,287,2.03,4.29,1.98,2.48,-150,3.3873588929430403,1
Oc1cncc(c1O)C#CC(=O)NCC(=C)[C@@H]1SC=CC1,1/000000235,"InChI=1S/C15H14N2O3S/c1-10(13-3-2-6-21-13)7-17-14(19)5-4-11-8-16-9-12(18)15(11)20/h2,6,8-9,13,18H,1,3,7H2,(H,16,20)(H,17,19)/t13-/m1/s1",C15H14N2O3S,302,1.16,4.29,3.43,22.7,-150,4.419783718730928,0
Oc1cncc(c1O)C#CC(=O)N[C@H](CCC(=O)C)CCl,1/000000466,"InChI=1S/C14H15ClN2O4/c1-9(18)2-4-11(6-15)17-13(20)5-3-10-7-16-8-12(19)14(10)21/h7-8,11,19H,2,4,6H2,1H3,(H,16,21)(H,17,20)/t11-/m1/s1",C14H15N2O4Cl,310,0.99,4.28,6.93,21.1,-200,3.8258260435782496,1
Oc1cc(C(=O)c2nnc([nH]2)S)c(cc1O)C,3/000000145,"InChI=1S/C10H9N3O3S/c1-4-2-6(14)7(15)3-5(4)8(16)9-11-10(17)13-12-9/h2-3,14-15H,1H3,(H2,11,12,13,17)",C10H9N3O3S,251,2.42,4.28,1.49,2.22,-60,3.2847575517402214,1
OC(=O)c1cncc(c1)NC(=O)C#Cc1cncc(c1O)O,1/000000136,"InChI=1S/C14H9N3O5/c18-11-7-16-4-8(13(11)20)1-2-12(19)17-10-3-9(14(21)22)5-15-6-10/h3-7,18H,(H,16,20)(H,17,19)(H,21,22)",C14H9N3O5,299,-0.05,4.27,6.14,21.0,0,3.0109803559257227,1
Oc1ccc(cc1c1n[nH]c(c1)C/C=C/CC)NCCNN,3/000000006,"InChI=1S/C16H23N5O/c1-2-3-4-5-13-11-15(21-20-13)14-10-12(6-7-16(14)22)18-8-9-19-17/h3-4,6-7,10-11,18-19,22H,2,5,8-9,17H2,1H3,(H,20,21)/b4-3+",C16H23N5O,301,2.13,4.26,0.63,20.6,-160,3.0659387418021407,1
Oc1ccccc1[C@@H](C#Cc1c(n[nH]c1N)C=S)O,30/000000031,"InChI=1S/C13H11N3O2S/c14-13-8(10(7-19)15-16-13)5-6-12(18)9-3-1-2-4-11(9)17/h1-4,7,12,17-18H,(H3,14,15,16)/t12-/m1/s1",C13H11N3O2S,273,1.27,4.26,5.71,2.22,-150,3.8841900405686953,1
C#CCc1cc(c2cncc(c2)O)ccc1C(=O)CO,1/000000026,"InChI=1S/C16H13NO3/c1-2-3-12-6-11(4-5-15(12)16(20)10-18)13-7-14(19)9-17-8-13/h1,4-9,18-19H,3,10H2",C16H13NO3,267,1.42,4.25,5.66,16.2,-160,2.762341344841987,1
Oc1cncc(c1)C#C[C@@H](CN)c1nncs1,1/000000029,"InChI=1S/C11H10N4OS/c12-4-9(11-15-14-7-17-11)2-1-8-3-10(16)6-13-5-8/h3,5-7,9,16H,4,12H2/t9-/m0/s1",C11H10N4OS,246,1.09,4.25,4.89,20.9,-150,3.9590324471084237,1
OCC(=O)c1cc(O)c(c(c1)c1ocnc1)O,3/000000173,"InChI=1S/C11H9NO5/c13-4-9(15)6-1-7(10-3-12-5-17-10)11(16)8(14)2-6/h1-3,5,13-14,16H,4H2",C11H9NO5,235,-0.2,4.25,1.49,3.58,-120,2.802273783149884,1
SCc1ncc(c(c1C#CC(=O)NCC(=C)C)O)O,1/000000438,"InChI=1S/C13H14N2O3S/c1-8(2)5-15-12(17)4-3-9-10(7-19)14-6-11(16)13(9)18/h6,16,19H,1,5,7H2,2H3,(H,14,18)(H,15,17)",C13H14N2O3S,278,0.95,4.25,6.53,20.1,-20,3.714032653931757,1
OCc1c(ccc(c1)CO)c1nc(=O)cc[nH]1,27/000000012,"InChI=1S/C12H12N2O3/c15-6-8-1-2-10(9(5-8)7-16)12-13-4-3-11(17)14-12/h1-5,15-16H,6-7H2,(H,13,14,17)",C12H12N2O3,232,0.31,4.25,4.74,15.5,-160,2.6867079279944015,1
Oc1c(cnc(c1O)C=S)c1ccc(cc1)C(=C)CC(=O)N,1/000000255,"InChI=1S/C16H14N2O3S/c1-9(6-14(17)19)10-2-4-11(5-3-10)12-7-18-13(8-22)16(21)15(12)20/h2-5,7-8,21H,1,6H2,(H2,17,19)(H,18,20)",C16H14N2O3S,314,1.07,4.25,5.18,19.5,-160,3.1935672033406037,1
OCc1ccc2c(c1)n(nc2)C(S)(F)F,22/000000015,"InChI=1S/C9H8F2N2OS/c10-9(11,15)13-8-3-6(5-14)1-2-7(8)4-12-13/h1-4,14-15H,5H2",C9H8N2OSF2,230,2.03,4.24,2.11,18.1,-190,2.998401786721365,1
Oc1c(C#CC(=O)Nc2cnccc2)cncc1O,1/000000103,"InChI=1S/C13H9N3O3/c17-11-8-15-6-9(13(11)19)3-4-12(18)16-10-2-1-5-14-7-10/h1-2,5-8,17H,(H,15,19)(H,16,18)",C13H9N3O3,255,0.34,4.24,4.04,17.0,0,2.943666892242465,1
Oc1cc(cc(c1O)c1nnc[nH]1)C(=O)CNC,3/000000154,"InChI=1S/C11H12N4O3/c1-12-4-9(17)6-2-7(10(18)8(16)3-6)11-13-5-14-15-11/h2-3,5,12,16,18H,4H2,1H3,(H,13,14,15)",C11H12N4O3,248,1.32,4.24,0.76,17.4,-140,3.2440911182996066,1
SSc1c(cncc1O)c1cnc(cc1)/C=C/N(=O)=O,1/000000024,"InChI=1S/C12H9N3O3S2/c16-11-7-13-6-10(12(11)20-19)8-1-2-9(14-5-8)3-4-15(17)18/h1-7,16,19H/b4-3+",C12H9N3O3S2,307,1.94,4.24,6.23,20.0,-160,3.479403982204624,1
Oc1c(O)c(S)cc(c1)C(=O)[C@H](CS)O,3/000000104,"InChI=1S/C9H10O4S2/c10-5-1-4(2-7(15)9(5)13)8(12)6(11)3-14/h1-2,6,10-11,13-15H,3H2/t6-/m0/s1",C9H10O4S2,246,1.17,4.24,0.89,2.22,-190,3.7967119293682448,1
SC[C@H](NC(=O)C#Cc1cncc(c1O)O)C#C,1/000000108,"InChI=1S/C12H10N2O3S/c1-2-9(7-18)14-11(16)4-3-8-5-13-6-10(15)12(8)17/h1,5-6,9,15,18H,7H2,(H,13,17)(H,14,16)/t9-/m1/s1",C12H10N2O3S,262,1.07,4.24,5.09,21.3,-150,4.3088195958123725,0
Oc1cc(C#CCCC[NH3+])c(nc1CCN(=O)=O)C[NH3+],1/000000303,"InChI=1S/C13H18N4O3/c14-6-3-1-2-4-10-8-13(18)11(5-7-17(19)20)16-12(10)9-15/h8,18H,1,3,5-7,9,14-15H2/p+2",C13H20N4O3,280,-0.01,4.24,2.45,19.8,0,4.548768382804025,0
OC(=O)[C@@H](NC(=O)C#Cc1c(O)c(O)cnc1CS)S,1/000000464,"InChI=1S/C11H10N2O5S2/c14-7-3-12-6(4-19)5(9(7)16)1-2-8(15)13-10(20)11(17)18/h3,10,14,19-20H,4H2,(H,12,16)(H,13,15)(H,17,18)/t10-/m0/s1",C11H10N2O5S2,314,0.28,4.24,7.11,23.8,-150,4.394083017254192,0
Oc1cncc(c1NC(=O)N)CC/C=C/N[C@@H]1C=CC1,1/000000311,"InChI=1S/C14H18N4O2/c15-14(20)18-13-10(8-16-9-12(13)19)4-1-2-7-17-11-5-3-6-11/h2-3,5,7-9,11,17,19H,1,4,6H2,(H3,15,16,18,20)/b7-2+/t11-/m1/s1",C14H18N4O2,274,-0.07,4.24,8.37,3.58,-150,3.95463067949761,1
Oc1cnc(c(c1CS)c1nnc(s1)CC)CO,1/000000264,"InChI=1S/C11H13N3O2S2/c1-2-9-13-14-11(18-9)10-6(5-17)8(16)3-12-7(10)4-15/h3,15-17H,2,4-5H2,1H3",C11H13N3O2S2,283,1.31,4.24,8.81,20.4,-140,3.3251465029149916,1
N[C@@H](Nc1c(O)cc(c(c1)CC)C(=O)CC(=O)C)N,3/000000075,"InChI=1S/C13H19N3O3/c1-3-8-5-10(16-13(14)15)12(19)6-9(8)11(18)4-7(2)17/h5-6,13,16,19H,3-4,14-15H2,1-2H3",C13H17N3O3,263,0.11,4.23,6.16,17.1,-100,2.909001251216825,1
ONC(=O)CNc1ccc(c(c1)C#Cc1cscc1CN)O,3/000000023,"InChI=1S/C15H15N3O3S/c16-6-12-9-22-8-11(12)2-1-10-5-13(3-4-14(10)19)17-7-15(20)18-21/h3-5,8-9,17,19,21H,6-7,16H2,(H,18,20)",C15H15N3O3S,317,0.99,4.23,3.02,24.3,-40,3.093266781504375,1
Oc1c(O)c(I)cc(c1)C(=O)CO,3/000000166,"InChI=1S/C8H7IO4/c9-5-1-4(7(12)3-10)2-6(11)8(5)13/h1-2,10-11,13H,3H2",C8H7O4I,294,1.08,4.23,1.01,2.22,0,2.6446827364341647,1
Oc1cncc(c1O)C#CC(=O)N[C@H](CCO)C=S,1/000000462,"InChI=1S/C12H12N2O4S/c15-4-3-9(7-19)14-11(17)2-1-8-5-13-6-10(16)12(8)18/h5-7,9,15-16H,3-4H2,(H,13,18)(H,14,17)/t9-/m1/s1",C12H12N2O4S,280,-0.18,4.23,6.16,20.9,-150,4.259667990775236,0
Oc1cc(cc(c1O)C(F)F)C(=O)C,3/000000179,"InChI=1S/C9H8F2O3/c1-4(12)5-2-6(9(10)11)8(14)7(13)3-5/h2-3,9,13-14H,1H3",C9H8O3F2,202,1.52,4.23,1.15,14.2,-170,2.611961354922908,1
Oc1c(cnn1CCO)c1c(c(O)cnc1CS)CO,1/000000258,"InChI=1S/C12H15N3O4S/c16-2-1-15-12(19)7(3-14-15)11-8(5-17)10(18)4-13-9(11)6-20/h3-4,16-20H,1-2,5-6H2",C12H15N3O4S,297,-0.18,4.23,10.14,20.3,-120,3.563747963223605,1
Oc1c(C#CC(=O)NCC(=C)[C@@H]2ONCC2)cncc1O,1/000000186,"InChI=1S/C14H15N3O4/c1-9(12-4-5-17-21-12)6-16-13(19)3-2-10-7-15-8-11(18)14(10)20/h7-8,12,17-18H,1,4-6H2,(H,15,20)(H,16,19)/t12-/m1/s1",C14H15N3O4,289,0.57,4.23,2.82,21.2,-150,4.501748255888686,0
Oc1c(C#CC(=O)Nc2ccccc2F)cnc(c1O)CO,1/000000491,"InChI=1S/C15H11FN2O4/c16-10-3-1-2-4-11(10)18-13(20)6-5-9-7-17-12(8-19)15(22)14(9)21/h1-4,7,19,22H,8H2,(H,17,21)(H,18,20)",C15H11N2O4F,302,1.03,4.23,4.03,20.9,0,2.9116512260392167,1
Oc1cc(cc(c1O)CCCCCN)C(=O)CC(=C)C,3/000000086,"InChI=1S/C16H23NO3/c1-11(2)8-14(18)13-9-12(6-4-3-5-7-17)16(20)15(19)10-13/h9-10,19-20H,1,3-8,17H2,2H3",C16H23NO3,277,1.69,4.23,1.0,3.58,-20,2.6519978466734884,1
Oc1c(O)cc(cc1c1sccn1)C(=O)CO,3/000000116,"InChI=1S/C11H9NO4S/c13-5-9(15)6-3-7(10(16)8(14)4-6)11-12-1-2-17-11/h1-4,13-14,16H,5H2",C11H9NO4S,251,0.12,4.23,2.4,18.1,-120,2.7169431775852377,1
C#CCc1c(F)ccc(c1)c1cncc(c1CN)O,1/000000069,"InChI=1S/C15H13FN2O/c1-2-3-11-6-10(4-5-14(11)16)13-8-18-9-15(19)12(13)7-17/h1,4-6,8-9,19H,3,7,17H2",C15H13N2OF,256,1.9,4.23,6.82,16.3,-160,2.9339914689236473,1
Oc1cc(C(=O)C=C)cc(c1O)S,3/000000102,"InChI=1S/C9H8O3S/c1-2-6(10)5-3-7(11)9(12)8(13)4-5/h2-4,11-13H,1H2",C9H8O3S,196,1.72,4.23,0.27,2.22,-20,3.1124954061174233,1
OCC(=O)c1cc(/C=C/C)c(c(c1)O)O,3/000000121,"InChI=1S/C11H12O4/c1-2-3-7-4-8(10(14)6-12)5-9(13)11(7)15/h2-5,12-13,15H,6H2,1H3/b3-2+",C11H12O4,208,0.84,4.23,1.55,3.58,-20,2.7600015803423776,1
Oc1c(C#CC(=O)NCC[N@@H+](CCN)CCC)cncc1O,1/000000531,"InChI=1S/C15H22N4O3/c1-2-7-19(8-5-16)9-6-18-14(21)4-3-12-10-17-11-13(20)15(12)22/h10-11,20H,2,5-9,16H2,1H3,(H,17,22)(H,18,21)/p+1",C15H23N4O3,307,-0.12,4.22,1.88,20.6,-80,4.829498559253656,0
Oc1cncc(c1CS)c1ccc(cc1)I,1/000000035,"InChI=1S/C12H10INOS/c13-9-3-1-8(2-4-9)10-5-14-6-12(15)11(10)7-16/h1-6,15-16H,7H2",C12H10NOSI,343,3.74,4.22,5.04,11.8,-160,2.7275792445791005,1
Oc1c(C#CC(=O)N[C@H](c2oncc2)C=C)cnc(c1O)CC,1/000000498,"InChI=1S/C16H15N3O4/c1-3-11(13-7-8-18-23-13)19-14(20)6-5-10-9-17-12(4-2)16(22)15(10)21/h3,7-9,11,22H,1,4H2,2H3,(H,17,21)(H,19,20)/t11-/m0/s1",C16H15N3O4,313,1.51,4.22,2.54,25.0,-170,4.230345007354731,0
Oc1c(N/C=C/CCNN)cc(c(c1)Br)c1ncc(cc1)I,28/000000004,"InChI=1S/C15H16BrIN4O/c16-12-8-15(22)14(19-5-1-2-6-21-18)7-11(12)13-4-3-10(17)9-20-13/h1,3-5,7-9,19,21-22H,2,6,18H2/b5-1+",C15H16N4OBrI,475,3.5,4.22,2.13,18.0,-198,3.2736241016036303,1
OCc1cc(/N=c\2/scc[nH]2)cc(c1)/[NH]=c\1/[nH]nc[nH]1,2/000000001,"InChI=1S/C12H13N6OS/c19-6-8-3-9(16-11-14-7-15-18-11)5-10(4-8)17-12-13-1-2-20-12/h1-5,7,16,18-19H,6H2,(H,13,17)(H,14,15)/b16-11+",C12H12N6OS,288,1.85,4.22,2.93,22.0,0,,0
O=Nc1c(O)cnc(c1c1conc1O)CO,1/000000034,"InChI=1S/C9H7N3O5/c13-2-5-7(4-3-17-12-9(4)15)8(11-16)6(14)1-10-5/h1,3,13-14H,2H2,(H,12,15)",C9H7N3O5,237,-0.32,4.22,5.62,18.8,-120,3.804758889532865,1
Oc1cc(cc(c1O)CCCC)C(=O)C,3/000000150,"InChI=1S/C12H16O3/c1-3-4-5-9-6-10(8(2)13)7-11(14)12(9)15/h6-7,14-15H,3-5H2,1-2H3",C12H16O3,208,2.25,4.21,2.1,2.22,-80,2.14049004188084,1
Oc1ccc(cc1c1cc(N)c(c(c1)Cl)C(=S)N)C(=O)COC,3/000000074,"InChI=1S/C16H15ClN2O3S/c1-22-7-14(21)8-2-3-13(20)10(4-8)9-5-11(17)15(16(19)23)12(18)6-9/h2-6,20H,7,18H2,1H3,(H2,19,23)",C16H15N2O3SCl,350,2.14,4.21,3.3,20.4,-180,2.578609251882023,1
Oc1c(C#CC(=O)N[C@H](CF)C)cncc1O,1/000000123,"InChI=1S/C11H11FN2O3/c1-7(4-12)14-10(16)3-2-8-5-13-6-9(15)11(8)17/h5-7,15H,4H2,1H3,(H,13,17)(H,14,16)/t7-/m0/s1",C11H11N2O3F,238,1.11,4.21,4.23,18.1,-170,3.9771579470742955,1
Oc1c(C#CC(=O)Nc2ccccc2F)cnc(c1O)CON,1/000000400,"InChI=1S/C15H12FN3O4/c16-10-3-1-2-4-11(10)19-13(20)6-5-9-7-18-12(8-23-17)15(22)14(9)21/h1-4,7,22H,8,17H2,(H,18,21)(H,19,20)",C15H12N3O4F,317,0.52,4.21,4.11,22.3,0,3.1007299172046032,1
Oc1cncc(c1)C#C[C@@H](CN)C1=NN=CCN1,1/000000011,"InChI=1S/C12H13N5O/c13-6-10(12-15-3-4-16-17-12)2-1-9-5-11(18)8-14-7-9/h4-5,7-8,10,18H,3,6,13H2,(H,15,17)/t10-/m0/s1",C12H13N5O,243,0.61,4.21,5.37,19.5,-150,4.470681514662753,0
OCc1cscc1COC(=O)[C@H](c1cccc2c1[nH]cc2)Br,5/000000007,"InChI=1S/C16H14BrNO3S/c17-14(13-3-1-2-10-4-5-18-15(10)13)16(20)21-7-12-9-22-8-11(12)6-19/h1-5,8-9,14,18-19H,6-7H2/t14-/m0/s1",C16H14NO3SBr,380,2.63,4.21,7.13,3.58,-190,3.570180274259961,1
SCCC#Cc1nn(cc1N(=O)=O)C(=O)O,25/000000026,"InChI=1S/C8H7N3O4S/c12-8(13)10-5-7(11(14)15)6(9-10)3-1-2-4-16/h5,16H,2,4H2,(H,12,13)",C8H7N3O4S,241,1.73,4.21,2.55,3.85,0,3.7052608188188154,1
Oc1c(O)c(N(=O)=O)cc(c1)NCCCS,3/000000080,"InChI=1S/C9H12N2O4S/c12-8-5-6(10-2-1-3-16)4-7(9(8)13)11(14)15/h4-5,10,12-13,16H,1-3H2",C9H12N2O4S,244,1.78,4.2,1.05,2.35,-40,2.6516071515558455,1
Sc1c(ccc(c1)c1cccc(c1)C(=O)COC)/C=C/CN,3/000000066,"InChI=1S/C18H19NO2S/c1-21-12-17(20)16-5-2-4-14(10-16)15-8-7-13(6-3-9-19)18(22)11-15/h2-8,10-11,22H,9,12,19H2,1H3/b6-3+",C18H19NO2S,313,3.39,4.2,3.09,5.09,-200,2.6292375011073528,1
O=NC(=O)c1cc(O)c(c(c1)S)O,3/000000125,"InChI=1S/C7H5NO4S/c9-4-1-3(7(11)8-12)2-5(13)6(4)10/h1-2,9-10,13H",C7H5NO4S,199,1.15,4.2,0.54,14.3,-20,3.20402662783688,1
Oc1c(c2cccc(c2)C(=O)NC(N)N)ccc(c1O)Br,3/000000076,"InChI=1S/C14H14BrN3O3/c15-10-5-4-9(11(19)12(10)20)7-2-1-3-8(6-7)13(21)18-14(16)17/h1-6,14,19-20H,16-17H2,(H,18,21)",C14H13N3O3Br,351,2.41,4.2,1.49,2.35,-180,2.485476818812735,1
Oc1cccc(c1CC(=O)N(=O)=O)O[P@](=O)(C)O,30/000000004,"InChI=1S/C9H10NO7P/c1-18(15,16)17-8-4-2-3-7(11)6(8)5-9(12)10(13)14/h2-4,11H,5H2,1H3,(H,15,16)",C9H10NO7P,275,0.51,4.19,6.58,4.81,-20,3.6499682514120924,1
OCc1ccc(c(c1)CO)c1ncnc(c1)CC,27/000000024,"InChI=1S/C14H16N2O2/c1-2-12-6-14(16-9-15-12)13-4-3-10(7-17)5-11(13)8-18/h3-6,9,17-18H,2,7-8H2,1H3",C14H16N2O2,244,0.7,4.19,4.67,11.2,-180,2.418678774408205,1
c1nc(c(cc1Cl)Cl)NC(=O)c1cccc2c1NCC(=O)N2C,18/000000024,"InChI=1S/C15H12Cl2N4O2/c1-21-11-4-2-3-9(13(11)18-7-12(21)22)15(23)20-14-10(17)5-8(16)6-19-14/h2-6,18H,7H2,1H3,(H,19,20,23)",C15H12N4O2Cl2,350,2.22,4.19,6.76,3.58,-100,2.5821416960507566,1
Oc1cncc(c1)c1ccc(c(c1F)F)CC#CCO,1/000000552,"InChI=1S/C15H11F2NO2/c16-14-10(3-1-2-6-19)4-5-13(15(14)17)11-7-12(20)9-18-8-11/h4-5,7-9,19-20H,3,6H2",C15H11NO2F2,275,2.29,4.18,2.23,2.22,-160,2.8504671690178114,1
Oc1cc(c2nnn[nH]2)cc(c1I)Br,3/000000014,"InChI=1S/C7H4BrIN4O/c8-4-1-3(2-5(14)6(4)9)7-10-12-13-11-7/h1-2,14H,(H,10,11,12,13)",C7H4N4OBrI,367,2.62,4.18,3.52,16.5,-120,3.285301887467286,1
OC(=O)n1nc(c(c1)N(=O)=O)CCc1sc2c(c1)cn[nH]2,25/000000053,"InChI=1S/C11H9N5O4S/c17-11(18)15-5-9(16(19)20)8(14-15)2-1-7-3-6-4-12-13-10(6)21-7/h3-5H,1-2H2,(H,12,13)(H,17,18)",C11H9N5O4S,307,1.37,4.18,5.51,3.85,0,3.50270437662513,1
Oc1noc(c1)[C@H](Cc1nn(cc1N(=O)=O)C(=O)O)C,25/000000004,"InChI=1S/C10H10N4O6/c1-5(8-3-9(15)12-20-8)2-6-7(14(18)19)4-13(11-6)10(16)17/h3-5H,2H2,1H3,(H,12,15)(H,16,17)/t5-/m0/s1",C10H10N4O6,282,1.21,4.18,3.56,3.85,-170,4.057011174003104,0
C#C[C@@H](CC(=O)c1ccc(c(c1)O)O)N,3/000000119,"InChI=1S/C11H11NO3/c1-2-8(12)6-10(14)7-3-4-9(13)11(15)5-7/h1,3-5,8,13,15H,6,12H2/t8-/m0/s1",C11H11NO3,205,0.48,4.17,-0.08,2.22,-190,3.180446958954045,1
Oc1cc(C(=O)c2ncco2)cc(c1O)CC,3/000000171,"InChI=1S/C12H11NO4/c1-2-7-5-8(6-9(14)10(7)15)11(16)12-13-3-4-17-12/h3-6,14-15H,2H2,1H3",C12H11NO4,233,1.09,4.17,1.14,3.58,-80,2.7820878584363005,1
Oc1c(NC(=O)c2cccc3c2NCC(=O)N3)ccc(c1)CN,18/000000008,"InChI=1S/C16H16N4O3/c17-7-9-4-5-11(13(21)6-9)20-16(23)10-2-1-3-12-15(10)18-8-14(22)19-12/h1-6,18,21H,7-8,17H2,(H,19,22)(H,20,23)",C16H16N4O3,312,0.07,4.17,7.02,3.58,-80,2.5357419031513473,1
Oc1c(N)c(Br)cc(c1)C(=O)C[C@H](CCl)N(=O)=O,3/000000041,"InChI=1S/C10H10BrClN2O4/c11-7-1-5(2-9(16)10(7)13)8(15)3-6(4-12)14(17)18/h1-2,6,16H,3-4,13H2/t6-/m1/s1",C10H10N2O4ClBr,337,2.11,4.17,1.46,2.22,-170,3.6842360091862325,1
OC(=O)n1nc(c(c1)N(=O)=O)C#CC[C@H]([NH3+])C,25/000000019,"InChI=1S/C9H10N4O4/c1-6(10)3-2-4-7-8(13(16)17)5-12(11-7)9(14)15/h5-6H,3,10H2,1H3,(H,14,15)/p+1/t6-/m1/s1",C9H11N4O4,239,0.74,4.17,2.17,23.6,-170,4.517600421990684,0
Oc1cncc(c1)C#CC(=O)N[C@@H](CCO)CC,1/000000030,"InChI=1S/C13H16N2O3/c1-2-11(5-6-16)15-13(18)4-3-10-7-12(17)9-14-8-10/h7-9,11,16-17H,2,5-6H2,1H3,(H,15,18)/t11-/m1/s1",C13H16N2O3,248,0.9,4.17,4.51,3.85,-170,3.4016714199881957,1
Oc1cc(c2[nH]c(=[NH2])[nH]n2)cc(c1CN)Br,3/000000058,"InChI=1S/C9H11BrN5O/c10-6-1-4(2-7(16)5(6)3-11)8-13-9(12)15-14-8/h1-2,15-16H,3,11-12H2,(H,13,14)",C9H10N5OBr,284,1.14,4.17,2.96,16.8,-160,,0
c1nnsc1COC(=O)Cc1ccc(c2c1[nH]cc2)C[NH3+],5/000000001,"InChI=1S/C14H14N4O2S/c15-6-10-2-1-9(14-12(10)3-4-16-14)5-13(19)20-8-11-7-17-18-21-11/h1-4,7,16H,5-6,8,15H2/p+1",C14H15N4O2S,303,1.84,4.16,3.86,23.7,-40,3.548305158893708,1
SSc1cc(O)cc(c1N)C(=C)N(=O)=O,9/000000001,"InChI=1S/C8H8N2O3S2/c1-4(10(12)13)6-2-5(11)3-7(15-14)8(6)9/h2-3,11,14H,1,9H2",C8H8N2O3S2,244,2.16,4.16,1.71,17.4,-40,3.7814857815258094,1
Oc1c(C#CC(=O)N[C@H](CBr)C=C)cnc(c1O)CO,1/000000481,"InChI=1S/C13H13BrN2O4/c1-2-9(5-14)16-11(18)4-3-8-6-15-10(7-17)13(20)12(8)19/h2,6,9,17,20H,1,5,7H2,(H,15,19)(H,16,18)/t9-/m0/s1",C13H13N2O4Br,341,1.12,4.16,3.11,20.5,-150,4.2480163022082325,0
Oc1cc(Br)ccc1[C@H](CNCC1=CC=CCN1)CN,28/000000026,"InChI=1S/C15H20BrN3O/c16-12-4-5-14(15(20)7-12)11(8-17)9-18-10-13-3-1-2-6-19-13/h1-5,7,11,18-20H,6,8-10,17H2/t11-/m0/s1",C15H20N3OBr,338,1.48,4.16,2.75,3.72,-150,3.739912793436302,1
C#C[C@@H](CCO)NC(=O)C#Cc1cncc(c1O)O,1/000000140,"InChI=1S/C13H12N2O4/c1-2-10(5-6-16)15-12(18)4-3-9-7-14-8-11(17)13(9)19/h1,7-8,10,16-17H,5-6H2,(H,14,19)(H,15,18)/t10-/m0/s1",C13H12N2O4,260,0.04,4.16,4.46,20.6,-150,4.151476274798904,0
Oc1cncc(c1CS)c1ccc(cc1)CNC(=O)CCC,1/000000064,"InChI=1S/C17H20N2O2S/c1-2-3-17(21)19-8-12-4-6-13(7-5-12)14-9-18-10-16(20)15(14)11-22/h4-7,9-10,20,22H,2-3,8,11H2,1H3,(H,19,21)",C17H20N2O2S,316,2.68,4.16,4.78,16.7,-180,2.456149411777327,1
Oc1c(O)cc(cc1C(F)F)C(=O)CO,3/000000127,"InChI=1S/C9H8F2O4/c10-9(11)5-1-4(7(14)3-12)2-6(13)8(5)15/h1-2,9,12-13,15H,3H2",C9H8O4F2,218,0.48,4.16,1.94,15.4,-150,2.801266846614567,1
OC(=O)C/C=C/C(=O)c1ccc(c2c1cc(o2)CNNC)Cl,23/000000005,"InChI=1S/C15H15ClN2O4/c1-17-18-8-9-7-11-10(5-6-12(16)15(11)22-9)13(19)3-2-4-14(20)21/h2-3,5-7,17-18H,4,8H2,1H3,(H,20,21)/b3-2+",C15H15N2O4Cl,322,2.61,4.16,3.34,21.5,-100,3.0920121339837303,1
Oc1c(O)cc(c(c1)C(=O)CO)CCC,3/000000120,"InChI=1S/C11H14O4/c1-2-3-7-4-9(13)10(14)5-8(7)11(15)6-12/h4-5,12-14H,2-3,6H2,1H3",C11H14O4,210,0.85,4.15,3.8,3.58,-20,2.4310273495731476,1
Oc1cnc(c(c1)C#C[C@@H](CN)CO)C,1/000000062,"InChI=1S/C11H14N2O2/c1-8-10(4-11(15)6-13-8)3-2-9(5-12)7-14/h4,6,9,14-15H,5,7,12H2,1H3/t9-/m0/s1",C11H14N2O2,206,-0.22,4.15,4.99,13.2,-170,3.858188159704513,1
Oc1c(C#CC(=O)N)c(ncc1O)/C=C\C,1/000000346,"InChI=1S/C11H10N2O3/c1-2-3-8-7(4-5-10(12)15)11(16)9(14)6-13-8/h2-3,6,14H,1H3,(H2,12,15)(H,13,16)/b3-2-",C11H10N2O3,218,0.42,4.14,5.3,16.4,-20,3.663651516493233,1
Oc1c(C#CC(=O)NC(=O)CCC)cncc1O,1/000000183,"InChI=1S/C12H12N2O4/c1-2-3-10(16)14-11(17)5-4-8-6-13-7-9(15)12(8)18/h6-7,15H,2-3H2,1H3,(H,13,18)(H,14,16,17)",C12H12N2O4,248,0.5,4.14,1.25,18.2,-20,3.1831987854895596,1
Oc1c(O)c(N(=O)=O)cc(c1)N[C@@H](CO)C,3/000000028,"InChI=1S/C9H12N2O5/c1-5(4-12)10-6-2-7(11(15)16)9(14)8(13)3-6/h2-3,5,10,12-14H,4H2,1H3/t5-/m1/s1",C9H12N2O5,228,0.5,4.14,1.42,2.35,-190,2.9235493484654924,1
Oc1cc(C(=O)NC(=S)NN)c(cc1O)C,3/000000114,"InChI=1S/C9H11N3O3S/c1-4-2-6(13)7(14)3-5(4)8(15)11-9(16)12-10/h2-3,13-14H,10H2,1H3,(H2,11,12,15,16)",C9H11N3O3S,241,-0.03,4.14,0.83,2.22,-80,2.531315508315366,1
