SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
OP(=O)(c1cc(N)c(c(c1)F)/C=C/[C@@H](C)/C=C/CCO)O;8/000000045;InChI=1S/C14H19FNO4P/c1-10(4-2-3-7-17)5-6-12-13(15)8-11(9-14(12)16)21(18,19)20/h2,4-6,8-10,17H,3,7,16H2,1H3,(H2,18,19,20)/b4-2+,6-5+/t10-/m0/s1;C14H19NO4PF;315;0.45;4.01;5.34;4.81;-200
OP(=O)(c1cc(N)c(c(c1)F)/C=C/[C@H](/C=C/C)NN)O;8/000000014;InChI=1S/C12H17FN3O3P/c1-2-3-8(16-15)4-5-10-11(13)6-9(7-12(10)14)20(17,18)19/h2-8,16H,14-15H2,1H3,(H2,17,18,19)/b3-2+,5-4+/t8-/m0/s1;C12H17N3O3PF;301;-0.16;4.04;4.99;4.81;-170
Oc1cc(C#C[C@H](CC2=CCC=C(O2)CCC)O)c(cc1CO)N;8/000000034;InChI=1S/C19H23NO4/c1-2-4-16-5-3-6-17(24-16)11-15(22)8-7-13-10-19(23)14(12-21)9-18(13)20/h5-6,9-10,15,21-23H,2-4,11-12,20H2,1H3/t15-/m1/s1;C19H23NO4;329;1.83;4.47;3.10;5.21;-170
ON[C@@H](C1=CCCCC1)C#CCOc1cc(Cl)ccc1CN;8/000000054;InChI=1S/C17H21ClN2O2/c18-15-9-8-14(12-19)17(11-15)22-10-4-7-16(20-21)13-5-2-1-3-6-13/h5,8-9,11,16,20-21H,1-3,6,10,12,19H2/t16-/m1/s1;C17H21N2O2Cl;320;2.38;4.67;4.34;20.10;-150
Oc1c(c(Cl)cc(c1)P(=O)(O)O)/C=C/CNCCS;8/000000028;InChI=1S/C11H15ClNO4PS/c12-10-6-8(18(15,16)17)7-11(14)9(10)2-1-3-13-4-5-19/h1-2,6-7,13-14,19H,3-5H2,(H2,15,16,17)/b2-1+;C11H15NO4PSCl;323;1.20;4.12;3.70;4.81;0
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=CO1)O;8/000000024;InChI=1S/C16H17NO4/c17-15-7-12(10-18)16(20)8-11(15)4-5-13(19)9-14-3-1-2-6-21-14/h2-3,6-8,13,18-20H,1,9-10,17H2/t13-/m1/s1;C16H17NO4;287;0.98;4.09;4.48;2.35;-150
Oc1cc(C#C[C@H](CC2=CCC=C(O2)CCC)O)c(cc1CO)N;8/000000038;InChI=1S/C19H23NO4/c1-2-4-16-5-3-6-17(24-16)11-15(22)8-7-13-10-19(23)14(12-21)9-18(13)20/h5-6,9-10,15,21-23H,2-4,11-12,20H2,1H3/t15-/m1/s1;C19H23NO4;329;1.83;4.46;3.24;5.21;-190
Oc1cc(C#C[C@H](CCCO)O)c(cc1CO)N;8/000000004;InChI=1S/C13H17NO4/c14-12-6-10(8-16)13(18)7-9(12)3-4-11(17)2-1-5-15/h6-7,11,15-18H,1-2,5,8,14H2/t11-/m0/s1;C13H17NO4;251;-0.05;4.26;4.40;2.35;-150
OCc1cc(N)c(cc1O)C#C[C@H](Cn1cnnc1)O;8/000000027;InChI=1S/C13H14N4O3/c14-12-3-10(6-18)13(20)4-9(12)1-2-11(19)5-17-7-15-16-8-17/h3-4,7-8,11,18-20H,5-6,14H2/t11-/m1/s1;C13H14N4O3;274;1.08;4.03;3.31;2.35;-150
OP(=O)(c1cc(N)c(c(c1)F)/C=C/[C@H](c1nnsc1)N)O;8/000000016;InChI=1S/C11H12FN4O3PS/c12-8-3-6(20(17,18)19)4-10(14)7(8)1-2-9(13)11-5-21-16-15-11/h1-5,9H,13-14H2,(H2,17,18,19)/b2-1+/t9-/m1/s1;C11H12N4O3PSF;330;0.63;4.03;4.70;4.81;-150
OP(=O)(c1cc(N)c(c(c1)F)/C=C/[C@H](/C=C/C)NN)O;8/000000015;InChI=1S/C12H17FN3O3P/c1-2-3-8(16-15)4-5-10-11(13)6-9(7-12(10)14)20(17,18)19/h2-8,16H,14-15H2,1H3,(H2,17,18,19)/b3-2+,5-4+/t8-/m0/s1;C12H17N3O3PF;301;-0.16;4.00;4.65;4.81;-170
Oc1c(c(Cl)cc(c1)P(=O)(O)O)/C=C/Cc1ccc2c(c1)cn[nH]2;8/000000032;InChI=1S/C16H14ClN2O4P/c17-14-7-12(24(21,22)23)8-16(20)13(14)3-1-2-10-4-5-15-11(6-10)9-18-19-15/h1,3-9,20H,2H2,(H,18,19)(H2,21,22,23)/b3-1+;C16H14N2O4PCl;364;2.90;4.33;3.27;6.17;-100
Oc1ccc(c(c1)C#CCCc1[nH]c(cc1CN)C(=O)N)N;8/000000006;InChI=1S/C16H18N4O2/c17-9-11-8-15(16(19)22)20-14(11)4-2-1-3-10-7-12(21)5-6-13(10)18/h5-8,20-21H,2,4,9,17-18H2,(H2,19,22);C16H18N4O2;298;0.13;4.05;3.39;22.60;0
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=C(O1)C=C)O;8/000000048;InChI=1S/C18H19NO4/c1-2-15-4-3-5-16(23-15)10-14(21)7-6-12-9-18(22)13(11-20)8-17(12)19/h2,4-5,8-9,14,20-22H,1,3,10-11,19H2/t14-/m1/s1;C18H19NO4;313;1.51;4.33;4.31;3.70;-150
Oc1cc(C#C[C@H](CC2=CCC=C(O2)CCC)O)c(cc1CO)N;8/000000035;InChI=1S/C19H23NO4/c1-2-4-16-5-3-6-17(24-16)11-15(22)8-7-13-10-19(23)14(12-21)9-18(13)20/h5-6,9-10,15,21-23H,2-4,11-12,20H2,1H3/t15-/m1/s1;C19H23NO4;329;1.83;4.39;3.30;5.21;-170
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=C(O1)C(=O)C)O;8/000000044;InChI=1S/C18H19NO5/c1-11(21)18-4-2-3-15(24-18)9-14(22)6-5-12-8-17(23)13(10-20)7-16(12)19/h3-4,7-8,14,20,22-23H,2,9-10,19H2,1H3/t14-/m1/s1;C18H19NO5;329;0.83;4.79;3.08;3.70;-170
ON[C@@H](C1=CCCCC1)C#CCOc1cc(Cl)ccc1CN;8/000000055;InChI=1S/C17H21ClN2O2/c18-15-9-8-14(12-19)17(11-15)22-10-4-7-16(20-21)13-5-2-1-3-6-13/h5,8-9,11,16,20-21H,1-3,6,10,12,19H2/t16-/m1/s1;C17H21N2O2Cl;320;2.38;4.61;4.72;20.10;-150
Oc1cc(C#C[C@H](CC2=CCC=C(O2)CCC)O)c(cc1CO)N;8/000000037;InChI=1S/C19H23NO4/c1-2-4-16-5-3-6-17(24-16)11-15(22)8-7-13-10-19(23)14(12-21)9-18(13)20/h5-6,9-10,15,21-23H,2-4,11-12,20H2,1H3/t15-/m1/s1;C19H23NO4;329;1.83;4.43;3.54;5.21;-190
Oc1cc(C(=S)C2=C[C@H](N=C2)CC=C)cc(c1)O;8/000000057;InChI=1S/C14H13NO2S/c1-2-3-11-4-10(8-15-11)14(18)9-5-12(16)7-13(17)6-9/h2,4-8,11,16-17H,1,3H2/t11-/m1/s1;C14H13NO2S;259;1.83;4.08;2.12;18.70;-190
ON[C@@H](C1=CCCCC1)C#CCOc1cc(Cl)ccc1CN;8/000000053;InChI=1S/C17H21ClN2O2/c18-15-9-8-14(12-19)17(11-15)22-10-4-7-16(20-21)13-5-2-1-3-6-13/h5,8-9,11,16,20-21H,1-3,6,10,12,19H2/t16-/m1/s1;C17H21N2O2Cl;320;2.38;4.72;4.26;20.10;-150
OP(=O)(c1cc(N)c(c(c1)F)/C=C/C/C=C/CNN)O;8/000000020;InChI=1S/C12H17FN3O3P/c13-11-7-9(20(17,18)19)8-12(14)10(11)5-3-1-2-4-6-16-15/h2-5,7-8,16H,1,6,14-15H2,(H2,17,18,19)/b4-2+,5-3+;C12H17N3O3PF;301;-0.21;4.13;2.30;4.81;0
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=CO1)O;8/000000025;InChI=1S/C16H17NO4/c17-15-7-12(10-18)16(20)8-11(15)4-5-13(19)9-14-3-1-2-6-21-14/h2-3,6-8,13,18-20H,1,9-10,17H2/t13-/m1/s1;C16H17NO4;287;0.98;4.04;4.43;2.35;-150
C1=NCC=C1[C@H](/C=C/C)C(=O)O;8/000000022;InChI=1S/C9H11NO2/c1-2-3-8(9(11)12)7-4-5-10-6-7/h2-4,6,8H,5H2,1H3,(H,11,12)/b3-2+/t8-/m0/s1;C9H10NO2;164;-0.24;4.15;1.68;3.58;-170
ON[C@@H](CCC[NH2+]CC#C)C#Cc1cc(S)ccc1I;8/000000050;InChI=1S/C15H17IN2OS/c1-2-9-17-10-3-4-13(18-19)6-5-12-11-14(20)7-8-15(12)16/h1,7-8,11,13,17-20H,3-4,9-10H2/p+1/t13-/m0/s1;C15H18N2OSI;401;4.29;4.39;2.70;21.60;-189
Oc1cc(C#C[C@H](CC2=CCC=C(O2)CCC)O)c(cc1CO)N;8/000000036;InChI=1S/C19H23NO4/c1-2-4-16-5-3-6-17(24-16)11-15(22)8-7-13-10-19(23)14(12-21)9-18(13)20/h5-6,9-10,15,21-23H,2-4,11-12,20H2,1H3/t15-/m1/s1;C19H23NO4;329;1.83;4.43;3.62;5.21;-190
Oc1cc(C#C[C@H](CC2=CCC=C(O2)CCC)O)c(cc1CO)N;8/000000033;InChI=1S/C19H23NO4/c1-2-4-16-5-3-6-17(24-16)11-15(22)8-7-13-10-19(23)14(12-21)9-18(13)20/h5-6,9-10,15,21-23H,2-4,11-12,20H2,1H3/t15-/m1/s1;C19H23NO4;329;1.83;4.40;3.59;5.21;-170
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=CO1)O;8/000000001;InChI=1S/C16H17NO4/c17-15-7-12(10-18)16(20)8-11(15)4-5-13(19)9-14-3-1-2-6-21-14/h2-3,6-8,13,18-20H,1,9-10,17H2/t13-/m1/s1;C16H17NO4;287;0.98;4.09;4.48;2.35;-150
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=CO1)O;8/000000026;InChI=1S/C16H17NO4/c17-15-7-12(10-18)16(20)8-11(15)4-5-13(19)9-14-3-1-2-6-21-14/h2-3,6-8,13,18-20H,1,9-10,17H2/t13-/m1/s1;C16H17NO4;287;0.98;4.11;4.18;2.35;-150
C#CC[NH2+]CCC[C@H](ON)C#Cc1cc(S)ccc1I;8/000000051;InChI=1S/C15H17IN2OS/c1-2-9-18-10-3-4-13(19-17)6-5-12-11-14(20)7-8-15(12)16/h1,7-8,11,13,18,20H,3-4,9-10,17H2/p+1/t13-/m0/s1;C15H18N2OSI;401;3.51;4.15;2.08;21.60;-159
OP(=O)(c1cc(N)c(c(c1)F)/C=C/C/C=C/CNN)O;8/000000019;InChI=1S/C12H17FN3O3P/c13-11-7-9(20(17,18)19)8-12(14)10(11)5-3-1-2-4-6-16-15/h2-5,7-8,16H,1,6,14-15H2,(H2,17,18,19)/b4-2+,5-3+;C12H17N3O3PF;301;-0.21;4.06;2.22;4.81;0
Oc1cc(C#C[C@H](CCCO)O)c(cc1CO)N;8/000000007;InChI=1S/C13H17NO4/c14-12-6-10(8-16)13(18)7-9(12)3-4-11(17)2-1-5-15/h6-7,11,15-18H,1-2,5,8,14H2/t11-/m0/s1;C13H17NO4;251;-0.05;4.26;4.40;2.35;-150
Oc1cc(C#C[C@H](CC2=CCC=C(O2)CCC)O)c(cc1CO)N;8/000000042;InChI=1S/C19H23NO4/c1-2-4-16-5-3-6-17(24-16)11-15(22)8-7-13-10-19(23)14(12-21)9-18(13)20/h5-6,9-10,15,21-23H,2-4,11-12,20H2,1H3/t15-/m1/s1;C19H23NO4;329;1.83;4.33;4.28;5.21;-190
Oc1cc(C#C[C@H](CCCO)O)c(cc1CO)N;8/000000023;InChI=1S/C13H17NO4/c14-12-6-10(8-16)13(18)7-9(12)3-4-11(17)2-1-5-15/h6-7,11,15-18H,1-2,5,8,14H2/t11-/m0/s1;C13H17NO4;251;-0.05;4.26;4.40;2.35;-150
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=C(O1)C=C)O;8/000000049;InChI=1S/C18H19NO4/c1-2-15-4-3-5-16(23-15)10-14(21)7-6-12-9-18(22)13(11-20)8-17(12)19/h2,4-5,8-9,14,20-22H,1,3,10-11,19H2/t14-/m1/s1;C18H19NO4;313;1.51;4.27;4.61;3.70;-150
OCc1cc(N)c(cc1O)C#C[C@H](CC1=C(OC=CC1)C)O;8/000000031;InChI=1S/C17H19NO4/c1-11-12(3-2-6-22-11)7-15(20)5-4-13-9-17(21)14(10-19)8-16(13)18/h2,6,8-9,15,19-21H,3,7,10,18H2,1H3/t15-/m1/s1;C17H19NO4;301;0.83;4.01;5.86;2.35;-170
Sc1ccc(c(c1)C#C[C@H](CCC[NH3+])S(=O)(=O)O)I;8/000000052;InChI=1S/C12H14INO3S2/c13-12-6-4-10(18)8-9(12)3-5-11(2-1-7-14)19(15,16)17/h4,6,8,11,18H,1-2,7,14H2,(H,15,16,17)/p+1/t11-/m0/s1;C12H15NO3S2I;412;2.46;4.34;4.75;21.10;-161
Oc1ccc(c(c1)C#CCCc1[nH]c(cc1CN)C(=O)N)N;8/000000012;InChI=1S/C16H18N4O2/c17-9-11-8-15(16(19)22)20-14(11)4-2-1-3-10-7-12(21)5-6-13(10)18/h5-8,20-21H,2,4,9,17-18H2,(H2,19,22);C16H18N4O2;298;0.13;4.05;3.39;22.60;0
Oc1cc(C#C[C@H](CC2=CCC=C(O2)CCC)O)c(cc1CO)N;8/000000041;InChI=1S/C19H23NO4/c1-2-4-16-5-3-6-17(24-16)11-15(22)8-7-13-10-19(23)14(12-21)9-18(13)20/h5-6,9-10,15,21-23H,2-4,11-12,20H2,1H3/t15-/m1/s1;C19H23NO4;329;1.83;4.38;3.70;5.21;-190
Oc1c(c(Cl)cc(c1)P(=O)(O)O)/C=C/CNCCCO;8/000000021;InChI=1S/C12H17ClNO5P/c13-11-7-9(20(17,18)19)8-12(16)10(11)3-1-4-14-5-2-6-15/h1,3,7-8,14-16H,2,4-6H2,(H2,17,18,19)/b3-1+;C12H17NO5PCl;321;0.18;4.00;3.27;4.81;0
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=CO1)O;8/000000003;InChI=1S/C16H17NO4/c17-15-7-12(10-18)16(20)8-11(15)4-5-13(19)9-14-3-1-2-6-21-14/h2-3,6-8,13,18-20H,1,9-10,17H2/t13-/m1/s1;C16H17NO4;287;0.98;4.04;4.43;2.35;-150
Oc1c(c(Cl)cc(c1)P(=O)(O)O)/C=C/CNCCCO;8/000000029;InChI=1S/C12H17ClNO5P/c13-11-7-9(20(17,18)19)8-12(16)10(11)3-1-4-14-5-2-6-15/h1,3,7-8,14-16H,2,4-6H2,(H2,17,18,19)/b3-1+;C12H17NO5PCl;321;0.18;4.00;3.27;4.81;0
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=CO1)O;8/000000002;InChI=1S/C16H17NO4/c17-15-7-12(10-18)16(20)8-11(15)4-5-13(19)9-14-3-1-2-6-21-14/h2-3,6-8,13,18-20H,1,9-10,17H2/t13-/m1/s1;C16H17NO4;287;0.98;4.11;4.18;2.35;-150
Oc1cc(C#C[C@H](CC2=CCC=C(O2)CCC)O)c(cc1CO)N;8/000000039;InChI=1S/C19H23NO4/c1-2-4-16-5-3-6-17(24-16)11-15(22)8-7-13-10-19(23)14(12-21)9-18(13)20/h5-6,9-10,15,21-23H,2-4,11-12,20H2,1H3/t15-/m1/s1;C19H23NO4;329;1.83;4.43;3.46;5.21;-190
ON[C@@H](C1=CCCCC1)C#CCOc1cc(Cl)ccc1CN;8/000000056;InChI=1S/C17H21ClN2O2/c18-15-9-8-14(12-19)17(11-15)22-10-4-7-16(20-21)13-5-2-1-3-6-13/h5,8-9,11,16,20-21H,1-3,6,10,12,19H2/t16-/m1/s1;C17H21N2O2Cl;320;2.38;4.18;3.51;20.10;-150
OCc1cc(N)c(cc1O)C#C[C@H](CC1=C(OC=CC1)C)O;8/000000030;InChI=1S/C17H19NO4/c1-11-12(3-2-6-22-11)7-15(20)5-4-13-9-17(21)14(10-19)8-16(13)18/h2,6,8-9,15,19-21H,3,7,10,18H2,1H3/t15-/m1/s1;C17H19NO4;301;0.83;4.01;5.79;2.35;-170
Oc1cc(C#C[C@H](CC2=CCC=C(O2)CCC)O)c(cc1CO)N;8/000000040;InChI=1S/C19H23NO4/c1-2-4-16-5-3-6-17(24-16)11-15(22)8-7-13-10-19(23)14(12-21)9-18(13)20/h5-6,9-10,15,21-23H,2-4,11-12,20H2,1H3/t15-/m1/s1;C19H23NO4;329;1.83;4.42;3.08;5.21;-190
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=CO1)O;8/000000009;InChI=1S/C16H17NO4/c17-15-7-12(10-18)16(20)8-11(15)4-5-13(19)9-14-3-1-2-6-21-14/h2-3,6-8,13,18-20H,1,9-10,17H2/t13-/m1/s1;C16H17NO4;287;0.98;4.11;4.18;2.35;-150
Oc1c(c(Cl)cc(c1)P(=O)(O)O)/C=C/CNCCS;8/000000013;InChI=1S/C11H15ClNO4PS/c12-10-6-8(18(15,16)17)7-11(14)9(10)2-1-3-13-4-5-19/h1-2,6-7,13-14,19H,3-5H2,(H2,15,16,17)/b2-1+;C11H15NO4PSCl;323;1.20;4.12;3.70;4.81;0
Oc1cc(ccc1[C@H](CC)S)P(=O)(O)O;8/000000018;InChI=1S/C9H13O4PS/c1-2-9(15)7-4-3-6(5-8(7)10)14(11,12)13/h3-5,9-10,15H,2H2,1H3,(H2,11,12,13)/t9-/m0/s1;C9H13O4PS;248;0.82;4.02;3.59;4.83;-170
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=C(O1)C=C)O;8/000000046;InChI=1S/C18H19NO4/c1-2-15-4-3-5-16(23-15)10-14(21)7-6-12-9-18(22)13(11-20)8-17(12)19/h2,4-5,8-9,14,20-22H,1,3,10-11,19H2/t14-/m1/s1;C18H19NO4;313;1.51;4.40;3.85;3.70;-150
Oc1cc(ccc1[C@H](CC)S)P(=O)(O)O;8/000000017;InChI=1S/C9H13O4PS/c1-2-9(15)7-4-3-6(5-8(7)10)14(11,12)13/h3-5,9-10,15H,2H2,1H3,(H2,11,12,13)/t9-/m0/s1;C9H13O4PS;248;0.82;4.03;3.56;4.83;-170
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=C(O1)C=C)O;8/000000047;InChI=1S/C18H19NO4/c1-2-15-4-3-5-16(23-15)10-14(21)7-6-12-9-18(22)13(11-20)8-17(12)19/h2,4-5,8-9,14,20-22H,1,3,10-11,19H2/t14-/m1/s1;C18H19NO4;313;1.51;4.40;3.74;3.70;-150
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=CO1)O;8/000000010;InChI=1S/C16H17NO4/c17-15-7-12(10-18)16(20)8-11(15)4-5-13(19)9-14-3-1-2-6-21-14/h2-3,6-8,13,18-20H,1,9-10,17H2/t13-/m1/s1;C16H17NO4;287;0.98;4.04;4.43;2.35;-150
Sc1ccc(c(c1)S)N(=O)=O;10/000000043;InChI=1S/C6H5NO2S2/c8-7(9)5-2-1-4(10)3-6(5)11/h1-3,10-11H;C6H5NO2S2;187;2.67;4.20;6.37;1.11;0
Sc1ccc(c(c1)S)N(=O)=O;10/000000062;InChI=1S/C6H5NO2S2/c8-7(9)5-2-1-4(10)3-6(5)11/h1-3,10-11H;C6H5NO2S2;187;2.67;4.19;7.03;1.11;0
Sc1ccc(c(c1C1=CCC=C1)S)N=O;10/000000081;InChI=1S/C11H9NOS2/c13-12-8-5-6-9(14)10(11(8)15)7-3-1-2-4-7/h1,3-6,14-15H,2H2;C11H9NOS2;235;3.17;4.16;6.85;17.00;-120
Sc1c(c2ccc(cc2)Cc2nonc2)cccc1CO;10/000000005;InChI=1S/C16H14N2O2S/c19-10-13-2-1-3-15(16(13)21)12-6-4-11(5-7-12)8-14-9-17-20-18-14/h1-7,9,19,21H,8,10H2;C16H14N2O2S;298;4.29;4.13;3.80;18.90;-188
OCc1ccc(c(c1S)c1ccc(cc1)CCNC)C(=O)O;10/000000011;InChI=1S/C17H19NO3S/c1-18-9-8-11-2-4-12(5-3-11)15-14(17(20)21)7-6-13(10-19)16(15)22/h2-7,18-19,22H,8-10H2,1H3,(H,20,21);C17H19NO3S;317;2.81;4.74;5.52;16.70;-180
OC(=O)c1ccc(c(c1c1ccc(cc1)C)S)CO;10/000000008;InChI=1S/C15H14O3S/c1-9-2-4-10(5-3-9)13-12(15(17)18)7-6-11(8-16)14(13)19/h2-7,16,19H,8H2,1H3,(H,17,18);C15H14O3S;274;3.37;4.25;5.32;14.10;-180
Sc1ccc(c(c1)S)N(=O)=O;10/000000045;InChI=1S/C6H5NO2S2/c8-7(9)5-2-1-4(10)3-6(5)11/h1-3,10-11H;C6H5NO2S2;187;2.67;4.26;6.68;1.11;0
Sc1ccc(c(c1)S)N(=O)=O;10/000000066;InChI=1S/C6H5NO2S2/c8-7(9)5-2-1-4(10)3-6(5)11/h1-3,10-11H;C6H5NO2S2;187;2.67;4.14;6.30;1.11;0
OC(=O)c1ccc(c(c1c1ccc(cc1)Cc1nccnc1)S)CO;10/000000014;InChI=1S/C19H16N2O3S/c22-11-14-5-6-16(19(23)24)17(18(14)25)13-3-1-12(2-4-13)9-15-10-20-7-8-21-15/h1-8,10,22,25H,9,11H2,(H,23,24);C19H16N2O3S;352;2.48;5.09;7.03;18.10;-160
O=Nc1ccc(c(c1)C(=O)Nc1ccc(cc1)Br)S;10/000000096;InChI=1S/C13H9BrN2O2S/c14-8-1-3-9(4-2-8)15-13(17)11-7-10(16-18)5-6-12(11)19/h1-7,19H,(H,15,17);C13H9N2O2SBr;337;3.71;4.22;6.10;3.58;0
Oc1cc(cc(c1CCl)F)c1[nH]c(nc1CO)CO;10/000000024;InChI=1S/C12H12ClFN2O3/c13-3-7-8(14)1-6(2-10(7)19)12-9(4-17)15-11(5-18)16-12/h1-2,17-19H,3-5H2,(H,15,16);C12H12N2O3FCl;286;0.85;4.00;6.98;2.35;-120
OC(=O)c1ccc(c(c1c1ccc(cc1)CCOC(=O)CC)S)CO;10/000000034;InChI=1S/C19H20O5S/c1-2-16(21)24-10-9-12-3-5-13(6-4-12)17-15(19(22)23)8-7-14(11-20)18(17)25/h3-8,20,25H,2,9-11H2,1H3,(H,22,23);C19H20O5S;360;3.48;4.72;6.20;19.90;-180
O=Nc1ccc(c(c1)C(=O)Nc1ccc(cc1)Br)S;10/000000054;InChI=1S/C13H9BrN2O2S/c14-8-1-3-9(4-2-8)15-13(17)11-7-10(16-18)5-6-12(11)19/h1-7,19H,(H,15,17);C13H9N2O2SBr;337;3.71;4.42;6.01;3.58;0
Oc1cc(cc(c1CCl)F)c1[nH]c(nc1CO)CO;10/000000028;InChI=1S/C12H12ClFN2O3/c13-3-7-8(14)1-6(2-10(7)19)12-9(4-17)15-11(5-18)16-12/h1-2,17-19H,3-5H2,(H,15,16);C12H12N2O3FCl;286;0.85;4.52;6.73;2.35;-120
Sc1ccc(c(c1c1sc(=N)n(c1)CCl)C(=O)N)CO;10/000000082;InChI=1S/C12H12ClN3O2S2/c13-5-16-3-8(20-12(16)15)10-7(19)2-1-6(4-17)9(10)11(14)18/h1-3,15,17,19H,4-5H2,(H2,14,18)/b15-12+;C12H12N3O2S2Cl;329;1.94;5.11;9.81;3.58;-120
OCc1c(S)ccc(c1)N(=O)=O;10/000000038;InChI=1S/C7H7NO3S/c9-4-5-3-6(8(10)11)1-2-7(5)12/h1-3,9,12H,4H2;C7H7NO3S;185;1.48;4.03;5.77;1.11;0
Sc1c(c2ccc(cc2)Cc2nonc2)cccc1CO;10/000000004;InChI=1S/C16H14N2O2S/c19-10-13-2-1-3-15(16(13)21)12-6-4-11(5-7-12)8-14-9-17-20-18-14/h1-7,9,19,21H,8,10H2;C16H14N2O2S;298;4.29;4.15;3.63;18.90;-188
Oc1cc(cc(c1CCl)F)c1[nH]c(nc1CO)CO;10/000000027;InChI=1S/C12H12ClFN2O3/c13-3-7-8(14)1-6(2-10(7)19)12-9(4-17)15-11(5-18)16-12/h1-2,17-19H,3-5H2,(H,15,16);C12H12N2O3FCl;286;0.85;4.41;6.62;2.35;-120
OC(=O)c1cccc(c1F)c1c(S)ccc(c1)N(=O)=O;10/000000077;InChI=1S/C13H8FNO4S/c14-12-8(2-1-3-9(12)13(16)17)10-6-7(15(18)19)4-5-11(10)20/h1-6,20H,(H,16,17);C13H8NO4SF;293;4.01;4.99;7.34;3.72;-160
OCc1ccc(c(c1S)c1ccc(cc1)CC=C)C(=O)O;10/000000016;InChI=1S/C17H16O3S/c1-2-3-11-4-6-12(7-5-11)15-14(17(19)20)9-8-13(10-18)16(15)21/h2,4-9,18,21H,1,3,10H2,(H,19,20);C17H16O3S;300;3.80;5.12;4.66;16.30;-160
OC(=O)c1ccc(c(c1c1ccc(c(c1)ON)CS)S)CO;10/000000032;InChI=1S/C15H15NO4S2/c16-20-12-5-8(1-2-10(12)7-21)13-11(15(18)19)4-3-9(6-17)14(13)22/h1-5,17,21-22H,6-7,16H2,(H,18,19);C15H15NO4S2;337;2.05;4.30;6.62;19.20;-160
OC(=O)c1ccc(c(c1c1ccc(cc1)C)S)CO;10/000000006;InChI=1S/C15H14O3S/c1-9-2-4-10(5-3-9)13-12(15(17)18)7-6-11(8-16)14(13)19/h2-7,16,19H,8H2,1H3,(H,17,18);C15H14O3S;274;3.37;4.53;5.26;14.10;-180
OC(=O)c1ccc(c(c1c1ccc(cc1)Cc1nccnc1)S)CO;10/000000015;InChI=1S/C19H16N2O3S/c22-11-14-5-6-16(19(23)24)17(18(14)25)13-3-1-12(2-4-13)9-15-10-20-7-8-21-15/h1-8,10,22,25H,9,11H2,(H,23,24);C19H16N2O3S;352;2.48;4.91;6.67;18.10;-160
OCc1cc(/C=C/CNC)c(c(c1)c1sc(=N)[nH]c1)S;10/000000048;InChI=1S/C14H17N3OS2/c1-16-4-2-3-10-5-9(8-18)6-11(13(10)19)12-7-17-14(15)20-12/h2-3,5-7,16,18-19H,4,8H2,1H3,(H2,15,17)/b3-2+;C14H17N3OS2;307;2.45;4.44;3.02;20.70;-160
Oc1cc(cc(c1CCl)F)c1[nH]c(nc1CCO)CO;10/000000035;InChI=1S/C13H14ClFN2O3/c14-5-8-9(15)3-7(4-11(8)20)13-10(1-2-18)16-12(6-19)17-13/h3-4,18-20H,1-2,5-6H2,(H,16,17);C13H14N2O3FCl;300;1.00;4.16;7.29;2.35;-120
OC(=O)c1cccc(c1)c1c(S)ccc(c1)N(=O)=O;10/000000072;InChI=1S/C13H9NO4S/c15-13(16)9-3-1-2-8(6-9)11-7-10(14(17)18)4-5-12(11)19/h1-7,19H,(H,15,16);C13H9NO4S;275;3.85;4.85;6.90;3.72;-160
Sc1ccc(c(c1)S)N(=O)=O;10/000000044;InChI=1S/C6H5NO2S2/c8-7(9)5-2-1-4(10)3-6(5)11/h1-3,10-11H;C6H5NO2S2;187;2.67;4.20;6.27;1.11;0
O=Nc1ccc(c(c1)C(=O)Nc1ccc(cc1)Br)S;10/000000055;InChI=1S/C13H9BrN2O2S/c14-8-1-3-9(4-2-8)15-13(17)11-7-10(16-18)5-6-12(11)19/h1-7,19H,(H,15,17);C13H9N2O2SBr;337;3.71;4.12;5.91;3.58;-22
Oc1cc(cc(c1CCl)F)c1[nH]c(nc1CO)CO;10/000000059;InChI=1S/C12H12ClFN2O3/c13-3-7-8(14)1-6(2-10(7)19)12-9(4-17)15-11(5-18)16-12/h1-2,17-19H,3-5H2,(H,15,16);C12H12N2O3FCl;286;0.85;4.09;7.40;2.35;-120
