SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
OC(=O)C/C=C(/c1cccc(c1Cl)Cl)\c1n[nH]nc1,29/000000012,"InChI=1S/C12H9Cl2N3O2/c13-9-3-1-2-8(12(9)14)7(4-5-11(18)19)10-6-15-17-16-10/h1-4,6H,5H2,(H,18,19)(H,15,16,17)/b7-4-",C12H9N3O2Cl2,297,4.21,6.01,6.5,3.58,0,2.9545229638438215,1
OC(=O)c1ccn(c1C#CCO)C[C@H](c1onc(c1CC)O)Cl,6/000000096,"InChI=1S/C15H15ClN2O5/c1-2-9-13(23-17-14(9)20)11(16)8-18-6-5-10(15(21)22)12(18)4-3-7-19/h5-6,11,19H,2,7-8H2,1H3,(H,17,20)(H,21,22)/t11-/m1/s1",C15H15N2O5Cl,338,1.71,5.84,8.67,5.35,-170,4.119363723014072,0
OC(=O)c1ccn(c1C#CCO)C[C@H](c1onc(c1C(=O)O)O)Cl,6/000000085,"InChI=1S/C14H11ClN2O7/c15-8(11-10(14(22)23)12(19)16-24-11)6-17-4-3-7(13(20)21)9(17)2-1-5-18/h3-4,8,18H,5-6H2,(H,16,19)(H,20,21)(H,22,23)/t8-/m1/s1",C14H11N2O7Cl,354,0.85,5.75,9.0,6.75,-150,4.076161910412336,0
OC(=O)c1ccn(c1C#CCO)C[C@H](c1onc(c1CCN)O)Cl,6/000000080,"InChI=1S/C15H16ClN3O5/c16-11(13-10(3-5-17)14(21)18-24-13)8-19-6-4-9(15(22)23)12(19)2-1-7-20/h4,6,11,20H,3,5,7-8,17H2,(H,18,21)(H,22,23)/t11-/m1/s1",C15H16N3O5Cl,353,0.51,5.65,8.59,6.75,-150,4.1733680427415445,0
OC(=O)CCc1c(O)noc1[C@@H](Cn1ccc(c1C#CCO)C(=O)O)Cl,6/000000089,"InChI=1S/C16H15ClN2O7/c17-11(14-10(3-4-13(21)22)15(23)18-26-14)8-19-6-5-9(16(24)25)12(19)2-1-7-20/h5-6,11,20H,3-4,7-8H2,(H,18,23)(H,21,22)(H,24,25)/t11-/m1/s1",C16H15N2O7Cl,382,0.83,5.6,10.23,8.26,-150,4.03090005767446,0
Oc1noc(c1)[C@@H](Cn1ccc(c1C#CCO)C(=O)O)Cl,6/000000064,"InChI=1S/C13H11ClN2O5/c14-9(11-6-12(18)15-21-11)7-16-4-3-8(13(19)20)10(16)2-1-5-17/h3-4,6,9,17H,5,7H2,(H,15,18)(H,19,20)/t9-/m1/s1",C13H11N2O5Cl,310,1.31,5.56,9.12,3.85,-150,4.138727593208292,0
OC(=O)[C@H](c1nonc1)C#Cc1cccc(c1O)F,20/000000106,"InChI=1S/C12H7FN2O4/c13-9-3-1-2-7(11(9)16)4-5-8(12(17)18)10-6-14-19-15-10/h1-3,6,8,16H,(H,17,18)/t8-/m0/s1",C12H7N2O4F,262,2.54,5.54,3.76,23.7,-150,3.8935270507283466,1
O=C(Nc1cc(cc(c1)CN)/C=C/CCOc1cc(N)cc(c1)Cl)N,4/000000281,"InChI=1S/C18H21ClN4O2/c19-14-8-15(21)10-17(9-14)25-4-2-1-3-12-5-13(11-20)7-16(6-12)23-18(22)24/h1,3,5-10H,2,4,11,20-21H2,(H3,22,23,24)/b3-1+",C18H21N4O2Cl,360,1.71,5.54,5.31,8.12,0,2.6418035438689493,1
OC(=O)[C@H](c1nonc1)C#Cc1nc2c([nH]1)cccc2,20/000000093,"InChI=1S/C13H8N4O3/c18-13(19)8(11-7-14-20-17-11)5-6-12-15-9-3-1-2-4-10(9)16-12/h1-4,7-8H,(H,15,16)(H,18,19)/t8-/m0/s1",C13H8N4O3,268,2.09,5.49,3.59,24.3,-190,3.8536697946927596,1
OC(=O)c1ccn(c1C#CCO)C[C@H](c1nonc1CCCCC)Cl,6/000000092,"InChI=1S/C17H20ClN3O4/c1-2-3-4-6-14-16(20-25-19-14)13(18)11-21-9-8-12(17(23)24)15(21)7-5-10-22/h8-9,13,22H,2-4,6,10-11H2,1H3,(H,23,24)/t13-/m1/s1",C17H20N3O4Cl,365,3.14,5.47,7.33,8.4,-170,3.9122949664366606,1
OC(=O)[C@@H](CC)c1cc(cc(c1)NC(=O)N)/C=C/CCl,4/000000304,"InChI=1S/C14H17ClN2O3/c1-2-12(13(18)19)10-6-9(4-3-5-15)7-11(8-10)17-14(16)20/h3-4,6-8,12H,2,5H2,1H3,(H,18,19)(H3,16,17,20)/b4-3+/t12-/m0/s1",C14H17N2O3Cl,296,1.46,5.47,7.93,6.2,-170,3.111313738105668,1
OC(=O)Cc1cc(ccc1CCNCc1cn[nH]c1O)NC(=O)N,4/000000257,"InChI=1S/C15H19N5O4/c16-15(24)19-12-2-1-9(10(5-12)6-13(21)22)3-4-17-7-11-8-18-20-14(11)23/h1-2,5,8,17H,3-4,6-7H2,(H,21,22)(H3,16,19,24)(H2,18,20,23)",C15H19N5O4,333,-0.02,5.44,5.18,5.09,0,2.720341874024461,1
OC(=O)c1ccn(c1C#CCO)C[C@H](c1nonc1CCCC)Cl,6/000000076,"InChI=1S/C16H18ClN3O4/c1-2-3-5-13-15(19-24-18-13)12(17)10-20-8-7-11(16(22)23)14(20)6-4-9-21/h7-8,12,21H,2-3,5,9-10H2,1H3,(H,22,23)/t12-/m1/s1",C16H18N3O4Cl,351,2.78,5.39,8.67,6.72,-170,3.95964310797482,1
OC(=O)Cc1cc(NC(=O)N)cc(c1)[C@@H](NC)F,4/000000145,"InChI=1S/C11H14FN3O3/c1-14-10(12)7-2-6(4-9(16)17)3-8(5-7)15-11(13)18/h2-3,5,10,14H,4H2,1H3,(H,16,17)(H3,13,15,18)/t10-/m1/s1",C11H14N3O3F,255,-0.29,5.38,5.18,5.09,-170,3.1415002276805035,1
OC(=O)[C@@H](CC)c1cc(NC(=O)N)cc(c1)CF,4/000000255,"InChI=1S/C12H15FN2O3/c1-2-10(11(16)17)8-3-7(6-13)4-9(5-8)15-12(14)18/h3-5,10H,2,6H2,1H3,(H,16,17)(H3,14,15,18)/t10-/m0/s1",C12H15N2O3F,254,0.72,5.37,6.43,4.69,-170,2.9303867661420426,1
O=C(Nc1cc(cc(c1)CN)/C=C/CCOc1cccc(c1F)Cl)N,4/000000308,"InChI=1S/C18H19ClFN3O2/c19-15-5-3-6-16(17(15)20)25-7-2-1-4-12-8-13(11-21)10-14(9-12)23-18(22)24/h1,3-6,8-10H,2,7,11,21H2,(H3,22,23,24)/b4-1+",C18H19N3O2FCl,363,2.69,5.32,4.41,8.12,0,2.5506978295832354,1
OC(=O)Cc1c(ccc(c1)NC(=O)N)/C=C/CC(=O)CC,4/000000302,"InChI=1S/C15H18N2O4/c1-2-13(18)5-3-4-10-6-7-12(17-15(16)21)8-11(10)9-14(19)20/h3-4,6-8H,2,5,9H2,1H3,(H,19,20)(H3,16,17,21)/b4-3+",C15H18N2O4,290,0.37,5.28,4.78,5.09,-50,2.623549693306664,1
OC(=O)[C@@H](CC)c1cc(NC(=O)N)cc(c1)C=C,4/000000240,"InChI=1S/C13H16N2O3/c1-3-8-5-9(11(4-2)12(16)17)7-10(6-8)15-13(14)18/h3,5-7,11H,1,4H2,2H3,(H,16,17)(H3,14,15,18)/t11-/m0/s1",C13H16N2O3,248,0.91,5.2,6.99,4.69,-170,2.957686766142043,1
OC(=O)Cc1cc(NC(=O)N)cc(c1)COC(=O)CC=C,4/000000128,"InChI=1S/C14H16N2O5/c1-2-3-13(19)21-8-10-4-9(7-12(17)18)5-11(6-10)16-14(15)20/h2,4-6H,1,3,7-8H2,(H,17,18)(H3,15,16,20)",C14H16N2O5,292,0.19,5.16,4.68,20.0,-30,2.444195847152816,1
OC(=O)Cc1c(ccc(c1)NC(=O)N)/C=C/CCl,4/000000277,"InChI=1S/C12H13ClN2O3/c13-5-1-2-8-3-4-10(15-12(14)18)6-9(8)7-11(16)17/h1-4,6H,5,7H2,(H,16,17)(H3,14,15,18)/b2-1+",C12H13N2O3Cl,268,0.89,5.14,2.51,5.09,0,2.536600355348275,1
OC(=O)Cc1c(ccc(c1)NC(=O)N)/C=C/[C@@H]1OC(=O)C1,4/000000303,"InChI=1S/C14H14N2O5/c15-14(20)16-10-3-1-8(9(5-10)6-12(17)18)2-4-11-7-13(19)21-11/h1-5,11H,6-7H2,(H,17,18)(H3,15,16,20)/b4-2+/t11-/m0/s1",C14H14N2O5,290,0.08,5.12,2.56,5.09,-150,3.125737784468937,1
OC(=O)[C@@H](C)c1cc(NC(=O)N)cc(c1)CF,4/000000263,"InChI=1S/C11H13FN2O3/c1-6(10(15)16)8-2-7(5-12)3-9(4-8)14-11(13)17/h2-4,6H,5H2,1H3,(H,15,16)(H3,13,14,17)/t6-/m0/s1",C11H13N2O3F,240,0.37,5.11,5.33,4.69,-170,2.893148114298377,1
OC(=O)[C@H](c1cc(NC(=O)N)ccc1)C=C,4/000000100,"InChI=1S/C11H12N2O3/c1-2-9(10(14)15)7-4-3-5-8(6-7)13-11(12)16/h2-6,9H,1H2,(H,14,15)(H3,12,13,16)/t9-/m0/s1",C11H12N2O3,220,0.4,5.06,5.76,4.81,-150,2.901378558790052,1
OC(=O)[C@H](c1cc(NC(=O)N)cc(c1)CF)Cl,4/000000274,"InChI=1S/C10H10ClFN2O3/c11-8(9(15)16)6-1-5(4-12)2-7(3-6)14-10(13)17/h1-3,8H,4H2,(H,15,16)(H3,13,14,17)/t8-/m0/s1",C10H10N2O3FCl,260,0.35,5.05,5.49,3.58,-150,3.1396065758368383,1
OC(=O)Cc1cc(NC(=O)N)cc(c1)CC#CCCC,4/000000272,"InChI=1S/C15H18N2O3/c1-2-3-4-5-6-11-7-12(10-14(18)19)9-13(8-11)17-15(16)20/h7-9H,2-3,6,10H2,1H3,(H,18,19)(H3,16,17,20)",C15H18N2O3,274,1.14,5.05,4.45,3.58,-20,2.617161949237591,1
OCC#Cc1c(C(=O)O)ccn1C[C@H](c1nonc1CC(=O)C)Cl,6/000000077,"InChI=1S/C15H14ClN3O5/c1-9(21)7-12-14(18-24-17-12)11(16)8-19-5-4-10(15(22)23)13(19)3-2-6-20/h4-5,11,20H,6-8H2,1H3,(H,22,23)/t11-/m1/s1",C15H14N3O5Cl,351,1.28,5.0,9.27,6.72,-170,4.087830280503782,0
OC(=O)[C@@H](CCl)c1cc(NC(=O)N)ccc1,4/000000319,"InChI=1S/C10H11ClN2O3/c11-5-8(9(14)15)6-2-1-3-7(4-6)13-10(12)16/h1-4,8H,5H2,(H,14,15)(H3,12,13,16)/t8-/m0/s1",C10H11N2O3Cl,242,0.38,4.99,6.06,4.81,-150,2.6929842832981024,1
OC(=O)Cc1cc(NC(=O)N)cc(c1)[C@@H](C)F,4/000000239,"InChI=1S/C11H13FN2O3/c1-6(12)8-2-7(4-10(15)16)3-9(5-8)14-11(13)17/h2-3,5-6H,4H2,1H3,(H,15,16)(H3,13,14,17)/t6-/m1/s1",C11H13N2O3F,240,0.44,4.98,5.11,3.58,-170,2.867649652759914,1
NC(=O)Nc1ccc(cc1Cl)C(=O)/C(=C/C)/c1oc(cn1)c1cnccc1,2/000000007,"InChI=1S/C19H15ClN4O3/c1-2-13(18-23-10-16(27-18)12-4-3-7-22-9-12)17(25)11-5-6-15(14(20)8-11)24-19(21)26/h2-10H,1H3,(H3,21,24,26)/b13-2-",C19H15N4O3Cl,382,1.86,4.95,7.45,5.08,-140,2.7676917513117054,1
OC(=O)[C@H](c1c(OCN)ccc(c1)NC(=O)N)C=C,4/000000306,"InChI=1S/C12H15N3O4/c1-2-8(11(16)17)9-5-7(15-12(14)18)3-4-10(9)19-6-13/h2-5,8H,1,6,13H2,(H,16,17)(H3,14,15,18)/t8-/m0/s1",C12H15N3O4,265,-0.33,4.94,4.97,6.2,-150,3.283980068742519,1
Oc1cccc(c1)[C@@](CO)(C#CCN)O,6/000000055,"InChI=1S/C11H13NO3/c12-6-2-5-11(15,8-13)9-3-1-4-10(14)7-9/h1,3-4,7,13-15H,6,8,12H2/t11-/m0/s1",C11H13NO3,207,-0.4,4.94,4.54,3.58,-150,3.63862530792215,1
OCC#Cc1c(C(=O)O)ccn1C[C@H](c1nonc1C[NH2+]C)Cl,6/000000119,"InChI=1S/C14H15ClN4O4/c1-16-7-11-13(18-23-17-11)10(15)8-19-5-4-9(14(21)22)12(19)3-2-6-20/h4-5,10,16,20H,6-8H2,1H3,(H,21,22)/p+1/t10-/m1/s1",C14H16N4O4Cl,339,1.1,4.93,8.32,6.72,-170,4.7094781804316534,0
OC(=O)Cc1c(ccc(c1)NC(=O)N)/C=C/CO,4/000000293,"InChI=1S/C12H14N2O4/c13-12(18)14-10-4-3-8(2-1-5-15)9(6-10)7-11(16)17/h1-4,6,15H,5,7H2,(H,16,17)(H3,13,14,18)/b2-1+",C12H14N2O4,250,-0.38,4.93,2.43,5.09,0,2.4521077336842225,1
OC(=O)c1ccn(c1C#CCO)C[C@H](c1nonc1CO)Cl,6/000000110,"InChI=1S/C13H12ClN3O5/c14-9(12-10(7-19)15-22-16-12)6-17-4-3-8(13(20)21)11(17)2-1-5-18/h3-4,9,18-19H,5-7H2,(H,20,21)/t9-/m1/s1",C13H12N3O5Cl,325,0.78,4.91,8.33,5.21,-150,4.1084952805651325,0
OC(=O)Cc1c(C=C)ccc(c1)NC(=O)N,4/000000151,"InChI=1S/C11H12N2O3/c1-2-7-3-4-9(13-11(12)16)5-8(7)6-10(14)15/h2-5H,1,6H2,(H,14,15)(H3,12,13,16)",C11H12N2O3,220,0.34,4.91,2.99,3.58,0,2.3168232517347374,1
OC(=O)[C@@H](CO)Oc1ccccc1C/C=C/CC,20/000000076,"InChI=1S/C14H18O4/c1-2-3-4-7-11-8-5-6-9-12(11)18-13(10-15)14(16)17/h3-6,8-9,13,15H,2,7,10H2,1H3,(H,16,17)/b4-3+/t13-/m1/s1",C14H18O4,250,1.94,4.9,7.74,3.58,-170,2.9291271122958893,1
[nH]1ncc(n1)C1=CC(=COC1)C(=O)Nc1cccc(c1)Cl,4/000000346,"InChI=1S/C14H11ClN4O2/c15-11-2-1-3-12(5-11)17-14(20)10-4-9(7-21-8-10)13-6-16-19-18-13/h1-6,8H,7H2,(H,17,20)(H,16,18,19)",C14H11N4O2Cl,302,2.96,4.89,3.2,23.9,-120,3.1343142383388525,1
NCc1ccc(cc1)C/C(=C/[C@H]1OC(=O)CC1)/c1ncn[nH]1,6/000000051,"InChI=1S/C16H18N4O2/c17-9-12-3-1-11(2-4-12)7-13(16-18-10-19-20-16)8-14-5-6-15(21)22-14/h1-4,8,10,14H,5-7,9,17H2,(H,18,19,20)/b13-8-/t14-/m0/s1",C16H18N4O2,298,1.36,4.88,7.88,5.09,-150,3.5013598415676537,1
OC(=O)[C@@H](CO)Oc1ccccc1C/C=C/CCl,20/000000071,"InChI=1S/C13H15ClO4/c14-8-4-3-6-10-5-1-2-7-11(10)18-12(9-15)13(16)17/h1-5,7,12,15H,6,8-9H2,(H,16,17)/b4-3+/t12-/m1/s1",C13H15O4Cl,270,1.92,4.87,7.84,3.58,-150,3.092035419988197,1
OC(=O)[C@H](c1c[nH]c(=O)[nH]1)C#Cc1oc2c(c1)cccc2,20/000000107,"InChI=1S/C15H10N2O4/c18-14(19)11(12-8-16-15(20)17-12)6-5-10-7-9-3-1-2-4-13(9)21-10/h1-4,7-8,11H,(H,18,19)(H2,16,17,20)/t11-/m0/s1",C15H10N2O4,282,1.24,4.87,3.22,23.0,-190,3.647519768274605,1
OCC#Cc1c(C(=O)O)ccn1C[C@H](c1nonc1)Cl,6/000000069,"InChI=1S/C12H10ClN3O4/c13-9(10-6-14-20-15-10)7-16-4-3-8(12(18)19)11(16)2-1-5-17/h3-4,6,9,17H,5,7H2,(H,18,19)/t9-/m1/s1",C12H10N3O4Cl,295,1.67,4.87,8.19,3.85,-150,4.263172437739367,0
Oc1cc(C#Cc2ccccc2)cc(c1)C(=O)NCC(=O)C,19/000000004,"InChI=1S/C18H15NO3/c1-13(20)12-19-18(22)16-9-15(10-17(21)11-16)8-7-14-5-3-2-4-6-14/h2-6,9-11,21H,12H2,1H3,(H,19,22)",C18H15NO3,293,3.27,4.85,1.72,3.58,-80,2.2719687666160375,1
C#C[C@H]([NH3+])c1cc(C(=O)O)cc(c1)C(=O)O,13/000000008,"InChI=1S/C11H9NO4/c1-2-9(12)6-3-7(10(13)14)5-8(4-6)11(15)16/h1,3-5,9H,12H2,(H,13,14)(H,15,16)/p+1/t9-/m0/s1",C11H10NO4,220,0.51,4.83,4.19,2.22,-150,3.5936702275863714,1
OCC#Cc1c(C(=O)O)ccn1C[C@H](C[NH+]1CCCC1)Cl,6/000000078,"InChI=1S/C15H19ClN2O3/c16-12(10-17-6-1-2-7-17)11-18-8-5-13(15(20)21)14(18)4-3-9-19/h5,8,12,19H,1-2,6-7,9-11H2,(H,20,21)/p+1/t12-/m0/s1",C15H20N2O3Cl,311,1.52,4.81,8.33,3.85,-150,4.919890368013848,0
OC(=O)Cc1cc(NC(=O)N)cc(c1)C=C,4/000000227,"InChI=1S/C11H12N2O3/c1-2-7-3-8(6-10(14)15)5-9(4-7)13-11(12)16/h2-5H,1,6H2,(H,14,15)(H3,12,13,16)",C11H12N2O3,220,0.34,4.79,3.96,3.58,0,2.3483087615737332,1
OC(=O)Cc1cc(NC(=O)N)cc(c1)Br,4/000000156,"InChI=1S/C9H9BrN2O3/c10-6-1-5(3-8(13)14)2-7(4-6)12-9(11)15/h1-2,4H,3H2,(H,13,14)(H3,11,12,15)",C9H9N2O3Br,273,0.62,4.77,3.44,3.58,0,2.0741288880346858,1
OC(=O)Cc1cc(ccc1CCNCc1cnoc1)NC(=O)N,4/000000266,"InChI=1S/C15H18N4O4/c16-15(22)19-13-2-1-11(12(5-13)6-14(20)21)3-4-17-7-10-8-18-23-9-10/h1-2,5,8-9,17H,3-4,6-7H2,(H,20,21)(H3,16,19,22)",C15H18N4O4,318,-0.15,4.77,4.15,5.09,0,2.6176472285951355,1
OCCO[C@@H](/C=C/Cc1nc[nH]n1)c1nc2c([nH]1)cc(cn2)Br,14/000000004,"InChI=1S/C14H15BrN6O2/c15-9-6-10-13(16-7-9)20-14(19-10)11(23-5-4-22)2-1-3-12-17-8-18-21-12/h1-2,6-8,11,22H,3-5H2,(H,16,19,20)(H,17,18,21)/b2-1+/t11-/m0/s1",C14H15N6O2Br,379,1.16,4.76,4.62,24.3,-190,4.297865576384582,0
OC/C(=C/c1ccc(cc1)N1C=NCC1=O)/c1nonc1CO,16/000000024,"InChI=1S/C15H14N4O4/c20-7-11(15-13(8-21)17-23-18-15)5-10-1-3-12(4-2-10)19-9-16-6-14(19)22/h1-5,9,20-21H,6-8H2/b11-5-",C15H14N4O4,314,-0.19,4.76,4.5,24.9,-120,3.437671940806002,1
OCc1c(/C=C/C2=CC(=O)O[C@@H]2CCCNC(=O)CN)cccc1,1/000000002,"InChI=1S/C18H22N2O4/c19-11-17(22)20-9-3-6-16-14(10-18(23)24-16)8-7-13-4-1-2-5-15(13)12-21/h1-2,4-5,7-8,10,16,21H,3,6,9,11-12,19H2,(H,20,22)/b8-7+/t16-/m1/s1",C18H22N2O4,330,0.51,4.76,5.05,3.58,-190,3.363933612465938,1
OC(=O)Cc1cc(NC(=O)N)cc(c1)COC(=O)C,4/000000025,"InChI=1S/C12H14N2O5/c1-7(15)19-6-9-2-8(5-11(16)17)3-10(4-9)14-12(13)18/h2-4H,5-6H2,1H3,(H,16,17)(H3,13,14,18)",C12H14N2O5,266,-0.25,4.76,3.22,17.8,-20,2.136841703705512,1
[nH]1ncc(n1)/C(=C\CN)/c1cccc(c1Cl)Cl,29/000000013,"InChI=1S/C11H10Cl2N4/c12-9-3-1-2-8(11(9)13)7(4-5-14)10-6-15-17-16-10/h1-4,6H,5,14H2,(H,15,16,17)/b7-4-",C11H10N4Cl2,268,3.9,4.75,4.97,2.22,0,3.057903120302095,1
OC(=O)Cc1c(ccc(c1)NC(=O)N)/C=C/COCCl,4/000000046,"InChI=1S/C13H15ClN2O4/c14-8-20-5-1-2-9-3-4-11(16-13(15)19)6-10(9)7-12(17)18/h1-4,6H,5,7-8H2,(H,17,18)(H3,15,16,19)/b2-1+",C13H15N2O4Cl,298,0.54,4.74,3.34,5.09,0,2.7380967744124156,1
OC(=O)Cc1c(OCC)ccc(c1)NC(=O)N,4/000000259,"InChI=1S/C11H14N2O4/c1-2-17-9-4-3-8(13-11(12)16)5-7(9)6-10(14)15/h3-5H,2,6H2,1H3,(H,14,15)(H3,12,13,16)",C11H14N2O4,238,0.16,4.74,2.88,2.22,-20,1.900530461439219,1
N1C(=CCN1)[C@H](/C=C/c1cncc2c1cn[nH]2)N,16/000000002,"InChI=1S/C12H14N6/c13-10(11-3-4-15-17-11)2-1-8-5-14-7-12-9(8)6-16-18-12/h1-3,5-7,10,15,17H,4,13H2,(H,16,18)/b2-1+/t10-/m0/s1",C12H14N6,242,1.0,4.73,3.94,3.58,-190,4.400227350322014,0
OC(=O)c1ccc(cc1)/C=C(/[C@]1(N=C(CC1)C(=O)CO)CN)\CBr,21/000000004,"InChI=1S/C17H19BrN2O4/c18-8-13(7-11-1-3-12(4-2-11)16(23)24)17(10-19)6-5-14(20-17)15(22)9-21/h1-4,7,21H,5-6,8-10,19H2,(H,23,24)/b13-7+/t17-/m1/s1",C17H19N2O4Br,395,0.44,4.73,6.93,5.24,-150,3.8905351756086777,1
OC/C(=C\COc1ccc(c(c1)OC(=O)C)CO)/C1=CO[C@@H](CO1)CCl,4/000000180,"InChI=1S/C18H21ClO7/c1-12(22)26-17-6-15(3-2-13(17)8-20)23-5-4-14(9-21)18-11-24-16(7-19)10-25-18/h2-4,6,11,16,20-21H,5,7-10H2,1H3/b14-4+/t16-/m1/s1",C18H21O7Cl,384,1.72,4.72,4.75,6.58,-190,3.787260484513684,1
OC(=O)Cc1c(ccc(c1)NC(=O)N)/C=C/CO[C@H]1COCC1,4/000000048,"InChI=1S/C16H20N2O5/c17-16(21)18-13-4-3-11(12(8-13)9-15(19)20)2-1-6-23-14-5-7-22-10-14/h1-4,8,14H,5-7,9-10H2,(H,19,20)(H3,17,18,21)/b2-1+/t14-/m1/s1",C16H20N2O5,320,0.13,4.71,4.1,5.09,-150,3.1355839089819506,1
OC(=O)CC#Cc1cccc(c1)[C@@H](c1n[nH]c(=O)[nH]1)Br,19/000000022,"InChI=1S/C13H10BrN3O3/c14-11(12-15-13(20)17-16-12)9-5-1-3-8(7-9)4-2-6-10(18)19/h1,3,5,7,11H,6H2,(H,18,19)(H2,15,16,17,20)/t11-/m0/s1",C13H10N3O3Br,336,2.22,4.7,7.66,22.0,-150,3.67251034982728,1
OC(=O)Cc1cc(ccc1C[C@@H](/C=C\C)N)NC(=O)N,4/000000015,"InChI=1S/C14H19N3O3/c1-2-3-11(15)6-9-4-5-12(17-14(16)20)7-10(9)8-13(18)19/h2-5,7,11H,6,8,15H2,1H3,(H,18,19)(H3,16,17,20)/b3-2-/t11-/m1/s1",C14H19N3O3,277,0.14,4.69,3.8,3.58,-170,3.1382573278492583,1
OC(=O)Cc1cc(NC(=O)N)cc(c1)C,4/000000241,"InChI=1S/C10H12N2O3/c1-6-2-7(5-9(13)14)4-8(3-6)12-10(11)15/h2-4H,5H2,1H3,(H,13,14)(H3,11,12,15)",C10H12N2O3,208,0.05,4.68,3.37,3.58,-20,1.9383535034193002,1
OC(=O)Cc1cc(ccc1C)NC(=O)N,4/000000027,"InChI=1S/C10H12N2O3/c1-6-2-3-8(12-10(11)15)4-7(6)5-9(13)14/h2-4H,5H2,1H3,(H,13,14)(H3,11,12,15)",C10H12N2O3,208,0.05,4.67,3.13,2.22,-20,1.877250426496225,1
OC/C=C(/c1n[nH]nc1)\c1nc(cnc1)N[C@@H](CBr)Cl,29/000000061,"InChI=1S/C11H12BrClN6O/c12-3-10(13)17-11-6-14-4-8(16-11)7(1-2-20)9-5-15-19-18-9/h1,4-6,10,20H,2-3H2,(H,16,17)(H,15,18,19)/b7-1+/t10-/m0/s1",C11H12N6OClBr,359,2.23,4.67,4.91,22.6,-150,4.205631821776384,0
OCC1=C[C@@H](C=C(O1)C(=O)NCC)CCCCN,20/000000158,"InChI=1S/C13H22N2O3/c1-2-15-13(17)12-8-10(5-3-4-6-14)7-11(9-16)18-12/h7-8,10,16H,2-6,9,14H2,1H3,(H,15,17)/t10-/m0/s1",C13H22N2O3,254,0.31,4.66,1.2,5.24,-190,3.81616434306512,1
OC(=O)Cc1cc(NC(=O)N)cc(c1)CF,4/000000033,"InChI=1S/C10H11FN2O3/c11-5-7-1-6(4-9(14)15)2-8(3-7)13-10(12)16/h1-3H,4-5H2,(H,14,15)(H3,12,13,16)",C10H11N2O3F,226,0.15,4.65,3.35,3.58,0,2.2905316596059357,1
