SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary,Dataset
C#Cc1occ(c1)c1ccc(c(c1)O)C(=O)CCC[NH3+]	No_3_727,1/000000100,"InChI=1S/C16H15NO3/c1-2-13-8-12(10-20-13)11-5-6-14(16(19)9-11)15(18)4-3-7-17/h1,5-6,8-10,19H,3-4,7,17H2/p+1",C16H16NO3,270,1.92,4.1,1.45,5.09,-120,3.5185688173694594,1,DRUGLIKE_MAY
Oc1cccc(c1Cl)c1[nH]c(c(c1)CC)C#CCO	No_5_59,1/000000102,"InChI=1S/C15H14ClNO2/c1-2-10-9-13(17-12(10)6-4-8-18)11-5-3-7-14(19)15(11)16/h3,5,7,9,17-19H,2,8H2,1H3",C15H14NO2Cl,275,3.25,4.1,5.39,3.58,-140,3.1126930654403377,1,DRUGLIKE_MAY
OCc1nc(ccc1)c1[nH]cnc1/C=C/CN	No_1_218,13/000000016,"InChI=1S/C12H14N4O/c13-6-2-5-10-12(15-8-14-10)11-4-1-3-9(7-17)16-11/h1-5,8,17H,6-7,13H2,(H,14,15)/b5-2+",C12H14N4O,230,0.08,4.1,2.57,15.7,-140,3.1423786697526435,1,DRUGLIKE_MAY
OCc1cccc(c1)c1cc(=O)cc([nH]1)COC	No_3_480,15/000000050,"InChI=1S/C14H15NO3/c1-18-9-12-6-13(17)7-14(15-12)11-4-2-3-10(5-11)8-16/h2-7,16H,8-9H2,1H3,(H,15,17)",C14H15NO3,245,1.29,4.1,5.22,2.22,-180,2.4409602223720057,1,DRUGLIKE_MAY
Oc1c2C(=O)NC(=O)c2ccc1CN	No_4_212,6/000000012,"InChI=1S/C9H8N2O3/c10-3-4-1-2-5-6(7(4)12)9(14)11-8(5)13/h1-2,12H,3,10H2,(H,11,13,14)",C9H8N2O3,192,-0.29,4.1,5.5,2.22,-40,2.613570869092948,1,DRUGLIKE_MAY
OCc1nnc(o1)c1c(C=C)c(=O)cc([nH]1)CF	No_3_181,15/000000276,"InChI=1S/C11H10FN3O3/c1-2-7-8(17)3-6(4-12)13-10(7)11-15-14-9(5-16)18-11/h2-3,16H,1,4-5H2,(H,13,17)",C11H10N3O3F,251,1.28,4.09,6.36,24.7,-120,3.527314195222684,1,DRUGLIKE_MAY
c1nc([nH]n1)c1ccc(c(c1)CN)OCC(=O)CC	No_3_75,21/000000012,"InChI=1S/C13H16N4O2/c1-2-11(18)7-19-12-4-3-9(5-10(12)6-14)13-15-8-16-17-13/h3-5,8H,2,6-7,14H2,1H3,(H,15,16,17)",C13H16N4O2,260,0.83,4.09,5.11,18.3,-140,2.571313046088621,1,DRUGLIKE_MAY
Oc1cc(c2coc(c2)C(=O)N2CCC2)cc(c1)CO	No_3_31,1/000000049,"InChI=1S/C15H15NO4/c17-8-10-4-11(6-13(18)5-10)12-7-14(20-9-12)15(19)16-2-1-3-16/h4-7,9,17-18H,1-3,8H2",C15H15NO4,273,1.06,4.09,5.4,3.58,-120,2.495904256929899,1,DRUGLIKE_MAY
OCC(=O)c1ccc(c(c1)C[NH3+])OCC	No_3_157,21/000000014,"InChI=1S/C11H15NO3/c1-2-15-11-4-3-8(10(14)7-13)5-9(11)6-12/h3-5,13H,2,6-7,12H2,1H3/p+1",C11H16NO3,210,0.29,4.09,4.71,3.58,-20,2.814129741693222,1,DRUGLIKE_MAY
OC(=O)[C@@H](NCC)C#Cc1nccc(c1O)I	No_4_144,18/000000003,"InChI=1S/C11H11IN2O3/c1-2-13-9(11(16)17)4-3-8-10(15)7(12)5-6-14-8/h5-6,9,13,15H,2H2,1H3,(H,16,17)/t9-/m0/s1",C11H11N2O3I,346,1.36,4.09,3.94,17.1,-170,3.964290054097708,1,DRUGLIKE_MAY
OCc1ccc(cc1Cl)c1occ(c1)C(=O)O	No_2_624,7/000000004,"InChI=1S/C12H9ClO4/c13-10-3-7(1-2-8(10)5-14)11-4-9(6-17-11)12(15)16/h1-4,6,14H,5H2,(H,15,16)",C12H8O4Cl,251,1.57,4.09,5.41,2.22,-120,2.372212244688347,1,DRUGLIKE_MAY
OCc1[nH]c(c2nnc(o2)CCC[NH2+]C)cc(=O)c1	No_3_339,15/000000285,"InChI=1S/C12H16N4O3/c1-13-4-2-3-11-15-16-12(19-11)10-6-9(18)5-8(7-17)14-10/h5-6,13,17H,2-4,7H2,1H3,(H,14,18)/p+1",C12H17N4O3,265,0.55,4.08,4.77,23.0,-140,3.867066892242466,1,DRUGLIKE_MAY
