SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical
OC(=O)c1nc(c(o1)C/C=C/C[C@@H](c1snnc1)/C=C\N)CN,3/000000135,"InChI=1S/C14H17N5O3S/c15-6-5-9(12-8-17-19-23-12)3-1-2-4-11-10(7-16)18-13(22-11)14(20)21/h1-2,5-6,8-9H,3-4,7,15-16H2,(H,20,21)/b2-1+,6-5-/t9-/m1/s1",C14H17N5O3S,335.0,0.34,4.36,6.59,5.39,-150.0
OC(=O)CCc1cc(C(=O)N=O)cc(c1Br)CO,12/000000175,"InChI=1S/C11H10BrNO5/c12-10-6(1-2-9(15)16)3-7(11(17)13-18)4-8(10)5-14/h3-4,14H,1-2,5H2,(H,15,16)",C11H10NO5Br,316.0,1.17,4.36,4.82,18.1,0.0
Oc1cc(Br)c(cc1C(=O)/C(=C/C[NH3+])/CC#CC)N=O,12/000000502,"InChI=1S/C14H13BrN2O3/c1-2-3-4-9(5-6-16)14(19)10-7-12(17-20)11(15)8-13(10)18/h5,7-8,18H,4,6,16H2,1H3/p+1/b9-5+",C14H14N2O3Br,338.0,1.91,4.36,3.24,3.7,-60.0
OC(=O)c1nc(c(o1)C/C=C/[C@@H](C1=CCOC1)/C=C\CF)CN,3/000000261,"InChI=1S/C16H19FN2O4/c17-7-2-4-11(12-6-8-22-10-12)3-1-5-14-13(9-18)19-15(23-14)16(20)21/h1-4,6,11H,5,7-10,18H2,(H,20,21)/b3-1+,4-2-/t11-/m1/s1",C16H19N2O4F,322.0,0.44,4.36,8.06,6.72,-150.0
Oc1cc(NC(=S)N)cc(c1S)COCC/C=C/C#CC,29/000000059,"InChI=1S/C15H18N2O2S2/c1-2-3-4-5-6-7-19-10-11-8-12(17-15(16)21)9-13(18)14(11)20/h4-5,8-9,18,20H,6-7,10H2,1H3,(H3,16,17,21)/b5-4+",C15H18N2O2S2,322.0,2.32,4.36,3.61,23.0,-90.0
OC(=O)C/C=C(\CN)/C(=O)c1cc(N=O)c(cc1O)Br,12/000000522,"InChI=1S/C12H11BrN2O5/c13-8-4-10(16)7(3-9(8)15-20)12(19)6(5-14)1-2-11(17)18/h1,3-4,16H,2,5,14H2,(H,17,18)/b6-1+",C12H11N2O5Br,343.0,0.64,4.36,4.26,3.7,-40.0
C=CC[C@@H](c1c(I)ccc(c1)C/C=C/CNNCCl)N,5/000000061,"InChI=1S/C15H21ClIN3/c1-2-5-15(18)13-10-12(7-8-14(13)17)6-3-4-9-19-20-11-16/h2-4,7-8,10,15,19-20H,1,5-6,9,11,18H2/b4-3+/t15-/m0/s1",C15H21N3ClI,405.0,4.51,4.36,3.7,5.39,-190.0
Oc1cc(cc(c1Br)OCC1=CN=CNC1)C(=O)COC,12/000000706,"InChI=1S/C14H15BrN2O4/c1-20-7-12(19)10-2-11(18)14(15)13(3-10)21-6-9-4-16-8-17-5-9/h2-4,8,18H,5-7H2,1H3,(H,16,17)",C14H15N2O4Br,355.0,0.71,4.36,3.98,3.58,-20.0
Oc1cc(cc(c1)N1C(=O)NCC1)C(=C)C(=O)C,28/000000253,"InChI=1S/C13H14N2O3/c1-8(9(2)16)10-5-11(7-12(17)6-10)15-4-3-14-13(15)18/h5-7,17H,1,3-4H2,2H3,(H,14,18)",C13H14N2O3,246.0,0.72,4.36,3.22,16.4,-160.0
Oc1cc(C#C[C@@H](CCCO)c2nnco2)cc(c1)O,23/000000159,"InChI=1S/C14H14N2O4/c17-5-1-2-11(14-16-15-9-20-14)4-3-10-6-12(18)8-13(19)7-10/h6-9,11,17-19H,1-2,5H2/t11-/m1/s1",C14H14N2O4,274.0,2.35,4.36,6.95,21.2,-150.0
OC(=O)c1oc(c(c1)C/C=C/C[C@@H]1CNCC1)N(=O)=O,3/000000230,"InChI=1S/C13H16N2O5/c16-13(17)11-7-10(12(20-11)15(18)19)4-2-1-3-9-5-6-14-8-9/h1-2,7,9,14H,3-6,8H2,(H,16,17)/b2-1+/t9-/m0/s1",C13H16N2O5,280.0,1.12,4.36,5.39,4.16,-150.0
OC(=O)c1cc(NC(=S)O)c(c(c1)ON)Br,12/000000204,"InChI=1S/C8H7BrN2O4S/c9-6-4(11-8(14)16)1-3(7(12)13)2-5(6)15-10/h1-2H,10H2,(H,12,13)(H2,11,14,16)",C8H7N2O4SBr,307.0,0.59,4.35,4.61,17.6,0.0
OC(=O)c1cc(ON)c(c(c1)N=O)Br,12/000000011,"InChI=1S/C7H5BrN2O4/c8-6-4(10-13)1-3(7(11)12)2-5(6)14-9/h1-2H,9H2,(H,11,12)",C7H5N2O4Br,261.0,0.51,4.35,4.81,14.9,0.0
C1=C(C(=O)C(=CC1=O)c1ccc(cc1)C[NH2+]CF)CN,10/000000163,"InChI=1S/C15H15FN2O2/c16-9-18-8-10-1-3-11(4-2-10)14-6-13(19)5-12(7-17)15(14)20/h1-6,18H,7-9,17H2/p+1",C15H16N2O2F,275.0,0.45,4.35,4.86,3.58,-160.0
OC(=O)c1cc(ON)c(c(c1)CCl)Br,12/000001100,"InChI=1S/C8H7BrClNO3/c9-7-5(3-10)1-4(8(12)13)2-6(7)14-11/h1-2H,3,11H2,(H,12,13)",C8H7NO3ClBr,280.0,1.43,4.35,4.88,1.37,0.0
N[C@@H](NCc1cc(cc(c1Br)N=O)C(=O)CCl)N,12/000000430,"InChI=1S/C10H12BrClN4O2/c11-9-6(4-15-10(13)14)1-5(8(17)3-12)2-7(9)16-18/h1-2,10,15H,3-4,13-14H2",C10H10N4O2ClBr,333.0,1.29,4.35,4.55,5.09,0.0
N/C(=C\c1cnc(cc1Br)C1=C(C(=O)C=CC1=O)CCl)/CCC[NH3+],10/000000183,"InChI=1S/C17H17BrClN3O2/c18-13-7-14(17-12(8-19)15(23)3-4-16(17)24)22-9-10(13)6-11(21)2-1-5-20/h3-4,6-7,9H,1-2,5,8,20-21H2/p+1/b11-6-",C17H18N3O2ClBr,411.0,1.06,4.35,8.97,24.2,-160.0
C#CCCc1cc(O)cc(c1)C#C[C@@H](CCO)CNN,23/000000211,"InChI=1S/C16H20N2O2/c1-2-3-4-14-9-15(11-16(20)10-14)6-5-13(7-8-19)12-18-17/h1,9-11,13,18-20H,3-4,7-8,12,17H2/t13-/m0/s1",C16H20N2O2,272.0,1.33,4.35,1.99,19.2,-170.0
OC[C@H](CCCOc1nc(Br)ccc1)N1C(=O)NCC1,28/000000005,"InChI=1S/C13H18BrN3O3/c14-11-4-1-5-12(16-11)20-8-2-3-10(9-18)17-7-6-15-13(17)19/h1,4-5,10,18H,2-3,6-9H2,(H,15,19)/t10-/m0/s1",C13H18N3O3Br,344.0,1.42,4.35,2.7,5.09,-150.0
OC(=O)c1cc(ON)c(c(c1)CF)Br,12/000000700,"InChI=1S/C8H7BrFNO3/c9-7-5(3-10)1-4(8(12)13)2-6(7)14-11/h1-2H,3,11H2,(H,12,13)",C8H7NO3FBr,264.0,1.3,4.35,5.18,14.0,0.0
O[C@H](c1nnc[nH]1)c1nc(oc1)C(=O)O,3/000000288,"InChI=1S/C7H6N4O4/c12-4(5-8-2-9-11-5)3-1-15-6(10-3)7(13)14/h1-2,4,12H,(H,13,14)(H,8,9,11)/t4-/m0/s1",C7H6N4O4,210.0,-0.39,4.35,6.5,2.22,-150.0
O[C@@H](c1cnc(nc1)C(=O)C)C#Cc1cc(S)c(cc1Br)S,29/000000027,"InChI=1S/C15H11BrN2O2S2/c1-8(19)15-17-6-10(7-18-15)12(20)3-2-9-4-13(21)14(22)5-11(9)16/h4-7,12,20-22H,1H3/t12-/m1/s1",C15H11N2O2S2Br,395.0,2.64,4.34,4.56,3.7,-190.0
NNC/C=C/Cc1ccc(c(c1)CN)I,5/000000005,"InChI=1S/C11H16IN3/c12-11-5-4-9(7-10(11)8-13)3-1-2-6-15-14/h1-2,4-5,7,15H,3,6,8,13-14H2/b2-1+",C11H16N3I,317.0,1.86,4.34,1.21,3.85,0.0
Oc1cc(cc(c1)CSCCC#CC)N1C(=O)NCC1,28/000000058,"InChI=1S/C15H18N2O2S/c1-2-3-4-7-20-11-12-8-13(10-14(18)9-12)17-6-5-16-15(17)19/h8-10,18H,4-7,11H2,1H3,(H,16,19)",C15H18N2O2S,290.0,1.93,4.34,2.52,19.7,-140.0
Sc1ccc(cc1CCC1=NCON1)c1cnccc1,3/000000319,"InChI=1S/C15H15N3OS/c20-14-5-3-11(13-2-1-7-16-9-13)8-12(14)4-6-15-17-10-19-18-15/h1-3,5,7-9,20H,4,6,10H2,(H,17,18)",C15H15N3OS,285.0,3.13,4.34,6.49,15.8,-160.0
Oc1cc(cc(c1)CSCc1nonc1)N1C(=O)NCC1,28/000000113,"InChI=1S/C13H14N4O3S/c18-12-4-9(7-21-8-10-6-15-20-16-10)3-11(5-12)17-2-1-14-13(17)19/h3-6,18H,1-2,7-8H2,(H,14,19)",C13H14N4O3S,306.0,1.63,4.34,2.24,23.3,-120.0
OC(=O)c1cocc1/C=C/c1c(Br)cc(c(c1)S)S,29/000000004,"InChI=1S/C13H9BrO3S2/c14-10-4-12(19)11(18)3-7(10)1-2-8-5-17-6-9(8)13(15)16/h1-6,18-19H,(H,15,16)/b2-1+",C13H9O3S2Br,357.0,3.93,4.34,6.47,2.22,0.0
Sc1cc(C(=O)OC[C@@H](C(=O)O)N)cc(c1Br)N=O,12/000000433,"InChI=1S/C10H9BrN2O5S/c11-8-6(13-17)1-4(2-7(8)19)10(16)18-3-5(12)9(14)15/h1-2,5,19H,3,12H2,(H,14,15)/t5-/m0/s1",C10H9N2O5SBr,349.0,1.38,4.34,3.99,21.4,-190.0
Oc1c(/C=C/[C@H](C2=CC(=O)NC2=O)S=O)cccc1Cl,30/000000009,"InChI=1S/C13H10ClNO4S/c14-9-3-1-2-7(12(9)17)4-5-10(20-19)8-6-11(16)15-13(8)18/h1-6,10,17,20H,(H,15,16,18)/b5-4+/t10-/m1/s1",C13H10NO4SCl,311.0,-0.27,4.34,4.48,3.72,-150.0
OC(=O)c1cc(ON)c(c(c1)C)Br,12/000000184,"InChI=1S/C8H8BrNO3/c1-4-2-5(8(11)12)3-6(13-10)7(4)9/h2-3H,10H2,1H3,(H,11,12)",C8H8NO3Br,246.0,1.2,4.34,5.19,11.3,-20.0
OCCNCCCc1cc(C(=O)c2nnco2)cc(c1Br)N=O,12/000000928,"InChI=1S/C14H15BrN4O4/c15-12-9(2-1-3-16-4-5-20)6-10(7-11(12)19-22)13(21)14-18-17-8-23-14/h6-8,16,20H,1-5H2",C14H15N4O4Br,383.0,2.16,4.34,5.39,5.39,0.0
OCC(=C)C(=O)CCCc1cncc(c1)C1=NN=CNC1,7/000000001,"InChI=1S/C15H18N4O2/c1-11(9-20)15(21)4-2-3-12-5-13(7-16-6-12)14-8-17-10-18-19-14/h5-7,10,20H,1-4,8-9H2,(H,17,18)",C15H18N4O2,286.0,0.69,4.34,5.73,20.3,-160.0
Oc1ccc(c(c1CC[C@@H](CCO)C(=O)CC=S)Cl)Cl,19/000000007,"InChI=1S/C14H16Cl2O3S/c15-11-3-4-13(19)10(14(11)16)2-1-9(5-7-17)12(18)6-8-20/h3-4,8-9,17,19H,1-2,5-7H2/t9-/m0/s1",C14H16O3SCl2,334.0,2.46,4.34,4.32,5.09,-170.0
Oc1cc(F)c(cc1c1onc(n1)C(=C)CN)O,6/000000060,"InChI=1S/C11H10FN3O3/c1-5(4-13)10-14-11(18-15-10)6-2-9(17)7(12)3-8(6)16/h2-3,16-17H,1,4,13H2",C11H10N3O3F,251.0,1.07,4.34,1.76,20.5,-160.0
Oc1cc(Br)c(cc1C(=O)/C(=C/C=S)/CN)N=O,12/000000541,"InChI=1S/C11H9BrN2O3S/c12-8-4-10(15)7(3-9(8)14-17)11(16)6(5-13)1-2-18/h1-4,15H,5,13H2/b6-1+",C11H9N2O3SBr,329.0,0.83,4.34,4.15,2.35,-20.0
Oc1c(/[NH]=c\2/[nH]c(c[nH]2)c2ncccc2)cc2c(c1)[nH]c(c2)C=C,20/000000041,"InChI=1S/C18H16N5O/c1-2-12-7-11-8-15(17(24)9-14(11)21-12)22-18-20-10-16(23-18)13-5-3-4-6-19-13/h2-10,20-24H,1H2/b22-18+",C18H15N5O,317.0,3.0,4.33,1.95,21.3,-120.0
OC(=O)Cc1n[nH]c(n1)c1nc(C=C)c(cc1I)F,4/000000256,"InChI=1S/C11H8FIN4O2/c1-2-7-5(12)3-6(13)10(14-7)11-15-8(16-17-11)4-9(18)19/h2-3H,1,4H2,(H,18,19)(H,15,16,17)",C11H8N4O2FI,374.0,2.31,4.33,5.67,22.3,-120.0
ONC(=O)/C=C\C(=C/CCC)\C(=O)c1c(O)cc(c(c1)N=O)Br,12/000000477,"InChI=1S/C15H15BrN2O5/c1-2-3-4-9(5-6-14(20)18-23)15(21)10-7-12(17-22)11(16)8-13(10)19/h4-8,19,23H,2-3H2,1H3,(H,18,20)/b6-5-,9-4+",C15H15N2O5Br,383.0,2.16,4.33,2.96,5.21,-170.0
O=Nc1cc(F)c(cc1c1[nH]c(=[NH2])[nH]n1)O,6/000000017,"InChI=1S/C8H7FN5O2/c9-4-2-5(14-16)3(1-6(4)15)7-11-8(10)13-12-7/h1-2,13,15H,10H2,(H,11,12)",C8H6N5O2F,223.0,0.93,4.33,2.76,20.0,-120.0
O=Nc1cc(cc(c1Br)CCNCO)C(=O)CO,12/000000608,"InChI=1S/C11H13BrN2O4/c12-11-7(1-2-13-6-16)3-8(10(17)5-15)4-9(11)14-18/h3-4,13,15-16H,1-2,5-6H2",C11H13N2O4Br,317.0,0.26,4.33,2.52,3.58,0.0
Sc1c(cc(c(c1)I)S)C(=O)NCC#CC(=O)c1occn1,5/000000072,"InChI=1S/C14H9IN2O3S2/c15-9-7-11(21)8(6-12(9)22)13(19)16-3-1-2-10(18)14-17-4-5-20-14/h4-7,21-22H,3H2,(H,16,19)",C14H9N2O3S2I,444.0,3.08,4.33,2.92,5.21,-60.0
NN[C@@H](C[NH3+])/C=C/Cc1ccc(c(c1)CN)I,5/000000029,"InChI=1S/C12H19IN4/c13-12-5-4-9(6-10(12)7-14)2-1-3-11(8-15)17-16/h1,3-6,11,17H,2,7-8,14-16H2/p+1/b3-1+/t11-/m1/s1",C12H20N4I,347.0,1.18,4.33,2.96,3.85,-150.0
OCc1ccc(cc1)C1=CC(=O)C=C(C1=O)CN,10/000000097,"InChI=1S/C14H13NO3/c15-7-11-5-12(17)6-13(14(11)18)10-3-1-9(8-16)2-4-10/h1-6,16H,7-8,15H2",C14H13NO3,243.0,-0.14,4.32,3.26,2.22,-160.0
OCC(=O)c1cc(NC=S)c(c(c1)N=O)Br,12/000000716,"InChI=1S/C9H7BrN2O3S/c10-9-6(11-4-16)1-5(8(14)3-13)2-7(9)12-15/h1-2,4,13H,3H2,(H,11,16)",C9H7N2O3SBr,303.0,0.69,4.32,4.84,18.6,0.0
OC(=O)c1cc(ON)c(c(c1)C(=O)C)Br,12/000001164,"InChI=1S/C9H8BrNO4/c1-4(12)6-2-5(9(13)14)3-7(15-11)8(6)10/h2-3H,11H2,1H3,(H,13,14)",C9H8NO4Br,274.0,0.81,4.32,5.08,2.48,-20.0
OCc1ncc(cc1C1=CC(=O)OC1)/C=C/c1nc[nH]c1,7/000000006,"InChI=1S/C15H13N3O3/c19-7-14-13(11-4-15(20)21-8-11)3-10(5-17-14)1-2-12-6-16-9-18-12/h1-6,9,19H,7-8H2,(H,16,18)/b2-1+",C15H13N3O3,283.0,0.34,4.32,2.84,20.9,-120.0
N=C1CCC[C@H]1/C=C/CCc1oc(nc1CO)C(=O)O,3/000000264,"InChI=1S/C14H18N2O4/c15-10-6-3-5-9(10)4-1-2-7-12-11(8-17)16-13(20-12)14(18)19/h1,4,9,15,17H,2-3,5-8H2,(H,18,19)/b4-1+,15-10+/t9-/m1/s1",C14H18N2O4,278.0,0.14,4.32,4.89,3.85,-150.0
Oc1cc(cc(c1Br)Cl)C(=O)/C(=C/CNC)/N,12/000000660,"InChI=1S/C11H12BrClN2O2/c1-15-3-2-8(14)11(17)6-4-7(13)10(12)9(16)5-6/h2,4-5,15-16H,3,14H2,1H3/b8-2-",C11H12N2O2ClBr,319.0,2.27,4.32,3.49,2.48,-60.0
Oc1c(cc(c(c1)Br)N=O)C(=O)/C(=C/CCN)/CCCC,12/000001026,"InChI=1S/C15H19BrN2O3/c1-2-3-5-10(6-4-7-17)15(20)11-8-13(18-21)12(16)9-14(11)19/h6,8-9,19H,2-5,7,17H2,1H3/b10-6+",C15H19N2O3Br,355.0,2.56,4.32,3.52,3.7,-90.0
N=c1sccn1C[C@H](c1ccc(c(c1)I)CN)O,12/000000299,"InChI=1S/C12H14IN3OS/c13-10-5-8(1-2-9(10)6-14)11(17)7-16-3-4-18-12(16)15/h1-5,11,15,17H,6-7,14H2/b15-12+/t11-/m1/s1",C12H14N3OSI,375.0,2.84,4.32,4.48,3.58,-150.0
c1cc(cc(c1I)CN)C/C=C/CNNCF,5/000000040,"InChI=1S/C12H17FIN3/c13-9-17-16-6-2-1-3-10-4-5-12(14)11(7-10)8-15/h1-2,4-5,7,16-17H,3,6,8-9,15H2/b2-1+",C12H17N3FI,349.0,3.5,4.32,1.0,3.85,-40.0
C(=C)/C=C(/c1ccc(cc1)c1ocnc1)\C(=O)O,27/000000003,"InChI=1S/C14H11NO3/c1-2-3-12(14(16)17)10-4-6-11(7-5-10)13-8-15-9-18-13/h2-9H,1H2,(H,16,17)/b12-3-",C14H10NO3,240.0,1.68,4.32,2.54,3.58,-120.0
Oc1cc(cc(c1C=S)CC=C)N1C(=O)NCC1,28/000000234,"InChI=1S/C13H14N2O2S/c1-2-3-9-6-10(7-12(16)11(9)8-18)15-5-4-14-13(15)17/h2,6-8,16H,1,3-5H2,(H,14,17)",C13H14N2O2S,262.0,1.05,4.31,5.85,17.9,-140.0
Oc1ccc(c(c1CC[C@@H](CCO)C(=O)CC=C)Cl)Cl,19/000000025,"InChI=1S/C15H18Cl2O3/c1-2-3-13(19)10(8-9-18)4-5-11-14(20)7-6-12(16)15(11)17/h2,6-7,10,18,20H,1,3-5,8-9H2/t10-/m0/s1",C15H18O3Cl2,316.0,3.03,4.31,3.05,5.09,-170.0
OC(=O)c1cc(c(c(c1)ON)Br)/C=C/[C@H](CCO)C(=O)N,12/000000735,"InChI=1S/C13H15BrN2O5/c14-11-8(2-1-7(3-4-17)12(15)18)5-9(13(19)20)6-10(11)21-16/h1-2,5-7,17H,3-4,16H2,(H2,15,18)(H,19,20)/b2-1+/t7-/m1/s1",C13H15N2O5Br,359.0,-0.29,4.31,6.68,3.87,-180.0
Oc1ccc(c(c1CC[C@@H](CCO)C(=O)C)Cl)Cl,19/000000005,"InChI=1S/C13H16Cl2O3/c1-8(17)9(6-7-16)2-3-10-12(18)5-4-11(14)13(10)15/h4-5,9,16,18H,2-3,6-7H2,1H3/t9-/m0/s1",C13H16O3Cl2,290.0,2.6,4.31,5.22,3.58,-170.0
OC(=O)c1cc(ON)c(c(c1)CC#CCCNC(=O)N)Br,12/000001239,"InChI=1S/C13H14BrN3O4/c14-11-8(4-2-1-3-5-17-13(15)20)6-9(12(18)19)7-10(11)21-16/h6-7H,3-5,16H2,(H,18,19)(H3,15,17,20)",C13H14N3O4Br,356.0,0.12,4.31,7.03,3.84,-30.0
Oc1cc(cc(c1F)C#CCCNC)N1C(=O)NCC1,28/000000530,"InChI=1S/C14H16FN3O2/c1-16-5-3-2-4-10-8-11(9-12(19)13(10)15)18-7-6-17-14(18)20/h8-9,16,19H,3,5-7H2,1H3,(H,17,20)",C14H16N3O2F,277.0,0.93,4.31,1.24,20.7,-140.0
O=NC(=O)c1cc(c(c(c1)O)Br)CCC#CC[NH2+]CC(=O)O,12/000000774,"InChI=1S/C14H13BrN2O5/c15-13-9(4-2-1-3-5-16-8-12(19)20)6-10(7-11(13)18)14(21)17-22/h6-7,16,18H,2,4-5,8H2,(H,19,20)/p+1",C14H14N2O5Br,370.0,1.51,4.31,5.5,5.21,-60.0
Oc1cc(NC(=S)N)cc(c1S)n1cnnc1,29/000000010,"InChI=1S/C9H9N5OS2/c10-9(17)13-5-1-6(8(16)7(15)2-5)14-3-11-12-4-14/h1-4,15-16H,(H3,10,13,17)",C9H9N5OS2,267.0,2.1,4.31,1.38,20.4,-160.0
Oc1cc(cc(c1N=O)OCC)N1C(=O)NCC1,28/000000007,"InChI=1S/C11H13N3O4/c1-2-18-9-6-7(5-8(15)10(9)13-17)14-4-3-12-11(14)16/h5-6,15H,2-4H2,1H3,(H,12,16)",C11H13N3O4,251.0,0.32,4.3,3.2,17.4,-160.0
OC(=O)c1cc(c(c(c1)ON)Br)COCC,12/000000222,"InChI=1S/C10H12BrNO4/c1-2-15-5-7-3-6(10(13)14)4-8(16-12)9(7)11/h3-4H,2,5,12H2,1H3,(H,13,14)",C10H12NO4Br,290.0,1.1,4.3,3.38,13.7,-20.0
Oc1ccc(cc1OCc1cc(O)cc(c1O)N)F,4/000000315,"InChI=1S/C13H12FNO4/c14-8-1-2-11(17)12(4-8)19-6-7-3-9(16)5-10(15)13(7)18/h1-5,16-18H,6,15H2",C13H12NO4F,265.0,1.77,4.3,4.3,2.35,0.0
Oc1cc(cc(c1)CCC/C=C/C)N1C(=O)NCC1,28/000000030,"InChI=1S/C15H20N2O2/c1-2-3-4-5-6-12-9-13(11-14(18)10-12)17-8-7-16-15(17)19/h2-3,9-11,18H,4-8H2,1H3,(H,16,19)/b3-2+",C15H20N2O2,260.0,1.94,4.3,1.39,15.4,-160.0
OC(=O)c1nc(c(o1)C/C=C/[C@@H](C1=CCC1)C=C)CN,3/000000059,"InChI=1S/C15H18N2O3/c1-2-10(11-6-3-7-11)5-4-8-13-12(9-16)17-14(20-13)15(18)19/h2,4-6,10H,1,3,7-9,16H2,(H,18,19)/b5-4+/t10-/m0/s1",C15H18N2O3,274.0,0.53,4.3,6.31,3.85,-150.0
O=Nc1cc(cc(c1Br)CC(=O)O)C(=O)[C@@H](C(=O)O)N,12/000000423,"InChI=1S/C11H9BrN2O6/c12-8-4(3-7(15)16)1-5(2-6(8)14-20)10(17)9(13)11(18)19/h1-2,9H,3,13H2,(H,15,16)(H,18,19)/t9-/m0/s1",C11H9N2O6Br,345.0,-0.23,4.3,3.42,3.58,-170.0
Oc1cc(cc(c1)CCCCCC(=O)OC)N1C(=O)NCC1,28/000000126,"InChI=1S/C16H22N2O4/c1-22-15(20)6-4-2-3-5-12-9-13(11-14(19)10-12)18-8-7-17-16(18)21/h9-11,19H,2-8H2,1H3,(H,17,21)",C16H22N2O4,306.0,1.43,4.3,3.01,18.4,-140.0
O=Nc1cc(cc(c1Br)ONC(=O)CC)C(=O)CC(=O)NC,12/000000688,"InChI=1S/C13H14BrN3O5/c1-3-11(19)17-22-10-5-7(4-8(16-21)13(10)14)9(18)6-12(20)15-2/h4-5H,3,6H2,1-2H3,(H,15,20)(H,17,19)",C13H14N3O5Br,372.0,0.86,4.3,5.15,3.87,-140.0
Oc1cc(cc(c1CO)C#CCCNC)N1C(=O)NCC1,28/000000508,"InChI=1S/C15H19N3O3/c1-16-5-3-2-4-11-8-12(9-14(20)13(11)10-19)18-7-6-17-15(18)21/h8-9,16,19-20H,3,5-7,10H2,1H3,(H,17,21)",C15H19N3O3,289.0,-0.04,4.3,3.22,19.8,-140.0
Oc1cc(cc(c1)CCCCCCO)N1C(=O)NCC1,28/000000492,"InChI=1S/C15H22N2O3/c18-8-4-2-1-3-5-12-9-13(11-14(19)10-12)17-7-6-16-15(17)20/h9-11,18-19H,1-8H2,(H,16,20)",C15H22N2O3,278.0,1.22,4.3,0.75,15.6,-140.0
SSCCCc1cc(c[nH]1)c1cc(O)c(cc1N=O)F,6/000000158,"InChI=1S/C13H13FN2O2S2/c14-11-6-12(16-18)10(5-13(11)17)8-4-9(15-7-8)2-1-3-20-19/h4-7,15,17,19H,1-3H2",C13H13N2O2S2F,312.0,3.32,4.3,2.37,23.5,-160.0
Oc1c(/[NH]=c\2/[nH]c(c[nH]2)c2ncccc2)cc2c(c1)[nH]c(c2)C,20/000000049,"InChI=1S/C17H16N5O/c1-10-6-11-7-14(16(23)8-13(11)20-10)21-17-19-9-15(22-17)12-4-2-3-5-18-12/h2-9,19-23H,1H3/b21-17+",C17H15N5O,305.0,2.71,4.3,1.71,19.7,-140.0
OCc1ncc(cc1C=S)/C=C/c1nccc2c1CNC2,7/000000009,"InChI=1S/C16H15N3OS/c20-9-16-13(10-21)5-11(6-19-16)1-2-15-14-8-17-7-12(14)3-4-18-15/h1-6,10,17,20H,7-9H2/b2-1+",C16H15N3OS,297.0,0.24,4.3,6.32,17.7,-40.0
Oc1cc(cc(c1)CSCCC=C)N1C(=O)NCC1,28/000000202,"InChI=1S/C14H18N2O2S/c1-2-3-6-19-10-11-7-12(9-13(17)8-11)16-5-4-15-14(16)18/h2,7-9,17H,1,3-6,10H2,(H,15,18)",C14H18N2O2S,278.0,1.88,4.3,1.54,17.3,-120.0
Oc1cc(cc(c1)CC(=O)O)N1C(=O)NCC1,28/000000048,"InChI=1S/C11H12N2O4/c14-9-4-7(5-10(15)16)3-8(6-9)13-2-1-12-11(13)17/h3-4,6,14H,1-2,5H2,(H,12,17)(H,15,16)",C11H12N2O4,236.0,-0.13,4.29,2.47,15.4,-120.0
Oc1c(Br)c(Nc2ccc3c(c2)[C@@H](C=S)C=N3)cc(c1)F,16/000000042,"InChI=1S/C15H10BrFN2OS/c16-15-13(3-9(17)4-14(15)20)19-10-1-2-12-11(5-10)8(7-21)6-18-12/h1-8,19-20H/t8-/m1/s1",C15H10N2OSFBr,365.0,3.27,4.29,8.07,21.1,-190.0
O=Nc1cc(cc(c1Br)CNCNCC=C)C(=O)[C@H]1OCNC1,12/000000384,"InChI=1S/C15H19BrN4O3/c1-2-3-17-8-18-6-11-4-10(5-12(20-22)14(11)16)15(21)13-7-19-9-23-13/h2,4-5,13,17-19H,1,3,6-9H2/t13-/m0/s1",C15H19N4O3Br,383.0,1.2,4.29,4.85,5.09,-150.0
OC(=O)c1cc(ON)c(c(c1)C(=O)N)Br,12/000001125,"InChI=1S/C8H7BrN2O4/c9-6-4(7(10)12)1-3(8(13)14)2-5(6)15-11/h1-2H,11H2,(H2,10,12)(H,13,14)",C8H7N2O4Br,275.0,-0.14,4.29,4.97,2.22,0.0
Oc1cc(cc(c1C=C)CC)N1C(=O)NCC1,28/000000023,"InChI=1S/C13H16N2O2/c1-3-9-7-10(8-12(16)11(9)4-2)15-6-5-14-13(15)17/h4,7-8,16H,2-3,5-6H2,1H3,(H,14,17)",C13H16N2O2,232.0,1.44,4.29,4.13,14.2,-140.0
Oc1cc(C#CCCNO)cc(c1)N1C(=O)NCC1,28/000000192,"InChI=1S/C13H15N3O3/c17-12-8-10(3-1-2-4-15-19)7-11(9-12)16-6-5-14-13(16)18/h7-9,15,17,19H,2,4-6H2,(H,14,18)",C13H15N3O3,261.0,0.72,4.29,-0.32,18.6,-120.0
Sc1c(cc(c(c1)I)S)C(=O)NCC#CC(=O)c1cocc1,5/000000079,"InChI=1S/C15H10INO3S2/c16-11-7-13(21)10(6-14(11)22)15(19)17-4-1-2-12(18)9-3-5-20-8-9/h3,5-8,21-22H,4H2,(H,17,19)",C15H10NO3S2I,443.0,3.84,4.29,2.82,5.21,-60.0
OC(=O)c1cc(O)cc(c1)CCC/C=C(/C=S)\C#CCC,3/000000188,"InChI=1S/C17H18O3S/c1-2-3-6-13(12-21)7-4-5-8-14-9-15(17(19)20)11-16(18)10-14/h7,9-12,18H,2,4-5,8H2,1H3,(H,19,20)/b13-7+",C17H18O3S,302.0,3.18,4.29,2.17,5.21,-50.0
