SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary,Dataset,Database,HBA,HBD,TPSA,RotBonds,NumCarbons,NumOxygens,NumNitrogens,FractionCarbons,FractionOxygens,FractionNitrogens,CSP3,ChiralCarbonFraction,HeavyAtoms,NumRings,AliphaticRings,AromaticRings,Heterocycles,AliphaticHeterocycles,AromaticHeterocycles,SpiroAtoms,BridgeheadAtoms
NCCOC1=C(Cl)C(C[C@@H](S)C2=CC(F)=C(O)C([N+](=O)[O-])=C2)=CC=C1,11/000000058,"InChI=1S/C16H16ClFN2O4S/c17-15-9(2-1-3-13(15)24-5-4-19)8-14(25)10-6-11(18)16(21)12(7-10)20(22)23/h1-3,6-7,14,21,25H,4-5,8,19H2/t14-/m1/s1",C16H16N2O4SFCl,386.05033389199997,3.644000000000002,4.89,4.15,4.94,-170.0,3.409895709810934,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,6,3,98.62,7,16,4,2,0.64,0.16,0.08,0.25,0.0625,25,2,0,2,0,0,0,0,0
COC1=CC=C(S)C(C[C@@H](S)C2=CC(F)=C(O)C([N+](=O)[O-])=C2)=C1Cl,11/000000049,"InChI=1S/C15H13ClFNO4S2/c1-22-11-2-3-12(23)8(14(11)16)6-13(24)7-4-9(17)15(19)10(5-7)18(20)21/h2-5,13,19,23-24H,6H2,1H3/t13-/m1/s1",C15H13NO4S2FCl,388.995855796,4.603800000000004,4.89,5.27,4.94,-170.0,3.647199576832453,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,6,3,72.6,5,15,4,1,0.625,0.16666666666666666,0.041666666666666664,0.2,0.06666666666666667,24,2,0,2,0,0,0,0,0
[O-][S@@+](C1=CC=C2C(=C1)CCN2CCl)C1=CC(O)=C(I)C=C1O,12/000000301,"InChI=1S/C15H13ClINO3S/c16-8-18-4-3-9-5-10(1-2-12(9)18)22(21)15-7-13(19)11(17)6-14(15)20/h1-2,5-7,19-20H,3-4,8H2/t22-/m0/s1",C15H13NO3SClI,448.934939956,3.4279000000000015,4.88,4.45,18.6,-40.0,3.756342191031715,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,2,66.76,3,15,3,1,0.6818181818181818,0.13636363636363635,0.045454545454545456,0.2,0.0,22,3,1,2,1,1,0,0,0
O=NC1=CC=C(S)C(C(=O)NC2=CC=C(Br)C=C2)=C1,10/000000094,"InChI=1S/C13H9BrN2O2S/c14-8-1-3-9(4-2-8)15-13(17)11-7-10(16-18)5-6-12(11)19/h1-7,19H,(H,15,17)",C13H9N2O2SBr,335.956810628,4.388000000000001,4.88,6.25,3.58,0.0,2.4442895821311943,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,2,58.53,3,13,2,2,0.6842105263157895,0.10526315789473684,0.10526315789473684,0.0,0.0,19,2,0,2,0,0,0,0,0
CC(=O)C1=CCC=C(C[C@H](O)C#CC2=C(N)C=C(CO)C(O)=C2)O1,8/000000043,"InChI=1S/C18H19NO5/c1-11(21)18-4-2-3-15(24-18)9-14(22)6-5-12-8-17(23)13(10-20)7-16(12)19/h3-4,7-8,14,20,22-23H,2,9-10,19H2,1H3/t14-/m1/s1",C18H19NO5,329.126322708,1.3462999999999998,4.88,3.7,3.7,-170.0,4.1901009098744115,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,6,4,113.01,4,18,5,1,0.75,0.20833333333333334,0.041666666666666664,0.2777777777777778,0.05555555555555555,24,2,1,1,1,1,0,0,0
NCC1=CC=C(N=O)C(Cl)=C1CCC1=CC(F)=C(O)C([N+](=O)[O-])=C1,11/000000028,"InChI=1S/C15H13ClFN3O4/c16-14-10(9(7-18)2-4-12(14)19-22)3-1-8-5-11(17)15(21)13(6-8)20(23)24/h2,4-6,21H,1,3,7,18H2",C15H13N3O4FCl,353.057861796,3.734700000000002,4.87,5.17,3.7,0.0,3.0715116205580646,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,6,2,118.82,6,15,4,3,0.625,0.16666666666666666,0.125,0.2,0.0,24,2,0,2,0,0,0,0,0
O=C(OP(=O)(O)O)C1=NC=C(C2=CC=CC=C2)C=C1,23/000000002,"InChI=1S/C12H10NO5P/c14-12(18-19(15,16)17)11-7-6-10(8-13-11)9-4-2-1-3-5-9/h1-8H,(H2,15,16,17)",C12H10NO5P,279.02965905,1.9980999999999995,4.87,6.51,16.0,-160.0,2.244317158328581,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,2,96.72000000000001,3,12,5,1,0.631578947368421,0.2631578947368421,0.05263157894736842,0.0,0.0,19,2,0,2,1,0,1,0,0
O=[N+]([O-])C1=CC(CCC2=C(Cl)C(OCCO)=CC=C2O)=CC(F)=C1O,11/000000041,"InChI=1S/C16H15ClFNO6/c17-15-10(13(21)3-4-14(15)25-6-5-20)2-1-9-7-11(18)16(22)12(8-9)19(23)24/h3-4,7-8,20-22H,1-2,5-6H2",C16H15NO6FCl,371.0571931,2.954800000000001,4.85,2.51,6.45,0.0,2.677413000882524,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,6,3,113.06000000000002,7,16,6,1,0.64,0.24,0.04,0.25,0.0,25,2,0,2,0,0,0,0,0
C/C(=C\C(C(=O)O)=C(/CO)C1=CC=C(C(=O)O)C=C1)[N+](=O)[O-],16/000000032,"InChI=1S/C14H13NO7/c1-8(15(21)22)6-11(14(19)20)12(7-16)9-2-4-10(5-3-9)13(17)18/h2-6,16H,7H2,1H3,(H,17,18)(H,19,20)/b8-6+,12-11-",C14H13NO7,307.069201756,1.3958000000000002,4.85,7.45,4.94,-80.0,2.954893648963946,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,5,3,137.97,6,14,7,1,0.6363636363636364,0.3181818181818182,0.045454545454545456,0.14285714285714285,0.0,22,1,0,1,0,0,0,0,0
CCCCCCCC1=CNC=C1C(=O)C1=NN(C(=O)O)C=C1Br,3/000000025,"InChI=1S/C16H20BrN3O3/c1-2-3-4-5-6-7-11-8-18-9-12(11)15(21)14-13(17)10-20(19-14)16(22)23/h8-10,18H,2-7H2,1H3,(H,22,23)",C16H19N3O3Br,381.0688036,4.243700000000002,4.84,5.27,5.09,-40.0,3.134575109512296,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,2,87.98,8,16,3,3,0.6956521739130435,0.13043478260869565,0.13043478260869565,0.4375,0.0,23,2,0,2,2,0,2,0,0
COCC1=CC2=CC([S@+]([O-])C3=CC(O)=C(I)C=C3O)=CC=C2OC1=O,12/000000238,"InChI=1S/C17H13IO6S/c1-23-8-10-4-9-5-11(2-3-15(9)24-17(10)21)25(22)16-7-13(19)12(18)6-14(16)20/h2-7,19-20H,8H2,1H3/t25-/m0/s1",C17H13O6SI,471.94775713599995,3.121900000000002,4.84,6.1,22.3,-100.0,3.611041932514061,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,6,2,102.96000000000001,4,17,6,0,0.68,0.24,0.0,0.11764705882352941,0.0,25,3,0,3,1,0,1,0,0
C=C/C(C)=C/CC1=CC=C([S@+]([O-])C2=CC(O)=C(I)C=C2O)C=C1,12/000000289,"InChI=1S/C18H17IO3S/c1-3-12(2)4-5-13-6-8-14(9-7-13)23(22)18-11-16(20)15(19)10-17(18)21/h3-4,6-11,20-21H,1,5H2,2H3/b12-4+/t23-/m0/s1",C18H17O3SI,439.994313404,4.543900000000004,4.84,6.6,18.9,-20.0,3.7280186680690175,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,3,2,63.519999999999996,5,18,3,0,0.782608695652174,0.13043478260869565,0.0,0.1111111111111111,0.0,23,2,0,2,0,0,0,0,0
[O-][S@@+](C1=CC=C(Cl)C(O)=C1)C1=CC(O)=C(I)C=C1O,12/000000046,"InChI=1S/C12H8ClIO4S/c13-7-2-1-6(3-9(7)15)19(18)12-5-10(16)8(14)4-11(12)17/h1-5,15-17H/t19-/m0/s1",C12H8O4SClI,409.887655416,3.2281,4.83,4.52,16.2,0.0,3.5676850461180836,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,3,83.75,2,12,4,0,0.631578947368421,0.21052631578947367,0.0,0.0,0.0,19,2,0,2,0,0,0,0,0
CNCCC1=CC=C(C2=C(S)C(CO)=CC=C2C(=O)O)C=C1,10/000000012,"InChI=1S/C17H19NO3S/c1-18-9-8-11-2-4-12(5-3-11)15-14(17(20)21)7-6-13(10-19)16(15)22/h2-7,18-19,22H,8-10H2,1H3,(H,20,21)",C17H19NO3S,317.108564468,2.5947000000000005,4.8,5.66,16.7,-180.0,2.45136421468991,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,4,69.56,6,17,3,1,0.7727272727272727,0.13636363636363635,0.045454545454545456,0.23529411764705882,0.0,22,2,0,2,0,0,0,0,0
OC1=CC(I)=CC(/C=C/[C@H](O)C2=NN=C(S)O2)=C1,12/000000031,"InChI=1S/C11H9IN2O3S/c12-7-3-6(4-8(15)5-7)1-2-9(16)10-13-14-11(18)17-10/h1-5,9,15-16H,(H,14,18)/b2-1+/t9-/m0/s1",C11H9N2O3SI,375.9378611480001,2.4153000000000002,4.78,4.44,2.22,-150.0,4.00166957383435,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,6,3,79.38000000000001,3,11,3,2,0.6111111111111112,0.16666666666666666,0.1111111111111111,0.09090909090909091,0.09090909090909091,18,2,0,2,1,0,1,0,0
COC1=CC=C(O)C(C[C@@H](S)C2=CC(F)=C(O)C([N+](=O)[O-])=C2)=C1Cl,11/000000051,"InChI=1S/C15H13ClFNO5S/c1-23-12-3-2-11(19)8(14(12)16)6-13(24)7-4-9(17)15(20)10(5-7)18(21)22/h2-5,13,19-20,24H,6H2,1H3/t13-/m1/s1",C15H13NO5SFCl,373.018699416,4.020700000000002,4.77,4.61,4.94,-170.0,3.4414889999093763,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,6,3,92.83,5,15,5,1,0.625,0.20833333333333334,0.041666666666666664,0.2,0.06666666666666667,24,2,0,2,0,0,0,0,0
C#CCC[C@H]1CC2=C(C=CC([S@+]([O-])C3=C(O)C=C(I)C(O)=C3)=C2)N1,12/000000314,"InChI=1S/C18H16INO3S/c1-2-3-4-12-7-11-8-13(5-6-15(11)20-12)24(23)18-10-16(21)14(19)9-17(18)22/h1,5-6,8-10,12,20-22H,3-4,7H2/t12-,24-/m0/s1",C18H16NO3SI,452.989562372,3.6191000000000013,4.77,5.38,21.5,-190.0,4.262458789284981,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,3,75.55,4,18,3,1,0.75,0.125,0.041666666666666664,0.2222222222222222,0.05555555555555555,24,3,1,2,1,1,0,0,0
[O-][S@@+](C1=CC=C(O)C(N2C=NN=N2)=C1)C1=C(O)C=C(I)C(O)=C1,12/000000315,"InChI=1S/C13H9IN4O4S/c14-8-4-12(21)13(5-11(8)20)23(22)7-1-2-10(19)9(3-7)18-6-15-16-17-18/h1-6,19-21H/t23-/m0/s1",C13H9N4O4SI,443.938923768,1.5503999999999996,4.75,3.83,24.0,-120.0,3.749697411200884,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,8,3,127.35000000000001,3,13,4,4,0.5652173913043478,0.17391304347826086,0.17391304347826086,0.0,0.0,23,3,0,3,1,0,1,0,0
O=C(O)CNCCC1=CC=C(C2=C(S)C(CO)=CC=C2C(=O)O)C=C1,10/000000029,"InChI=1S/C18H19NO5S/c20-10-13-5-6-14(18(23)24)16(17(13)25)12-3-1-11(2-4-12)7-8-19-9-15(21)22/h1-6,19-20,25H,7-10H2,(H,21,22)(H,23,24)",C18H18NO5S,361.09839370799995,2.0494999999999997,4.75,5.69,20.7,-160.0,2.506739530491025,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,5,5,106.86,8,18,5,1,0.72,0.2,0.04,0.2222222222222222,0.0,25,2,0,2,0,0,0,0,0
[O-][S@@+](C1=CC(O)=C2NCCCNC2=C1)C1=CC(O)=C(I)C=C1O,12/000000184,"InChI=1S/C15H15IN2O4S/c16-9-6-12(20)14(7-11(9)19)23(22)8-4-10-15(13(21)5-8)18-3-1-2-17-10/h4-7,17-21H,1-3H2/t23-/m0/s1",C15H15N2O4SI,445.97972596,2.8022000000000005,4.74,4.9,19.5,-120.0,4.057069045816269,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,6,5,107.81,2,15,4,2,0.6521739130434783,0.17391304347826086,0.08695652173913043,0.2,0.0,23,3,1,2,1,1,0,0,0
NCC1=CC=C(Cl)C=C1OCC#C[C@@H](NO)C1=CCCCC1,8/000000053,"InChI=1S/C17H21ClN2O2/c18-15-9-8-14(12-19)17(11-15)22-10-4-7-16(20-21)13-5-2-1-3-6-13/h5,8-9,11,16,20-21H,1-3,6,10,12,19H2/t16-/m1/s1",C17H21N2O2Cl,320.129155592,3.0287000000000015,4.72,4.26,20.1,-150.0,3.634476977556666,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,3,67.51,5,17,2,2,0.7727272727272727,0.09090909090909091,0.09090909090909091,0.4117647058823529,0.058823529411764705,22,2,1,1,0,0,0,0,0
CCC(=O)OCCC1=CC=C(C2=C(S)C(CO)=CC=C2C(=O)O)C=C1,10/000000034,"InChI=1S/C19H20O5S/c1-2-16(21)24-10-9-12-3-5-13(6-4-12)17-15(19(22)23)8-7-14(11-20)18(17)25/h3-8,20,25H,2,9-11H2,1H3,(H,22,23)",C19H20O5S,360.10314473999995,3.328500000000002,4.72,6.2,19.9,-180.0,2.5118846809926954,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,5,3,83.83,7,19,5,0,0.76,0.2,0.0,0.2631578947368421,0.0,25,2,0,2,0,0,0,0,0
CN1C(=O)CSC2=CC([S@+]([O-])C3=CC(O)=C(I)C=C3O)=CC=C21,12/000000146,"InChI=1S/C15H12INO4S2/c1-17-10-3-2-8(4-13(10)22-7-15(17)20)23(21)14-6-11(18)9(16)5-12(14)19/h2-6,18-19H,7H2,1H3/t23-/m0/s1",C15H12NO4S2I,460.92524786399997,2.9376000000000007,4.71,5.14,21.6,-100.0,3.7530362504865984,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,5,2,83.83000000000001,2,15,4,1,0.6521739130434783,0.17391304347826086,0.043478260869565216,0.13333333333333333,0.0,23,3,1,2,1,1,0,0,0
CC1=CC(NC(=O)CF)=C(Cl)C=C1C/C=C\C[C@@H](N)O,11/000000023,"InChI=1S/C14H18ClFN2O2/c1-9-6-12(18-14(20)8-16)11(15)7-10(9)4-2-3-5-13(17)19/h2-3,6-7,13,19H,4-5,8,17H2,1H3,(H,18,20)/b3-2-/t13-/m0/s1",C14H18N2O2FCl,300.104083716,2.32232,4.7,6.3,3.58,-170.0,3.457688097080027,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,3,3,75.35000000000001,6,14,2,2,0.7,0.1,0.1,0.35714285714285715,0.07142857142857142,20,1,0,1,0,0,0,0,0
[O-][S@@+](C1=CC=C(O)C(C2=NSN=C2)=C1)C1=C(O)C=C(I)C(O)=C1,12/000000166,"InChI=1S/C14H9IN2O4S2/c15-9-4-13(20)14(5-12(9)19)23(21)7-1-2-11(18)8(3-7)10-6-16-22-17-10/h1-6,18-20H/t23-/m0/s1",C14H9N2O4S2I,459.90484676799997,3.0931999999999995,4.7,4.54,24.6,-120.0,4.052456545816269,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,7,3,109.53,3,14,4,2,0.6086956521739131,0.17391304347826086,0.08695652173913043,0.0,0.0,23,3,0,3,1,0,1,0,0
N=C1NC=C(C2=C(C(N)=O)C(CO)=CC=C2S)S1,10/000000069,"InChI=1S/C11H11N3O2S2/c12-10(16)8-5(4-15)1-2-6(17)9(8)7-3-14-11(13)18-7/h1-3,15,17H,4H2,(H2,12,16)(H2,13,14)",C11H11N3O2S2,281.02926859200005,1.1025699999999998,4.7,8.39,3.58,-120.0,3.6777805751284927,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,5,5,102.96,3,11,2,3,0.6111111111111112,0.1111111111111111,0.16666666666666666,0.09090909090909091,0.0,18,2,0,2,1,0,1,0,0
O=[N+]([O-])C1=CC(/C=C/C2=NC=CC3=C2N=CN3)=C(S)C=C1,10/000000076,"InChI=1S/C14H10N4O2S/c19-18(20)10-2-4-13(21)9(7-10)1-3-11-14-12(5-6-15-11)16-8-17-14/h1-8,21H,(H,16,17)/b3-1+",C14H10N4O2S,298.05244655999996,3.3252000000000015,4.7,6.67,20.2,-40.0,3.1169236204321695,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,5,2,84.71000000000001,3,14,2,4,0.6666666666666666,0.09523809523809523,0.19047619047619047,0.0,0.0,21,3,0,3,2,0,2,0,0
[O-][S@@+](C1=CC=C2C(CCl)=NCCC2=C1)C1=CC(O)=C(I)C=C1O,12/000000120,"InChI=1S/C16H13ClINO3S/c17-8-13-11-2-1-10(5-9(11)3-4-19-13)23(22)16-7-14(20)12(18)6-15(16)21/h1-2,5-7,20-21H,3-4,8H2/t23-/m0/s1",C16H13NO3SClI,460.934939956,3.4531000000000014,4.69,4.23,20.8,-80.0,3.919449093893192,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,2,75.88000000000001,3,16,3,1,0.6956521739130435,0.13043478260869565,0.043478260869565216,0.1875,0.0,23,3,1,2,1,1,0,0,0
C/C=C/C1=CC([S@+]([O-])C2=CC(O)=C(I)C=C2O)=CC=C1,12/000000049,"InChI=1S/C15H13IO3S/c1-2-4-10-5-3-6-11(7-10)20(19)15-9-13(17)12(16)8-14(15)18/h2-9,17-18H,1H3/b4-2+/t20-/m0/s1",C15H13O3SI,399.963013276,3.9022000000000014,4.69,4.29,16.1,-20.0,3.6027676774996076,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,3,2,63.519999999999996,3,15,3,0,0.75,0.15,0.0,0.06666666666666667,0.0,20,2,0,2,0,0,0,0,0
O=C(O)/C=C/C1=CC=C2C=CC(S)=CC2=C1,19/000000007,"InChI=1S/C13H10O2S/c14-13(15)6-2-9-1-3-10-4-5-12(16)8-11(10)7-9/h1-8,16H,(H,14,15)/b6-2+",C13H10O2S,230.04015056,3.226300000000001,4.68,3.91,3.58,-80.0,2.3370807830406406,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,2,2,37.3,2,13,2,0,0.8125,0.125,0.0,0.0,0.0,16,2,0,2,0,0,0,0,0
[O-][S@@+](C1=CC=C2CNCC2=C1)C1=C(O)C=C(I)C(O)=C1,12/000000067,"InChI=1S/C14H12INO3S/c15-11-4-13(18)14(5-12(11)17)20(19)10-2-1-8-6-16-7-9(8)3-10/h1-5,16-18H,6-7H2/t20-/m0/s1",C14H12NO3SI,400.95826224399997,2.4722999999999997,4.68,2.88,16.3,-40.0,3.728335075102004,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,3,75.55,2,14,3,1,0.7,0.15,0.05,0.14285714285714285,0.0,20,3,1,2,1,1,0,0,0
OC1=CC(C2=NN=CO2)=CC(CCCCC2=NC=NC3=C2C=NN3)=C1,27/000000013,"InChI=1S/C17H16N6O2/c24-13-6-11(5-12(7-13)17-23-21-10-25-17)3-1-2-4-15-14-8-20-22-16(14)19-9-18-15/h5-10,24H,1-4H2,(H,18,19,20,22)",C17H16N6O2,336.13347375200004,2.6738999999999997,4.68,3.57,24.2,-140.0,2.9599088245342315,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,7,2,113.61000000000001,6,17,2,6,0.68,0.08,0.24,0.23529411764705882,0.0,25,4,0,4,3,0,3,0,0
COC1=C(I)C=C(O)C([S@@+]([O-])C2=CC=C3CNCC3=C2)=C1,12/000000148,"InChI=1S/C15H14INO3S/c1-20-14-6-15(13(18)5-12(14)16)21(19)11-3-2-9-7-17-8-10(9)4-11/h2-6,17-18H,7-8H2,1H3/t21-/m0/s1",C15H14NO3SI,414.973912308,2.7753000000000005,4.67,4.72,16.9,-60.0,3.568357903867825,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,2,64.55,3,15,3,1,0.7142857142857143,0.14285714285714285,0.047619047619047616,0.2,0.0,21,3,1,2,1,1,0,0,0
[O-][S@@+](C1=CC=C2NC[C@H](/C=C\CO)C2=C1)C1=CC(O)=C(I)C=C1O,12/000000252,"InChI=1S/C17H16INO4S/c18-13-7-16(22)17(8-15(13)21)24(23)11-3-4-14-12(6-11)10(9-19-14)2-1-5-20/h1-4,6-8,10,19-22H,5,9H2/b2-1-/t10-,24-/m0/s1",C17H16NO4SI,456.98447699199994,2.9267000000000016,4.67,4.06,20.3,-190.0,4.434264759434235,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,5,4,95.78,4,17,4,1,0.7083333333333334,0.16666666666666666,0.041666666666666664,0.17647058823529413,0.058823529411764705,24,3,1,2,1,1,0,0,0
C=C[C@H]1CNC2=CC=C([S@+]([O-])C3=CC(O)=C(I)C=C3O)C=C21,12/000000326,"InChI=1S/C16H14INO3S/c1-2-9-8-18-13-4-3-10(5-11(9)13)22(21)16-7-14(19)12(17)6-15(16)20/h2-7,9,18-20H,1,8H2/t9-,22-/m0/s1",C16H14NO3SI,426.97391230799997,3.5642000000000014,4.67,3.41,18.5,-190.0,4.370895031439202,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,3,75.55,3,16,3,1,0.7272727272727273,0.13636363636363635,0.045454545454545456,0.125,0.0625,22,3,1,2,1,1,0,0,0
O=NC1=C2C(=O)/C(=C\C3NCCN3)OC2=CC=C1CO,1/000000012,"InChI=1S/C13H13N3O4/c17-6-7-1-2-8-11(12(7)16-19)13(18)9(20-8)5-10-14-3-4-15-10/h1-2,5,10,14-15,17H,3-4,6H2/b9-5+",C13H13N3O4,275.090605896,0.5547000000000002,4.67,4.82,3.58,-190.0,3.7772194391161342,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,7,3,100.02000000000001,3,13,4,3,0.65,0.2,0.15,0.3076923076923077,0.0,20,3,2,1,2,2,0,0,0
C=C[C@H]1NCC2=CC=C([S@+]([O-])C3=CC(O)=C(I)C=C3O)C=C21,12/000000205,"InChI=1S/C16H14INO3S/c1-2-13-11-5-10(4-3-9(11)8-18-13)22(21)16-7-14(19)12(17)6-15(16)20/h2-7,13,18-20H,1,8H2/t13-,22+/m1/s1",C16H14NO3SI,426.97391230799997,3.1994000000000016,4.66,3.29,18.5,-190.0,4.42451369474311,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,3,75.55,3,16,3,1,0.7272727272727273,0.13636363636363635,0.045454545454545456,0.125,0.0625,22,3,1,2,1,1,0,0,0
NC(=O)NC1=C(Cl)C(C[C@@H](O)C2=CC(F)=C(O)C([N+](=O)[O-])=C2)=CC=C1,11/000000014,"InChI=1S/C15H13ClFN3O5/c16-13-7(2-1-3-10(13)19-15(18)23)6-12(21)8-4-9(17)14(22)11(5-8)20(24)25/h1-5,12,21-22H,6H2,(H3,18,19,23)/t12-/m1/s1",C15H13N3O5FCl,369.052776416,2.8596000000000004,4.64,3.63,4.94,-170.0,3.099932263467987,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,5,4,138.72000000000003,5,15,5,3,0.6,0.2,0.12,0.13333333333333333,0.06666666666666667,25,2,0,2,0,0,0,0,0
O=C(O)C(/C=C/[N+](=O)[O-])=C(/CO)C1=CC=C(C(=O)O)C=C1,16/000000011,"InChI=1S/C13H11NO7/c15-7-11(10(13(18)19)5-6-14(20)21)8-1-3-9(4-2-8)12(16)17/h1-6,15H,7H2,(H,16,17)(H,18,19)/b6-5+,11-10-",C13H11NO7,293.05355169200004,1.0057,4.64,6.93,3.58,-30.0,2.923104334717884,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,5,3,137.97,6,13,7,1,0.6190476190476191,0.3333333333333333,0.047619047619047616,0.07692307692307693,0.0,21,1,0,1,0,0,0,0,0
O=C(NC1=CC(O)=CC=C1)C1=C(O)C(O)=CC([SH](=O)=O)=C1,21/000000005,"InChI=1S/C13H11NO6S/c15-8-3-1-2-7(4-8)14-13(18)10-5-9(21(19)20)6-11(16)12(10)17/h1-6,15-17,21H,(H,14,18)",C13H11NO6S,309.030708072,1.0259999999999996,4.64,3.31,3.58,0.0,2.8878484787317635,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,6,5,123.93,3,13,6,1,0.6190476190476191,0.2857142857142857,0.047619047619047616,0.0,0.0,21,2,0,2,0,0,0,0,0
C=CNCC1=C(S)C=C(S)C(C(=O)O)=C1,10/000000070,"InChI=1S/C10H11NO2S2/c1-2-11-5-6-3-7(10(12)13)9(15)4-8(6)14/h2-4,11,14-15H,1,5H2,(H,12,13)",C10H11NO2S2,241.023120592,2.1952999999999996,4.63,6.43,15.6,0.0,3.5802823495731477,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,4,4,49.33,4,10,2,1,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.1,0.0,15,1,0,1,0,0,0,0,0
[O-][S@@+](C1=CC=C(O)C(C2=NNC=N2)=C1)C1=C(O)C=C(I)C(O)=C1,12/000000196,"InChI=1S/C14H10IN3O4S/c15-9-4-12(21)13(5-11(9)20)23(22)7-1-2-10(19)8(3-7)14-16-6-17-18-14/h1-6,19-21H,(H,16,17,18)/t23-/m0/s1",C14H10N3O4SI,442.9436748,2.3598,4.63,4.04,22.6,-120.0,4.139382266970115,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,6,4,125.32000000000001,3,14,4,3,0.6086956521739131,0.17391304347826086,0.13043478260869565,0.0,0.0,23,3,0,3,1,0,1,0,0
C#C[C@H](/C=C/CCO)C1=CC=C(NC(=O)CO)C(Cl)=C1,11/000000062,"InChI=1S/C15H16ClNO3/c1-2-11(5-3-4-8-18)12-6-7-14(13(16)9-12)17-15(20)10-19/h1,3,5-7,9,11,18-19H,4,8,10H2,(H,17,20)/b5-3+/t11-/m1/s1",C15H16NO3Cl,293.081871052,1.9262,4.61,7.34,19.3,-150.0,3.4314378872898175,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,3,3,69.56,6,15,3,1,0.75,0.15,0.05,0.26666666666666666,0.06666666666666667,20,1,0,1,0,0,0,0,0
O=[N+]([O-])C1=CC(C2=CC(F)=CC(O)=C2O)=CO1,12/000000018,"InChI=1S/C10H6FNO5/c11-6-2-7(10(14)8(13)3-6)5-1-9(12(15)16)17-4-5/h1-4,13-14H",C10H6NO5F,239.023000512,2.405100000000001,4.6,3.26,2.22,-120.0,2.9897983544158073,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,5,2,96.74000000000001,2,10,5,1,0.5882352941176471,0.29411764705882354,0.058823529411764705,0.0,0.0,17,2,0,2,1,0,1,0,0
N/C=C/C1=C(Cl)C(CCC2=CC(F)=C(O)C([N+](=O)[O-])=C2)=CC(O)=C1,11/000000020,"InChI=1S/C16H14ClFN2O4/c17-15-10(7-12(21)8-11(15)3-4-19)2-1-9-5-13(18)16(22)14(6-9)20(23)24/h3-8,21-22H,1-2,19H2/b4-3+",C16H14N2O4FCl,352.06261282799994,3.5131000000000014,4.6,3.59,5.09,0.0,3.1197196678953434,1,HIGHDIVERSITY_LANAPDB,HsDHODH_HighDiv,5,3,109.62,5,16,4,2,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.125,0.0,24,2,0,2,0,0,0,0,0
