ID,library,SMILES,Name,Formula,MW,LogP,pKd,score,z_pkd,z_vina,consensus_z,SA_Score,Structure,Synthesize,Chemical,Dataset
Druglike_1095,Druglike,NC1=CC=C(/C=C/C2=CN=C(C(=O)C3=NNC(=O)O3)N=C2)C=C1Cl,12/000000242,C15H10N5O3Cl,343.0,1.74,4.83,-10.911,1.286130235989411,2.904077226691731,2.095103731340571,3.1248585958452217,4.3,3.58,0.0,DRUGLIKE_CRAFT
HighDiv_1935,HighDiv,CNC(=O)C1=NC(C2=C(ON)C(F)=CC(CCS(=O)(=O)CS)=C2)=CN1,27/000000520,C14H17N4O4S2F,388.0,0.46,5.87,-8.112,4.339628914440658,-0.18304473539148525,2.078292089524586,3.693339923959447,3.83,3.58,-160.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_9,Druglike,C=CC1=C(CCO)C=C(C2=CC=C(C(=O)C3=NC(=O)ON3)N2)C=C1,23/000000404,C17H15N3O4,325.0,1.63,5.28,-9.67,2.6073556257038932,1.535331833713785,2.071343729708839,3.234758369600878,6.06,5.09,-120.0,DRUGLIKE_CONCAT
HighDiv_5,HighDiv,NCCC(=O)C1=CC(=O)C(CCl)=C(C2=NC=CC(Br)=C2O)C1=O,10/000000184,C15H12N2O4ClBr,399.0,0.05,5.54,-8.976,3.3707302953167044,0.769893233611695,2.0703117644641997,3.500358879673586,6.07,24.0,-160.0,HIGHDIVERSITY_CONCAT
HighDiv_1598,HighDiv,CCCC1=CC2=CC([S@+]([O-])C3=CC(O)=C(I)C=C3O)=CC=C2OC1=O,12/000000078,C18H15O5SI,470.0,2.95,5.12,-10.087,2.1375865982498548,1.9952567562535137,2.066421677251684,3.5549529693033595,6.02,21.7,-100.0,HIGHDIVERSITY_LANAPDB
Druglike_17,Druglike,O=C(C1=CC=C(C2=CC=C(CF)C(CCO)=C2)N1)C1=NC(=O)ON1,23/000000421,C16H14N3O4F,331.0,1.44,5.14,-10.03,2.1963077266816082,1.9323893207984424,2.0643485237400254,3.2548475098723717,5.91,5.09,-120.0,DRUGLIKE_CONCAT
HighDiv_32,HighDiv,CC(=O)C1=CC(=O)C(CCl)=C(C2=C(O)C(Br)=C(S)C=N2)C1=O,10/000000121,C14H9NO4SClBr,402.0,1.38,5.2,-9.861,2.372471111976874,1.7459928893614793,2.0592320006691764,3.751121500422831,6.53,24.5,-180.0,HIGHDIVERSITY_CONCAT
Druglike_1105,Druglike,O=C(C1=NC=C(/C=C/C2=CC(O)=CC(Cl)=C2)C=N1)C1=NNC(=O)O1,12/000000251,C15H9N4O4Cl,344.0,2.16,4.8,-10.922,1.198048543341778,2.9162095387970965,2.0571290410694374,3.198951808514905,4.1,3.58,0.0,DRUGLIKE_CRAFT
Druglike_1063,Druglike,CC1=NC(C(=O)C2=NC(O)=NC=C2)=NC=C1/C=C/C1=C(N)C=CC(Cl)=C1,12/000000151,C18H14N5O2Cl,367.0,1.82,5.16,-9.929,2.2550288551133644,1.8209926369219143,2.0380107460176395,3.1709190574299413,6.4,3.58,-20.0,DRUGLIKE_CRAFT
Druglike_13,Druglike,O=C(CC1=CC(C2=CN=CCN2)=CC=C1C(=O)O)C1=CC=C(Br)C=C1O,3/000000259,C19H15N2O4Br,415.0,3.07,5.22,-9.751,2.4311922404086275,1.6246697683078324,2.02793100435823,3.0233038835627113,7.04,5.08,-160.0,DRUGLIKE_CONCAT
Druglike_52,Druglike,NC(=O)NC1=CC(C2=CC=C(C(=O)C3=NC(=O)ON3)N2)=CC=C1Br,23/000000384,C14H10N5O4Br,392.0,0.95,4.96,-10.441,1.6678175707958165,2.3856966185534287,2.0267570946746227,3.059554043944093,6.95,3.58,-120.0,DRUGLIKE_CONCAT
Druglike_1379,Druglike,NC(=O)NC1=CC=C(CCNCC2=C(O)NN=C2)C(CC(=O)O)=C1,4/000000257,C15H19N5O4,333.0,-0.02,5.44,-9.148,3.0771246531579317,0.9595984774410304,2.018361565299481,2.720341874024461,5.18,5.09,0.0,DRUGLIKE_LANAPDB
Druglike_60,Druglike,C=CC1=CC(C2=CC=C(C(=O)C3=NC(=O)ON3)N2)=CC=C1CF,23/000000358,C16H12N3O3F,313.0,2.61,4.93,-10.503,1.5797358781481836,2.454078741329119,2.0169073097386514,3.3715298321454323,6.09,5.09,-120.0,DRUGLIKE_CONCAT
Druglike_1371,Druglike,NCCC1=C([C@H](Cl)CN2C=CC(C(=O)O)=C2C#CCO)ON=C1O,6/000000080,C15H16N3O5Cl,353.0,0.51,5.65,-8.583,3.6936965016913565,0.3364388102109425,2.0150676559511496,4.1733680427415445,8.59,6.75,-150.0,DRUGLIKE_LANAPDB
HighDiv_26,HighDiv,C=CC1=C(O)C=C(N2CCNC2=O)C=C1C#CCCC1=CCCS1,28/000000503,C19H20N2O2S,340.0,2.68,5.22,-9.722,2.4311922404086275,1.5926845818482351,2.0119384111284315,3.6374234394415232,5.01,24.5,-120.0,HIGHDIVERSITY_CONCAT
HighDiv_1607,HighDiv,O=C(CCC1=CN=CC=C1)NCC1=CC(C2=CC=C(O)C([N+](=O)[O-])=C2)=CN1,25/000000022,C19H18N4O4,366.0,2.02,5.07,-10.117,1.9907837771704686,2.0283448801772366,2.0095643286738527,2.54197751028957,3.1,4.94,-160.0,HIGHDIVERSITY_LANAPDB
HighDiv_1603,HighDiv,O=C1C=CC2=CC([S@+]([O-])C3=CC(O)=C(I)C=C3O)=CC(O)=C2O1,12/000000222,C15H9O6SI,444.0,1.79,5.1,-10.014,2.0788654698180986,1.9147423213724577,1.9968038955952783,3.715262624112972,4.8,21.1,-80.0,HIGHDIVERSITY_LANAPDB
Druglike_1056,Druglike,CC1=NC(C(=O)C2=CC(CN)=NO2)=NC=C1/C=C/C1=CC=C(CN)C(Cl)=C1,12/000000207,C19H19N5O2Cl,384.0,1.42,5.31,-9.451,2.6954373183515234,1.2937885290706186,1.994612923711071,3.490191346453406,4.41,4.94,-20.0,DRUGLIKE_CRAFT
Druglike_176,Druglike,NC1=C(C#CC2=CC(F)=CC=C2C(=O)O)C=C(C2=COCC=C2)N=C1,18/000000002,C19H13N2O3F,336.0,3.12,4.61,-11.297,0.6401978232401094,3.3298110878436153,1.9850044555418624,3.3266965232839016,6.09,24.5,-174.0,DRUGLIKE_CONCAT
HighDiv_1212,HighDiv,C#CCC1=C(/C=C\CC2=NC=NC=N2)C=CC(C2=CN=CC(O)=C2)=C1N,1/000000280,C20H17N5O,343.0,1.12,4.97,-10.332,1.6971781350116932,2.265476434963907,1.9813272849878003,3.374906412540583,5.03,20.4,-160.0,HIGHDIVERSITY_CRAFT
HighDiv_1208,HighDiv,CCC1=NC=C(O)C(O)=C1C#CC(=O)NC1=CC=CC=C1F,1/000000547,C16H13N2O3F,300.0,2.32,5.07,-10.06,1.9907837771704686,1.9654774447221652,1.9781306109463168,2.8184234832901627,7.76,20.3,-20.0,HIGHDIVERSITY_CRAFT
Druglike_37,Druglike,O=C(O)C1=CN=C(O)N=C1CCCC1=CC=C2N=CC=CC2=C1,29/000000220,C17H15N3O3,309.0,2.14,5.06,-10.085,1.9614232129545892,1.9930508813252668,1.977237047139928,2.5559383743724347,8.25,5.21,-80.0,DRUGLIKE_CONCAT
HighDiv_1939,HighDiv,NOC1=C(F)C=C(CCS(=O)(=O)CS)C=C1C1=CNC(C(=O)NC(N)N)=N1,27/000000462,C14H17N6O4S2F,416.0,-0.22,5.7,-8.35,3.840499322770743,0.07945438107003822,1.9599768519203906,3.866337763734755,4.36,4.94,-180.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_7,HighDiv,C[C@@](O)(C#CCCC1=CC(C(=O)N=O)=CC(O)=C1Br)CO,12/000000752,C14H14NO5Br,356.0,1.31,5.45,-9.015,3.1064852173738084,0.8129077947125327,1.9596965060431706,3.9617755375053743,5.9,5.21,-200.0,HIGHDIVERSITY_CONCAT
HighDiv_1599,HighDiv,O=C1OC2=CC=C([S@+]([O-])C3=CC(O)=C(I)C=C3O)C=C2C=C1CO,12/000000176,C16H11O6SI,458.0,1.3,5.11,-9.919,2.108226034033978,1.809963262280674,1.959094648157326,3.631116993790495,4.36,21.7,-80.0,HIGHDIVERSITY_LANAPDB
Druglike_85,Druglike,CC1=CC=C(C2=CC=C(C(=O)C3=NC(=O)ON3)N2)C=C1NC(N)=O,23/000000517,C15H13N5O4,327.0,0.37,4.8,-10.735,1.198048543341778,2.709960233005898,1.9540043881738378,2.9311588659877224,6.68,5.09,-140.0,DRUGLIKE_CONCAT
Druglike_32,Druglike,O=C(C1=CC=C(C2=C(F)C(CCO)=CC=C2)N1)C1=NC(=O)ON1,23/000000451,C15H12N3O4F,317.0,1.28,5.09,-9.929,2.049504905602222,1.8209926369219143,1.935248771262068,3.112934802559633,6.36,5.09,-120.0,DRUGLIKE_CONCAT
HighDiv_24,HighDiv,N[C@@H](C#CCCC1=C(Br)C(O)=CC(C(=O)N=O)=C1)C1=NN=CO1,12/000000801,C14H12N4O4Br,380.0,2.24,5.24,-9.529,2.4899133688403836,1.379817651272294,1.9348655100563388,4.473546209277808,4.34,7.99,-150.0,HIGHDIVERSITY_CONCAT
HighDiv_19,HighDiv,O=C1NCCN1C1=CC(O)=C(I)C(C#CCCC2=CCCS2)=C1,28/000000522,C17H17N2O2SI,440.0,3.23,5.3,-9.342,2.6660767541356467,1.173568345481097,1.9198225498083719,3.623298514232575,4.88,24.0,-120.0,HIGHDIVERSITY_CONCAT
Druglike_1101,Druglike,NC1=C(/C=C/C2=CN=C(C(=O)C3=NNC(=O)O3)N=C2)C=C(Cl)C=C1,12/000000236,C15H10N5O3Cl,343.0,1.74,4.81,-10.637,1.2274091075576548,2.601872361521742,1.9146407345396983,3.1625547496913757,4.74,3.58,0.0,DRUGLIKE_CRAFT
HighDiv_1608,HighDiv,C=CC[C@H]1NCC2=CC=C([S@+]([O-])C3=CC(O)=C(I)C=C3O)C=C21,12/000000316,C17H16NO3SI,441.0,2.52,5.07,-9.943,1.9907837771704686,1.8364337614196504,1.9136087692950596,4.231163673739519,3.91,19.1,-190.0,HIGHDIVERSITY_LANAPDB
HighDiv_29,HighDiv,O=NC1=CC(C(=O)[C@H]2C=CC(=O)N2)=CC(CO)=C1Br,12/000000427,C12H9N2O4Br,325.0,0.49,5.21,-9.56,2.4018316761927507,1.41400871266014,1.9079201944264454,4.037280120952751,3.93,2.48,-170.0,HIGHDIVERSITY_CONCAT
Druglike_67,Druglike,C=CCOCC1=CC(C2=CC=C(C(=O)C3=NC(=O)ON3)N2)=CC=C1C,23/000000431,C18H17N3O4,339.0,2.32,4.9,-10.377,1.4916541855005534,2.3151086208494895,1.9033814031750214,3.113768029242731,5.69,4.94,-140.0,DRUGLIKE_CONCAT
HighDiv_94,HighDiv,O=C(O)CC1=NNC(C2=NC(/C=C/C3=CN=CC=C3)=CC(O)=C2I)=N1,4/000000273,C16H12N5O3I,449.0,2.19,4.98,-10.152,1.7265386992275726,2.0669476914215763,1.8967431953245746,3.246108007574259,5.0,24.2,-180.0,HIGHDIVERSITY_CONCAT
HighDiv_1945,HighDiv,NOC1=C(C2=CNC(CC(=O)O)=N2)C=C(CCS(=O)(=O)CI)C=C1F,27/000000443,C14H15N3O5SFI,483.0,1.11,5.56,-8.608,3.429451423748458,0.3640122468140442,1.896731835281251,3.6216921864028864,4.98,3.58,-180.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_1377,Druglike,CCCCCC1=NON=C1[C@H](Cl)CN1C=CC(C(=O)O)=C1C#CCO,6/000000092,C17H20N3O4Cl,365.0,3.14,5.47,-8.846,3.165206345805562,0.6265113632755677,1.8958588545405648,3.9122949664366606,7.33,8.4,-170.0,DRUGLIKE_LANAPDB
Druglike_42,Druglike,O=C(C1=CC=C(C2=CC(CNCC#CCO)=C(Br)C=C2)N1)C1=NC(=O)ON1,23/000000392,C18H15N4O4Br,431.0,1.7,5.03,-10.016,1.873341520306959,1.9169481963007065,1.8951448583038326,3.3598248629369225,5.6,4.94,-120.0,DRUGLIKE_CONCAT
HighDiv_1213,HighDiv,C#CCC1=C(/C=C\CN2C=NCC2=O)C=CC(C2=CN=CC(O)=C2)=C1N,1/000000246,C20H18N4O2,346.0,0.9,4.96,-10.194,1.6678175707958165,2.1132710649147883,1.8905443178553023,3.637054645388817,6.03,23.7,-160.0,HIGHDIVERSITY_CRAFT
Druglike_29,Druglike,C=C(C(=O)C1=C[C@@H](C(=O)O)C(C(=O)CNCC(=O)O)=C1)C1=C(F)C=CC(F)=C1,1/000000017,C19H15NO6F2,391.0,0.68,5.09,-9.845,2.049504905602222,1.7283458899354944,1.8889253977688583,3.7759943078897145,5.58,6.45,-150.0,DRUGLIKE_CONCAT
Druglike_57,Druglike,O=C(C1=CC=C(C2=CC=C(CF)C(C(=O)O)=C2)N1)C1=NC(=O)ON1,23/000000357,C15H10N3O5F,331.0,1.71,4.94,-10.223,1.609096442364063,2.1452562513743856,1.8771763468692244,3.136115008352819,5.51,5.09,-120.0,DRUGLIKE_CONCAT
HighDiv_10,HighDiv,N[C@@]1(C#CCCC2=C(Br)C(O)=CC(C(=O)N=O)=C2)CCN=CS1,12/000000807,C15H15N3O3SBr,397.0,2.1,5.4,-8.998,2.959682396294422,0.7941578578224224,1.8769201270584221,4.816426738123962,7.89,7.99,-150.0,HIGHDIVERSITY_CONCAT
Druglike_1114,Druglike,CC1=NC(C(=O)C2=NNC(=O)O2)=NC=C1/C=C/C1=CC=C(O)C(Cl)=C1,12/000000262,C16H11N4O4Cl,358.0,2.47,4.75,-10.728,1.0512457222623917,2.70223967075703,1.876742696509711,3.2156059614513675,5.18,3.58,-20.0,DRUGLIKE_CRAFT
Druglike_1097,Druglike,O=C(C1=NC=C(/C=C/C2=CC(Cl)=CC=C2O)C=N1)C1=NNC(=O)O1,12/000000250,C15H9N4O4Cl,344.0,2.16,4.82,-10.538,1.2567696717735342,2.492681552573461,1.8747256121734974,3.1196988673384345,3.99,3.58,0.0,DRUGLIKE_CRAFT
Druglike_1733,Druglike,O=C(OCC1=C(C2=CC=CC=C2)C(O)=NC=C1)C1=CN=C(C(=O)O)N1,5/000000007,C17H13N3O5,339.0,2.26,4.84,-10.479,1.3154908002052876,2.427608242190141,1.8715495211977142,2.7530113661874775,4.16,23.2,-160.0,DRUGLIKE_MAYBRIDGE
HighDiv_1949,HighDiv,C=CCNCC1=NC(C2=C(ON)C(F)=CC(CC(=O)C=C)=C2)=CN1,27/000000407,C17H19N4O2F,330.0,1.0,5.48,-8.775,3.1945669100214413,0.5482028033227604,1.8713848566721007,3.580002034759249,0.95,3.58,-180.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_121,HighDiv,O=C(O)CC1=NNC(C2=NC(/C=C/C3=CN=CC=C3)=CC=C2I)=N1,4/000000055,C16H12N5O2I,433.0,2.59,4.93,-10.239,1.5797358781481836,2.1629032508003707,1.8713195644742773,3.0507960146923585,4.34,23.0,-180.0,HIGHDIVERSITY_CONCAT
HighDiv_1617,HighDiv,NC(=O)C1=CC2=CC([S@+]([O-])C3=CC(O)=C(I)C=C3O)=CC=C2OC1=O,12/000000151,C16H10NO6SI,471.0,1.0,4.95,-10.179,1.6384570065799398,2.096727002952927,1.8675920047664332,3.5193047595846885,4.21,24.1,-80.0,HIGHDIVERSITY_LANAPDB
Druglike_1396,Druglike,C/C=C(/C(=O)C1=CC=C(NC(N)=O)C(Cl)=C1)C1=NC=C(C2=CN=CC=C2)O1,2/000000007,C19H15N4O3Cl,382.0,1.86,4.95,-10.176,1.6384570065799398,2.0934181905605547,1.8659375985702473,2.7676917513117054,7.45,5.08,-140.0,DRUGLIKE_LANAPDB
HighDiv_1240,HighDiv,OC1=CN=CC(C2=NN=C(CCC3=CC=C4CCCC4=C3)S2)=C1CS,1/000000241,C19H19N3OS2,369.0,3.74,4.75,-10.702,1.0512457222623917,2.673563296689805,1.8624045094760984,2.9404284753758,7.98,23.6,-120.0,HIGHDIVERSITY_CRAFT
Druglike_1107,Druglike,NC1=CC(/C=C/C2=CN=C(C(=O)C3=NNC(=O)O3)N=C2)=CC(Cl)=C1,12/000000254,C15H10N5O3Cl,343.0,1.74,4.78,-10.597,1.1393274149100245,2.557754862956779,1.8485411389334017,3.234222849238887,4.02,3.58,0.0,DRUGLIKE_CRAFT
HighDiv_1611,HighDiv,O=C1OC2=CC=C([S@+]([O-])C3=CC(O)=C(I)C=C3O)C=C2C=C1CCl,12/000000335,C16H10O5SClI,476.0,2.58,5.0,-10.003,1.7852598276593261,1.902610009267094,1.84393491846321,3.6749148958883975,5.02,22.2,-80.0,HIGHDIVERSITY_LANAPDB
HighDiv_9,HighDiv,CN(CC#CCCC1=CC(C(=O)N=O)=CC(O)=C1Br)CCS,12/000000805,C15H17N2O3SBr,385.0,3.04,5.44,-8.819,3.0771246531579317,0.5967320517442192,1.8369283524510753,3.5452225879559887,5.52,5.21,-80.0,HIGHDIVERSITY_CONCAT
Druglike_1124,Druglike,CC1=NC(C(=O)C2=NNC(=O)O2)=NC=C1/C=C/C1=C(N)C=CC(Cl)=C1,12/000000276,C16H12N5O3Cl,357.0,2.06,4.71,-10.756,0.9338034653988821,2.733121919752504,1.8334626925756932,3.279424862550269,6.34,3.58,-20.0,DRUGLIKE_CRAFT
HighDiv_1596,HighDiv,NC1=NC2=CC=C([S@+]([O-])C3=CC(O)=C(I)C=C3O)C=C2C=C1,12/000000065,C15H11N2O3SI,426.0,2.46,5.15,-9.569,2.2256682908974876,1.4239351498372568,1.8248017203673723,3.48092630200271,3.81,17.3,-80.0,HIGHDIVERSITY_LANAPDB
Druglike_75,Druglike,COC(=O)CC1=CC(C2=CC=C(C(=O)C3=NC(=O)ON3)N2)=CC=C1C,23/000000446,C17H15N3O5,341.0,1.75,4.86,-10.338,1.3742119286370438,2.2720940597486496,1.8231529941928466,2.9392387087041154,6.96,3.58,-200.0,DRUGLIKE_CONCAT
Druglike_118,Druglike,NCC1=CC=CC=C1C#CC1=CC(C2=CNN=C2CF)=CC=C1,3/000000262,C19H16N3F,305.0,4.62,4.73,-10.682,0.9925245938306382,2.6515045474073244,1.8220145706189812,2.940481449208047,4.84,22.1,-120.0,DRUGLIKE_CONCAT
HighDiv_82,HighDiv,C=C(C#CCCC1=CC(C(=O)N=O)=CC(O)=C1Br)C(=O)NO,12/000000341,C14H11N2O5Br,367.0,2.02,5.02,-9.9,1.8439809560910796,1.789007450462317,1.8164942032766982,3.655445912597448,4.6,6.72,-60.0,HIGHDIVERSITY_CONCAT
Druglike_39,Druglike,NC(=O)NC1=CC(C2=CC=C(C(=O)C3=NC(=O)ON3)N2)=CC=C1I,23/000000475,C14H10N5O4I,439.0,1.22,5.04,-9.837,1.9027020845228357,1.7195223902225012,1.8111122373726685,3.1729643768947255,6.65,3.58,-120.0,DRUGLIKE_CONCAT
HighDiv_155,HighDiv,CC1=C(C#CCCN2C=NCNC2)C=C(N2CCNC2=O)C=C1O,28/000000471,C17H21N5O2,327.0,1.36,4.86,-10.314,1.3742119286370438,2.2456235606096735,1.8099177446233585,3.750735145127142,2.6,23.7,-140.0,HIGHDIVERSITY_CONCAT
Druglike_1153,Druglike,O=C(C1=NNC(O)=C1)C1=NC=C(/C=C/C2=CC=CC(Cl)=C2)C=N1,12/000000027,C16H11N4O2Cl,326.0,2.98,4.56,-11.111,0.49339500216072046,3.1246647195165425,1.8090298608386315,3.0119698429039037,3.37,3.58,0.0,DRUGLIKE_CRAFT
Druglike_30,Druglike,O=C(CNC/C=C/C1=C(F)C=CC(F)=C1)CC1=CC=C(CO)C=C1,16/000000020,C19H19NO2F2,331.0,2.82,5.09,-9.684,2.049504905602222,1.5507729582115208,1.8001389319068712,2.439087102632552,4.94,5.09,0.0,DRUGLIKE_CONCAT
HighDiv_1616,HighDiv,[O-][S@@+](C1=CC=CC(C2=NN=CO2)=C1)C1=CC(O)=C(I)C=C1O,12/000000195,C14H9N2O4SI,428.0,3.31,4.96,-10.023,1.6678175707958165,1.9246687585495745,1.7962431646726955,3.6210142692971816,3.93,22.1,-120.0,HIGHDIVERSITY_LANAPDB
HighDiv_1200,HighDiv,C#CCC1=C(/C=C\C)C=CC(C2=CN=CC(O)=C2C(=O)O)=C1N,1/000000285,C18H16N2O3,308.0,2.24,5.59,-8.335,3.517533116396091,0.06291031910817879,1.790221717752135,3.2663793334133953,8.39,19.8,-180.0,HIGHDIVERSITY_CRAFT
HighDiv_1953,HighDiv,C=C/C=C\C1=CC(F)=C(ON)C(C2=CNC(C(=O)O)=N2)=C1,27/000000528,C14H11N3O3F,288.0,0.9,5.35,-8.971,2.812879575215033,0.7643785462910739,1.7886290607530535,3.561640437408297,4.32,23.7,-120.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_119,HighDiv,O=NC(=O)C1=CC(CCC#C[C@@H]2CN=CNC2)=C(Br)C(O)=C1,12/000000305,C15H14N3O3Br,364.0,2.07,4.93,-10.078,1.5797358781481836,1.985330319076397,1.7825330986122903,4.348285733317034,5.71,4.16,-150.0,HIGHDIVERSITY_CONCAT
HighDiv_1950,HighDiv,CCC1=CC(F)=C(ON)C(C2=CNC(C(=O)NC)=N2)=C1,27/000000150,C13H15N4O2F,278.0,0.82,5.41,-8.79,2.989042960510299,0.5647468652846198,1.7768949128974594,3.2876279632236045,1.84,3.58,-200.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_188,Druglike,O=C(CC1=CC=CC(C2=CN=CCN2)=C1)C1=CC=C(Br)C=C1O,3/000000113,C18H15N2O2Br,371.0,3.46,4.6,-10.938,0.61083725902423,2.9338565382230817,1.772346898623656,2.88694326947733,3.71,4.94,-160.0,DRUGLIKE_CONCAT
Druglike_54,Druglike,O=C(C1=CC=C(C2=CC=CC(I)=C2)N1)C1=NC(=O)ON1,23/000000057,C13H8N3O3I,381.0,2.84,4.95,-10.004,1.6384570065799398,1.9037129467312173,1.7710849766555785,3.044442111180911,5.8,3.58,-120.0,DRUGLIKE_CONCAT
HighDiv_73,HighDiv,CCCCCCC#CC1=C(C)C(O)=CC(N2CCNC2=O)=C1,28/000000398,C18H24N2O2,300.0,3.24,5.05,-9.734,1.9320626487387125,1.6059198314177243,1.7689912400782184,2.7937186425465583,1.29,19.0,-200.0,HIGHDIVERSITY_CONCAT
Druglike_1380,Druglike,CCCCC1=NON=C1[C@H](Cl)CN1C=CC(C(=O)O)=C1C#CCO,6/000000076,C16H18N3O4Cl,351.0,2.78,5.39,-8.824,2.9303218320785427,0.6022467390648383,1.7662842855716905,3.95964310797482,8.67,6.72,-170.0,DRUGLIKE_LANAPDB
Druglike_65,Druglike,CCOC1=CC(C2=CC=C(C(=O)C3=NC(=O)ON3)N2)=CC=C1F,23/000000468,C15H12N3O4F,317.0,2.27,4.9,-10.115,1.4916541855005534,2.0261390052489876,1.7588965953747704,2.89063586764839,6.08,5.09,-140.0,DRUGLIKE_CONCAT
Druglike_1120,Druglike,CC1=NC(C(=O)C2=CNC=C2)=NC=C1/C=C/C1=CC=C(CO)C(Cl)=C1,12/000000092,C19H16N3O2Cl,353.0,2.42,4.72,-10.564,0.9631640296147589,2.521357926640686,1.7422609781277225,3.0282729046490164,6.56,4.94,-20.0,DRUGLIKE_CRAFT
HighDiv_1206,HighDiv,C=C(C1=CC=C(C2=C(O)C(O)=CN=C2)C=C1)C1=CNC(=S)S1,1/000000076,C16H12N2O2S2,328.0,2.93,5.13,-9.467,2.1669471624657315,1.3114355284966035,1.7391913454811676,3.259297798874102,3.5,21.2,-160.0,HIGHDIVERSITY_CRAFT
Druglike_48,Druglike,O=C(C1=CC=C(C2=CC=CC(OCCCCCl)=C2)N1)C1=NC(=O)ON1,23/000000487,C17H16N3O4Cl,361.0,3.17,4.97,-9.891,1.6971781350116932,1.7790810132852002,1.7381295741484468,2.901633928484335,6.19,4.94,-120.0,DRUGLIKE_CONCAT
Druglike_93,Druglike,C=CC(=O)CC1=CC(C2=CC=C(C(=O)C3=NC(=O)ON3)N2)=CC=C1O,23/000000372,C17H13N3O5,339.0,1.31,4.79,-10.364,1.1686879791259013,2.300770433815877,1.734729206470889,3.2515268405722466,7.04,4.94,-120.0,DRUGLIKE_CONCAT
HighDiv_133,HighDiv,O=NC(=O)C1=CC(CONC(=O)C2=NNC=C2Br)=C(Br)C(O)=C1,12/000000747,C12H8N4O5Br2,448.0,2.65,4.9,-10.065,1.4916541855005534,1.9709921320427843,1.7313231587716689,3.5818782345122955,7.25,4.16,0.0,HIGHDIVERSITY_CONCAT
Druglike_66,Druglike,C=CC1=CC=C(C2=CC=C(C(=O)C3=NC(=O)ON3)N2)C=C1N(C)C(N)=O,23/000000440,C17H15N5O4,353.0,0.8,4.9,-10.051,1.4916541855005534,1.9555510075450484,1.723602596522801,3.415464104848277,7.63,6.45,-140.0,DRUGLIKE_CONCAT
Druglike_1373,Druglike,O=C(O)C1=C(C#CCO)N(C[C@@H](Cl)C2=CC(O)=NO2)C=C1,6/000000064,C13H11N2O5Cl,310.0,1.31,5.56,-8.291,3.429451423748458,0.014381070686720045,1.721916247217589,4.138727593208292,9.12,3.85,-150.0,DRUGLIKE_LANAPDB
HighDiv_59,HighDiv,CC/C(N)=C/C1=CN=C(C2=C(CCl)C(=O)C=C(CN)C2=O)C=C1Br,10/000000153,C17H17N3O2ClBr,410.0,0.94,5.09,-9.534,2.049504905602222,1.385332338592915,1.7174186220975685,3.776515170853924,8.38,24.2,-180.0,HIGHDIVERSITY_CONCAT
Druglike_55,Druglike,C/C(=C\C1=CC=C(CO)C=C1)CCC1=CC(N2C=NOC2)=CN=C1O,11/000000002,C19H21N3O3,339.0,3.39,4.95,-9.891,1.6384570065799398,1.7790810132852002,1.70876900993257,3.442578159253565,4.9,19.1,-140.0,DRUGLIKE_CONCAT
HighDiv_1942,HighDiv,NC[C@H](Cl)C1=NN=C(/C=C/C2=C(S)C(O)=CN=C2I)N1,30/000000201,C11H12N5OSClI,424.0,2.72,5.64,-8.049,3.664335937475477,-0.2525297956313011,1.705903070922088,5.048572992184922,8.37,23.0,-150.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_59,Druglike,O=C(C1=CC=C(C2=CC=C(O)C(I)=C2)N1)C1=NC(=O)ON1,23/000000396,C13H8N3O4I,397.0,2.43,4.93,-9.936,1.5797358781481836,1.8287131991707823,1.704224538659483,3.1716240637176982,5.95,3.58,-120.0,DRUGLIKE_CONCAT
HighDiv_1990,HighDiv,C=C(/C=C/C1=NOC=C1)C1=NC(C2=CC=CC(F)=C2ON)=CN1,27/000000468,C16H13N4O2F,312.0,2.22,4.8,-10.28,1.198048543341778,2.208123686829455,1.7030861150856165,3.731864947799009,1.62,3.58,-180.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_36,HighDiv,O=NC(=O)C1=CC(C[C@@H](Cl)C2=NNN=N2)=C(Br)C(O)=C1,12/000000266,C10H7N5O3ClBr,360.0,2.63,5.19,-9.236,2.3431105477609973,1.056656974283948,1.6998837610224726,3.874607957219887,4.97,3.85,-150.0,HIGHDIVERSITY_CONCAT
Druglike_1069,Druglike,NC[C@H]1C=C(C(=O)C2=NC=C(/C=C/C3=CC(Cl)=CC=C3Br)C=N2)CN1,12/000000097,C18H17N4OClBr,420.0,2.11,5.0,-9.728,1.7852598276593261,1.5993022066329796,1.6922810171461529,4.168176625622545,3.62,3.58,-170.0,DRUGLIKE_CRAFT
HighDiv_1954,HighDiv,CC[C@H](Cl)C1=NN=C(/C=C/C2=C(S)C([N+](=O)[O-])=CN=C2I)N1,30/000000163,C12H11N5O2SClI,451.0,4.57,5.34,-8.8,2.7835190109991563,0.575776239925862,1.6796476254625092,4.425099505029193,10.02,3.84,-170.0,HIGHDIVERSITY_MAYBRIDGE
